timestep,config_from,config_to,weight
0,508678,508806,0.7054782616460982
1,508806,516998,0.7087831430288722
2,516998,1041286,0.5379252545980628
3,1041286,1042310,0.638349910065423
4,1042310,1025926,0.7661146643222767
