timestep,config_from,config_to,weight
0,499462,499590,0.8373464424975858
1,499590,507782,0.8484659860311894
2,507782,1032070,0.755956308721346
3,1032070,1027974,0.7419227251278151
4,1027974,1025926,0.5731900239015462
