timestep,config_from,config_to,weight
0,126592,126848,0.7450945192118613
1,126848,110464,0.7342475143602316
2,110464,634752,0.6536639703052358
3,634752,634754,0.6094013253923004
4,634754,634758,0.5867541980209421
