timestep,config_from,config_to,weight
0,654976,650880,0.8392873475153432
1,650880,634496,0.7494298975504398
2,634496,634752,0.6441479787889796
3,634752,634754,0.6094013253923004
4,634754,634758,0.5867541980209421
