timestep,config_from,config_to,weight
0,126464,650752,0.5612947420480543
1,650752,634368,0.6523862247735128
2,634368,634496,0.5872460641252997
3,634496,634752,0.6441479787889796
4,634752,634754,0.6094013253923004
5,634754,634758,0.5867541980209421
