timestep,config_from,config_to,weight
0,518918,519046,0.8415679515300046
1,519046,520070,0.8362842140198462
2,520070,1044358,0.6915726708850629
3,1044358,1027974,0.6390566210315523
4,1027974,1025926,0.5731900239015462
