timestep,config_from,config_to,weight
0,501377,501633,0.8795143968501753
1,501633,501632,0.8146088946738175
2,501632,1025920,0.6607040949218431
3,1025920,1025922,0.6583489202935716
4,1025922,1025926,0.7004168994110436
