timestep,config_from,config_to,weight
0,632320,632448,0.5830575836752967
1,632448,634496,0.5493666064082703
2,634496,634752,0.6441479787889796
3,634752,634754,0.6094013253923004
4,634754,634758,0.5867541980209421
