timestep,config_from,config_to,weight
0,515974,524166,0.929696550238083
1,524166,520070,0.7068248693649586
2,520070,1044358,0.6915726708850629
3,1044358,1027974,0.6390566210315523
4,1027974,1025926,0.5731900239015462
