simulation,timestep,config_id
1,1,1043335
1,2,1041287
1,3,1042311
1,4,1044359
1,5,1036167
1,6,1044359
1,7,1044360
1,8,1044359
1,9,1044360
1,10,1027976
1,11,1027976
1,12,1027975
1,13,1027719
1,14,1027975
1,15,1025927
1,16,1042311
1,17,1044359
1,18,1044359
1,19,1048455
1,20,1044359
1,21,1027975
1,22,503687
1,23,1027975
1,24,503687
1,25,1027975
1,26,1027976
1,27,1044360
1,28,1044360
1,29,1027976
1,30,765832
1,31,765576
1,32,765832
1,33,763784
1,34,1025928
1,35,1025926
1,36,1025928
1,37,1025927
1,38,1025927
1,39,894855
1,40,1025927
1,41,1025928
1,42,1025927
1,43,1025927
1,44,894855
1,45,894855
1,46,886663
1,47,1017735
1,48,886663
1,49,1017735
1,50,493447
1,51,362375
1,52,362247
1,53,362247
1,54,362375
1,55,362247
1,56,362375
1,57,362375
1,58,100231
1,59,108423
1,60,100231
1,61,362375
1,62,493447
1,63,501639
1,64,503687
1,65,1027975
1,66,1027847
1,67,1027975
1,68,1027971
1,69,1025923
1,70,1025927
1,71,501639
1,72,1025927
1,73,1025927
1,74,1027975
1,75,1032071
1,76,769927
1,77,245639
1,78,769927
1,79,765831
1,80,765832
1,81,1027976
1,82,1044360
1,83,1027976
1,84,1025928
1,85,1025927
1,86,1025927
1,87,1042311
1,88,1025927
1,89,1025927
1,90,1025927
1,91,1025927
1,92,501639
1,93,503687
1,94,1027975
1,95,765831
1,96,1027975
1,97,765831
1,98,634759
1,99,896903
1,100,1027975
2,1,1043335
2,2,519047
2,3,1043335
2,4,1044359
2,5,1044360
2,6,1027976
2,7,1025928
2,8,1025927
2,9,993159
2,10,1025927
2,11,1025927
2,12,1025927
2,13,1025923
2,14,1025921
2,15,1025923
2,16,1025924
2,17,1017732
2,18,1017736
2,19,1025928
2,20,1025927
2,21,1025927
2,22,1025927
2,23,501639
2,24,370567
2,25,894855
2,26,632711
2,27,894855
2,28,1025927
2,29,1027975
2,30,1027975
2,31,1025927
2,32,1025927
2,33,1030023
2,34,1025927
2,35,1025927
2,36,1025928
2,37,1027976
2,38,1019784
2,39,1027976
2,40,1044360
2,41,1044359
2,42,1027975
2,43,1027975
2,44,1027973
2,45,1027975
2,46,1025927
2,47,1017735
2,48,886663
2,49,886663
2,50,362375
2,51,370567
2,52,370567
2,53,370567
2,54,501639
2,55,501640
2,56,1025928
2,57,1025928
2,58,1017736
2,59,1025928
2,60,1025672
2,61,1025672
2,62,1025928
2,63,1025927
2,64,1027975
2,65,1027975
2,66,1044359
2,67,1027975
2,68,1027975
2,69,503687
2,70,1027975
2,71,765831
2,72,634759
2,73,896903
2,74,634759
2,75,638855
2,76,638855
2,77,638855
2,78,638851
2,79,634755
2,80,634759
2,81,634755
2,82,634759
2,83,765831
2,84,769927
2,85,786311
2,86,1048455
2,87,1048455
2,88,1048456
2,89,1044360
2,90,1027976
2,91,995208
2,92,1027976
2,93,1027976
2,94,1032072
2,95,1032072
2,96,1030024
2,97,1025928
2,98,1027976
2,99,1032072
2,100,1027976
3,1,1043335
3,2,1041287
3,3,1033095
3,4,1033091
3,5,1016707
3,6,1016711
3,7,754567
3,8,755591
3,9,1017735
3,10,1017731
3,11,1017732
3,12,1017736
3,13,1017736
3,14,1017735
3,15,1021831
3,16,1017735
3,17,1025927
3,18,1042311
3,19,1025927
3,20,1025927
3,21,1027975
3,22,765831
3,23,765832
3,24,765832
3,25,769928
3,26,761736
3,27,757640
3,28,765832
3,29,1027976
3,30,1027976
3,31,1027975
3,32,1027976
3,33,1027976
3,34,1044360
3,35,1042312
3,36,1044360
3,37,1044360
3,38,1027976
3,39,1044360
3,40,1044104
3,41,1044103
3,42,1027719
3,43,1027975
3,44,1027975
3,45,1027976
3,46,765832
3,47,765831
3,48,769927
3,49,769927
3,50,1032071
3,51,1032071
3,52,1027975
3,53,1025927
3,54,1027975
3,55,962439
3,56,1027975
3,57,1027975
3,58,896903
3,59,896899
3,60,634755
3,61,634753
3,62,634753
3,63,632705
3,64,634753
3,65,110465
3,66,110465
3,67,110467
3,68,110467
3,69,44931
3,70,110467
3,71,634755
3,72,110467
3,73,110465
3,74,110467
3,75,634755
3,76,765827
3,77,765831
3,78,634759
3,79,634759
3,80,634760
3,81,634759
3,82,634759
3,83,765831
3,84,765827
3,85,765827
3,86,634755
3,87,634759
3,88,896903
3,89,894855
3,90,894855
3,91,886663
3,92,362375
3,93,362375
3,94,362375
3,95,886663
3,96,1017735
3,97,1025927
3,98,1025923
3,99,894851
3,100,894851
4,1,1043335
4,2,1044359
4,3,1044359
4,4,1044359
4,5,1042311
4,6,1042311
4,7,1025927
4,8,1025799
4,9,1025799
4,10,1025927
4,11,1025923
4,12,1025927
4,13,894855
4,14,896903
4,15,888711
4,16,886663
4,17,362375
4,18,362375
4,19,378759
4,20,362375
4,21,370567
4,22,362375
4,23,362247
4,24,364295
4,25,372487
4,26,503559
4,27,1027847
4,28,1027975
4,29,1025927
4,30,894855
4,31,896903
4,32,1027975
4,33,1025927
4,34,1025927
4,35,894855
4,36,911239
4,37,894855
4,38,886663
4,39,1017735
4,40,493447
4,41,501639
4,42,501635
4,43,501639
4,44,370567
4,45,362375
4,46,100231
4,47,362375
4,48,493447
4,49,501639
4,50,501639
4,51,1025927
4,52,894855
4,53,370567
4,54,362375
4,55,362247
4,56,362375
4,57,362376
4,58,362376
4,59,362375
4,60,362376
4,61,362376
4,62,493448
4,63,509832
4,64,493448
4,65,493446
4,66,493445
4,67,493447
4,68,362375
4,69,362375
4,70,493447
4,71,501639
4,72,1025927
4,73,1027975
4,74,1027976
4,75,1027975
4,76,1027975
4,77,1027975
4,78,1032071
4,79,1032071
4,80,900999
4,81,896903
4,82,1027975
4,83,1027975
4,84,1032071
4,85,769927
4,86,769927
4,87,638855
4,88,634759
4,89,634755
4,90,765827
4,91,765831
4,92,1027975
4,93,995207
4,94,1027975
4,95,962439
4,96,1027975
4,97,1025927
4,98,1027975
4,99,1027975
4,100,503687
5,1,1043335
5,2,1044359
5,3,1044360
5,4,1043336
5,5,1044360
5,6,1042312
5,7,1044360
5,8,1044360
5,9,1044360
5,10,1027976
5,11,962440
5,12,1027976
5,13,1027976
5,14,1025928
5,15,1025928
5,16,1025927
5,17,1042311
5,18,1025927
5,19,1042311
5,20,1044359
5,21,1044360
5,22,1048456
5,23,1032072
5,24,1032071
5,25,1027975
5,26,1025927
5,27,1025923
5,28,763779
5,29,765827
5,30,765827
5,31,634755
5,32,638851
5,33,769923
5,34,638851
5,35,634755
5,36,651139
5,37,650883
5,38,634499
5,39,634371
5,40,650755
5,41,650759
5,42,654855
5,43,638471
5,44,638467
5,45,638723
5,46,638467
5,47,634371
5,48,632323
5,49,632451
5,50,632707
5,51,632711
5,52,634759
5,53,634759
5,54,634759
5,55,634755
5,56,634755
5,57,765827
5,58,765831
5,59,634759
5,60,110471
5,61,634759
5,62,634503
5,63,634499
5,64,634755
5,65,634759
5,66,638855
5,67,638887
5,68,655271
5,69,655239
5,70,638855
5,71,769927
5,72,769959
5,73,769927
5,74,769927
5,75,1032071
5,76,1030023
5,77,1025927
5,78,894855
5,79,1025927
5,80,1025927
5,81,1025923
5,82,1027971
5,83,1027969
5,84,765825
5,85,765827
5,86,1027971
5,87,1027975
5,88,1032071
5,89,900999
5,90,896903
5,91,634759
5,92,634755
5,93,765827
5,94,1027971
5,95,1027975
5,96,1027976
5,97,1032072
5,98,1027976
5,99,1025928
5,100,501640
6,1,1043335
6,2,1041287
6,3,1041288
6,4,1041160
6,5,1041288
6,6,1041287
6,7,1042311
6,8,1025927
6,9,894855
6,10,1025927
6,11,1025928
6,12,763784
6,13,1025928
6,14,1025672
6,15,1025928
6,16,1025927
6,17,1025928
6,18,1025927
6,19,894855
6,20,894855
6,21,896903
6,22,372615
6,23,370567
6,24,370567
6,25,370567
6,26,372615
6,27,503687
6,28,1027975
6,29,1027975
6,30,1027976
6,31,1032072
6,32,1027976
6,33,1027974
6,34,1027976
6,35,1027975
6,36,765831
6,37,1027975
6,38,1027975
6,39,1027983
6,40,1027975
6,41,1027971
6,42,1027975
6,43,1025927
6,44,501639
6,45,370567
6,46,362375
6,47,362373
6,48,362375
6,49,886663
6,50,903047
6,51,886663
6,52,886659
6,53,886663
6,54,894855
6,55,1025927
6,56,894855
6,57,894599
6,58,894855
6,59,911239
6,60,894855
6,61,1025927
6,62,894855
6,63,894851
6,64,370563
6,65,372611
6,66,372615
6,67,896903
6,68,896903
6,69,634759
6,70,896903
6,71,634759
6,72,638855
6,73,769927
6,74,638855
6,75,769927
6,76,638855
6,77,638887
6,78,769959
6,79,769927
6,80,769671
6,81,769927
6,82,638855
6,83,634759
6,84,634759
6,85,634503
6,86,634759
6,87,634755
6,88,110467
6,89,241539
6,90,503683
6,91,495491
6,92,495363
6,93,493315
6,94,362243
6,95,362247
6,96,361991
6,97,370183
6,98,386567
6,99,370183
6,100,361991
7,1,1043335
7,2,1043336
7,3,1043336
7,4,1044360
7,5,1027976
7,6,1025928
7,7,1025800
7,8,1025928
7,9,1025924
7,10,1025928
7,11,1025928
7,12,1025928
7,13,1025927
7,14,501639
7,15,501639
7,16,370567
7,17,362375
7,18,886663
7,19,1017735
7,20,1017735
7,21,1025927
7,22,1042311
7,23,1041287
7,24,1041283
7,25,1041281
7,26,1024897
7,27,1025921
7,28,1025923
7,29,1027971
7,30,1027975
7,31,1027976
7,32,1027972
7,33,1025924
7,34,1027972
7,35,1027976
7,36,503688
7,37,1027976
7,38,1025928
7,39,1017736
7,40,1025928
7,41,1025927
7,42,1042311
7,43,1025927
7,44,1042311
7,45,1042311
7,46,1042311
7,47,1025927
7,48,1025925
7,49,1042309
7,50,1042305
7,51,1025921
7,52,1025921
7,53,1025925
7,54,1025927
7,55,1025923
7,56,1017731
7,57,952195
7,58,1017731
7,59,1025923
7,60,894851
7,61,894855
7,62,370567
7,63,369543
7,64,369543
7,65,370567
7,66,894855
7,67,894855
7,68,370567
7,69,501639
7,70,1025927
7,71,1042311
7,72,1025927
7,73,1025928
7,74,1025927
7,75,1025923
7,76,1025927
7,77,1027975
7,78,896903
7,79,1027975
7,80,1027976
7,81,1027975
7,82,1025927
7,83,1017735
7,84,1017731
7,85,1017735
7,86,886663
7,87,362375
7,88,362247
7,89,362375
7,90,329607
7,91,362375
7,92,362375
7,93,362375
7,94,886663
7,95,362375
7,96,362375
7,97,362383
7,98,362375
7,99,364423
7,100,372615
8,1,1043335
8,2,1041287
8,3,910215
8,4,385927
8,5,516999
8,6,1041287
8,7,1041287
8,8,1033095
8,9,1034119
8,10,1017735
8,11,1017731
8,12,493443
8,13,493447
8,14,362375
8,15,370567
8,16,372615
8,17,503687
8,18,503685
8,19,503687
8,20,501639
8,21,370567
8,22,894855
8,23,894851
8,24,370563
8,25,370567
8,26,362375
8,27,362375
8,28,362375
8,29,362371
8,30,362375
8,31,370567
8,32,894855
8,33,911239
8,34,386951
8,35,385927
8,36,377735
8,37,378759
8,38,362375
8,39,362375
8,40,362371
8,41,362369
8,42,362369
8,43,362369
8,44,362369
8,45,362369
8,46,493441
8,47,501633
8,48,503681
8,49,501633
8,50,501635
8,51,1025923
8,52,1025927
8,53,1027975
8,54,1027976
8,55,1027976
8,56,1032072
8,57,1027976
8,58,1044360
8,59,1044360
8,60,1044359
8,61,520071
8,62,388999
8,63,520071
8,64,1044359
8,65,1044360
8,66,1044360
8,67,1044359
8,68,1044360
8,69,913288
8,70,1044360
8,71,782216
8,72,765832
8,73,765831
8,74,634759
8,75,634760
8,76,896904
8,77,894856
8,78,1025928
8,79,1025924
8,80,1025928
8,81,1027976
8,82,1027975
8,83,503687
8,84,501639
8,85,501640
8,86,493448
8,87,1017736
8,88,1017734
8,89,1019782
8,90,1019784
8,91,1017736
8,92,1025928
8,93,501640
8,94,500616
8,95,517000
8,96,1041288
8,97,1041288
8,98,1042312
8,99,1034120
8,100,1042312
9,1,1043335
9,2,1044359
9,3,1044360
9,4,1027976
9,5,1027975
9,6,765831
9,7,634759
9,8,634760
9,9,634759
9,10,634759
9,11,896903
9,12,894855
9,13,894855
9,14,896903
9,15,634759
9,16,634759
9,17,634755
9,18,634759
9,19,651143
9,20,649095
9,21,632711
9,22,636807
9,23,638855
9,24,638855
9,25,638856
9,26,638855
9,27,769927
9,28,769991
9,29,769927
9,30,638855
9,31,769927
9,32,769959
9,33,769960
9,34,1032104
9,35,1032072
9,36,1032071
9,37,1027975
9,38,1027975
9,39,1027975
9,40,896903
9,41,1027975
9,42,1025927
9,43,1017735
9,44,1017735
9,45,1025927
9,46,1017735
9,47,1017736
9,48,1019784
9,49,1027976
9,50,1025928
9,51,1027976
9,52,1025928
9,53,1025927
9,54,1025927
9,55,1025928
9,56,1025927
9,57,1025927
9,58,1025928
9,59,1042312
9,60,1044360
9,61,1027976
9,62,1027976
9,63,1027976
9,64,1025928
9,65,1025927
9,66,1027975
9,67,503687
9,68,501639
9,69,503687
9,70,503688
9,71,503684
9,72,503682
9,73,503681
9,74,503681
9,75,1027969
9,76,1027971
9,77,1027975
9,78,1027971
9,79,765827
9,80,765831
9,81,769927
9,82,786311
9,83,1048455
9,84,1032071
9,85,769927
9,86,786311
9,87,1048455
9,88,1044359
9,89,1044360
9,90,1027976
9,91,1027975
9,92,503687
9,93,372615
9,94,370567
9,95,370567
9,96,501639
9,97,1025927
9,98,1025799
9,99,1025927
9,100,1025928
10,1,1043335
10,2,1044359
10,3,1027975
10,4,1027976
10,5,1044360
10,6,1044359
10,7,1027975
10,8,1027975
10,9,1027976
10,10,1027975
10,11,503687
10,12,1027975
10,13,1044359
10,14,1044355
10,15,1044359
10,16,1027975
10,17,995207
10,18,1027975
10,19,1025927
10,20,1025927
10,21,1025927
10,22,1025928
10,23,1025928
10,24,1027976
10,25,1027975
10,26,1027975
10,27,1027975
10,28,1027975
10,29,1027976
10,30,1032072
10,31,769928
10,32,769927
10,33,769927
10,34,638855
10,35,630663
10,36,626567
10,37,634759
10,38,651143
10,39,642951
10,40,651143
10,41,634759
10,42,634755
10,43,634755
10,44,638851
10,45,638855
10,46,900999
10,47,638855
10,48,638851
10,49,638855
10,50,769927
10,51,786311
10,52,769927
10,53,769927
10,54,769927
10,55,769927
10,56,769928
10,57,1032072
10,58,1027976
10,59,1044360
10,60,1027976
10,61,1027976
10,62,1025928
10,63,1027976
10,64,1027975
10,65,1027976
10,66,1025928
10,67,1025927
10,68,1025927
10,69,1025927
10,70,1025923
10,71,1025927
10,72,894855
10,73,1025927
10,74,1025927
10,75,1025927
10,76,1017735
10,77,1019783
10,78,1027975
10,79,1027976
10,80,1025928
10,81,1025927
10,82,501639
10,83,501647
10,84,501639
10,85,1025927
10,86,501639
10,87,436103
10,88,501639
10,89,518023
10,90,520071
10,91,518023
10,92,520071
10,93,1044359
10,94,782215
10,95,1044359
10,96,1027975
10,97,1027847
10,98,1027975
10,99,1019783
10,100,1027975
11,1,1043335
11,2,1044359
11,3,913287
11,4,651143
11,5,655239
11,6,651143
11,7,634759
11,8,634791
11,9,634759
11,10,634759
11,11,651143
11,12,655239
11,13,655111
11,14,654855
11,15,638471
11,16,634375
11,17,634375
11,18,634375
11,19,638471
11,20,636423
11,21,638471
11,22,638599
11,23,634503
11,24,634759
11,25,634503
11,26,634375
11,27,650759
11,28,126471
11,29,650759
11,30,654855
11,31,638471
11,32,634375
11,33,634371
11,34,632323
11,35,632451
11,36,632449
11,37,634497
11,38,634753
11,39,634755
11,40,765827
11,41,634755
11,42,634753
11,43,634497
11,44,634369
11,45,650753
11,46,126465
11,47,125441
11,48,123393
11,49,115201
11,50,377345
11,51,508417
11,52,508419
11,53,509443
11,54,509443
11,55,1033731
11,56,1033729
11,57,902657
11,58,378369
11,59,361985
11,60,361985
11,61,362241
11,62,362369
11,63,100225
11,64,102273
11,65,102017
11,66,101889
11,67,99841
11,68,98817
11,69,98305
11,70,98817
11,71,360961
11,72,98817
11,73,115201
11,74,377345
11,75,378369
11,76,361985
11,77,361985
11,78,361985
11,79,370177
11,80,370177
11,81,108033
11,82,370177
11,83,361985
11,84,361987
11,85,361991
11,86,361991
11,87,361991
11,88,361989
11,89,361991
11,90,361991
11,91,361987
11,92,362243
11,93,362241
11,94,361217
11,95,361219
11,96,361347
11,97,362371
11,98,370563
11,99,370567
11,100,370563
12,1,1043335
12,2,1044359
12,3,913287
12,4,1044359
12,5,1044359
12,6,1042311
12,7,1044359
12,8,1042311
12,9,1042312
12,10,1041288
12,11,1042312
12,12,1042312
12,13,518024
12,14,520072
12,15,519048
12,16,519048
12,17,1043336
12,18,1043336
12,19,1044360
12,20,1044359
12,21,1044359
12,22,1042311
12,23,1025927
12,24,1025928
12,25,501640
12,26,1025928
12,27,1027976
12,28,1027976
12,29,1025928
12,30,1025928
12,31,1042312
12,32,1042312
12,33,1044360
12,34,1027976
12,35,1027976
12,36,1027976
12,37,1025928
12,38,1025927
12,39,1025923
12,40,1025927
12,41,501639
12,42,1025927
12,43,501639
12,44,1025927
12,45,894855
12,46,1025927
12,47,1025927
12,48,1025923
12,49,1025927
12,50,1027975
12,51,962439
12,52,1027975
12,53,1027975
12,54,1044359
12,55,913287
12,56,651143
12,57,655239
12,58,651143
12,59,634759
12,60,896903
12,61,634759
12,62,632711
12,63,634759
12,64,634631
12,65,634759
12,66,765831
12,67,765832
12,68,1027976
12,69,1027975
12,70,1027976
12,71,1027975
12,72,1025927
12,73,1025927
12,74,1025923
12,75,501635
12,76,500611
12,77,1024899
12,78,1024899
12,79,1025923
12,80,1025923
12,81,1025923
12,82,1025921
12,83,1027969
12,84,1025921
12,85,1025923
12,86,1025927
12,87,1027975
12,88,1027976
12,89,1025928
12,90,501640
12,91,1025928
12,92,1027976
12,93,1027720
12,94,1027976
12,95,1027976
12,96,1044360
12,97,1044360
12,98,1044360
12,99,1027976
12,100,1044360
13,1,1043335
13,2,1041287
13,3,1042311
13,4,1042312
13,5,1025928
13,6,1025927
13,7,1017735
13,8,1025927
13,9,1027975
13,10,1025927
13,11,1025927
13,12,894855
13,13,370567
13,14,372615
13,15,370567
13,16,370563
13,17,501635
13,18,501639
13,19,503687
13,20,372615
13,21,896903
13,22,896903
13,23,1027975
13,24,1027976
13,25,1044360
13,26,1044360
13,27,520072
13,28,524168
13,29,520072
13,30,520071
13,31,519047
13,32,1043335
13,33,519047
13,34,519048
13,35,520072
13,36,520072
13,37,520071
13,38,503687
13,39,507783
13,40,503687
13,41,1027975
13,42,896903
13,43,896899
13,44,896903
13,45,1027975
13,46,503687
13,47,501639
13,48,370567
13,49,362375
13,50,493447
13,51,362375
13,52,370567
13,53,362375
13,54,362371
13,55,362375
13,56,362375
13,57,886663
13,58,886535
13,59,886663
13,60,362375
13,61,362375
13,62,370567
13,63,362375
13,64,362247
13,65,362375
13,66,362371
13,67,362375
13,68,493447
13,69,1017735
13,70,886663
13,71,894855
13,72,886663
13,73,894855
13,74,370567
13,75,362375
13,76,370567
13,77,386951
13,78,370567
13,79,370567
13,80,894855
13,81,370567
13,82,362375
13,83,296839
13,84,362375
13,85,493447
13,86,1017735
13,87,1017735
13,88,1025927
13,89,1025927
13,90,1027975
13,91,1025927
13,92,1042311
13,93,1025927
13,94,1025671
13,95,1025672
13,96,1025928
13,97,1025928
13,98,1027976
13,99,1027976
13,100,1044360
14,1,1043335
14,2,1044359
14,3,1027975
14,4,1044359
14,5,1044359
14,6,1027975
14,7,765831
14,8,757639
14,9,765831
14,10,634759
14,11,634759
14,12,651143
14,13,634759
14,14,638855
14,15,634759
14,16,896903
14,17,894855
14,18,896903
14,19,634759
14,20,638855
14,21,769927
14,22,638855
14,23,769927
14,24,1032071
14,25,1030023
14,26,1025927
14,27,894855
14,28,894855
14,29,1025927
14,30,1025928
14,31,1025928
14,32,1027976
14,33,1027975
14,34,1027976
14,35,1027975
14,36,765831
14,37,1027975
14,38,1044359
14,39,1027975
14,40,1027847
14,41,1027975
14,42,1027975
14,43,503687
14,44,1027975
14,45,1027975
14,46,1027976
14,47,1025928
14,48,501640
14,49,1025928
14,50,1025928
14,51,1042312
14,52,1042312
14,53,1044360
14,54,1044368
14,55,1044360
14,56,1027976
14,57,1044360
14,58,1044360
14,59,1027976
14,60,1027975
14,61,1044359
14,62,1027975
14,63,1027975
