simulation,timestep,config_id
1,1,377351
1,2,385543
1,3,385799
1,4,385799
1,5,385927
1,6,386951
1,7,370567
1,8,894855
1,9,1025927
1,10,1025927
1,11,1025928
1,12,1027976
1,13,1027976
1,14,1027975
1,15,1025927
1,16,1025923
1,17,1025923
1,18,1025921
1,19,1024897
1,20,1025921
1,21,1017729
1,22,493441
1,23,362369
1,24,370561
1,25,362369
1,26,370561
1,27,362369
1,28,370561
1,29,370563
1,30,370567
1,31,370563
1,32,370567
1,33,369543
1,34,361351
1,35,362375
1,36,362247
1,37,362375
1,38,100231
1,39,362375
1,40,493447
1,41,362375
1,42,362373
1,43,362369
1,44,493441
1,45,493445
1,46,493441
1,47,362369
1,48,370561
1,49,362369
1,50,362369
1,51,100225
1,52,100289
1,53,100225
1,54,362369
1,55,378753
1,56,362369
1,57,100225
1,58,100225
1,59,362369
1,60,362241
1,61,362243
1,62,362247
1,63,362279
1,64,362247
1,65,362375
1,66,362371
1,67,362375
1,68,378759
1,69,362375
1,70,362371
1,71,362375
1,72,362375
1,73,362373
1,74,362369
1,75,362371
1,76,362369
1,77,362369
1,78,370561
1,79,370563
1,80,362371
1,81,362371
1,82,362375
1,83,493447
1,84,362375
1,85,493447
1,86,1017735
1,87,1025927
1,88,1027975
1,89,1027976
1,90,1027976
1,91,1027975
1,92,1025927
1,93,1042311
1,94,1041287
1,95,1042311
1,96,1042183
1,97,1042311
1,98,1025927
1,99,1027975
1,100,1025927
2,1,377351
2,2,377351
2,3,115207
2,4,377351
2,5,360967
2,6,361991
2,7,361991
2,8,360967
2,9,98823
2,10,98823
2,11,99847
2,12,361991
2,13,361991
2,14,361987
2,15,361987
2,16,361987
2,17,886275
2,18,894467
2,19,1025539
2,20,1025537
2,21,1025539
2,22,1017347
2,23,886275
2,24,886279
2,25,894471
2,26,894471
2,27,894467
2,28,894595
2,29,894595
2,30,894851
2,31,370563
2,32,501635
2,33,501639
2,34,1025927
2,35,1025927
2,36,1025925
2,37,1017733
2,38,1019781
2,39,1019781
2,40,1019783
2,41,1017735
2,42,886663
2,43,894855
2,44,894856
2,45,1025928
2,46,1025927
2,47,1025927
2,48,1017735
2,49,493447
2,50,493445
2,51,493447
2,52,495495
2,53,495495
2,54,493447
2,55,493319
2,56,493447
2,57,362375
2,58,364423
2,59,362375
2,60,329607
2,61,362375
2,62,362375
2,63,362375
2,64,364423
2,65,102279
2,66,102279
2,67,110471
2,68,372615
2,69,503687
2,70,520071
2,71,520072
2,72,524168
2,73,524167
2,74,262023
2,75,245639
2,76,769927
2,77,786311
2,78,782215
2,79,765831
2,80,769927
2,81,769927
2,82,769928
2,83,1032072
2,84,769928
2,85,1032072
2,86,1027976
2,87,1025928
2,88,501640
2,89,503688
2,90,520072
2,91,524168
2,92,524168
2,93,1048456
2,94,1048455
2,95,1048455
2,96,1032071
2,97,1027975
2,98,1027975
2,99,1027975
2,100,1025927
3,1,377351
3,2,360967
3,3,360965
3,4,360967
3,5,361991
3,6,362247
3,7,361223
3,8,361351
3,9,362375
3,10,362375
3,11,362375
3,12,493447
3,13,493447
3,14,362375
3,15,362373
3,16,362373
3,17,493445
3,18,493441
3,19,501633
3,20,1025921
3,21,1025925
3,22,1025927
3,23,501639
3,24,1025927
3,25,1027975
3,26,503687
3,27,503687
3,28,503687
3,29,503687
3,30,1027975
3,31,1025927
3,32,1025928
3,33,1025927
3,34,894855
3,35,894855
3,36,1025927
3,37,1027975
3,38,1027976
3,39,1044360
3,40,1044360
3,41,1027976
3,42,765832
3,43,634760
3,44,634759
3,45,634503
3,46,634499
3,47,634755
3,48,110467
3,49,110471
3,50,634759
3,51,896903
3,52,894855
3,53,886663
3,54,1017735
3,55,1017733
3,56,886661
3,57,886663
3,58,362375
3,59,100231
3,60,100231
3,61,362375
3,62,364423
3,63,362375
3,64,493447
3,65,509831
3,66,493447
3,67,493319
3,68,495367
3,69,495363
3,70,493315
3,71,493443
3,72,493447
3,73,1017735
3,74,1025927
3,75,1027975
3,76,896903
3,77,896903
3,78,634759
3,79,651143
3,80,651143
3,81,655239
3,82,786311
3,83,786311
3,84,786312
3,85,1048456
3,86,1048455
3,87,1032071
3,88,1027975
3,89,503687
3,90,507783
3,91,1032071
3,92,1027975
3,93,1027971
3,94,1027975
3,95,1027976
3,96,1027975
3,97,765831
3,98,634759
3,99,634759
3,100,638855
4,1,377351
4,2,508423
4,3,516615
4,4,516615
4,5,1040903
4,6,516615
4,7,516611
4,8,516609
4,9,516609
4,10,516609
4,11,385537
4,12,377345
4,13,360961
4,14,361089
4,15,360961
4,16,361089
4,17,360961
4,18,361985
4,19,361985
4,20,361987
4,21,886275
4,22,888323
4,23,886275
4,24,894467
4,25,894465
4,26,632321
4,27,624129
4,28,99841
4,29,624129
4,30,99841
4,31,101889
4,32,69121
4,33,69129
4,34,69121
4,35,101889
4,36,99841
4,37,361985
4,38,361985
4,39,362241
4,40,361985
4,41,493057
4,42,493059
4,43,1017347
4,44,1025539
4,45,1027587
4,46,1027591
4,47,1027591
4,48,1043975
4,49,1041927
4,50,1033735
4,51,1041927
4,52,1042183
4,53,1042311
4,54,1041287
4,55,1041287
4,56,1045383
4,57,1041287
4,58,1024903
4,59,1025927
4,60,1025923
4,61,1025923
4,62,1025927
4,63,1025923
4,64,1025923
4,65,1025927
4,66,1042311
4,67,1044359
4,68,1044357
4,69,1044358
4,70,1044360
4,71,1048456
4,72,1048455
4,73,1044359
4,74,1044360
4,75,1044359
4,76,1044360
4,77,1044360
4,78,1044359
4,79,520071
4,80,524167
4,81,524168
4,82,520072
4,83,1044360
4,84,1027976
4,85,1027972
4,86,1027976
4,87,1044360
4,88,1042312
4,89,1044360
4,90,1044360
4,91,1044360
4,92,1027976
4,93,1027848
4,94,1027976
4,95,1027976
4,96,1044360
4,97,1044359
4,98,782215
4,99,782211
4,100,765827
5,1,377351
5,2,377607
5,3,377735
5,4,385927
5,5,385927
5,6,385925
5,7,385926
5,8,385925
5,9,385927
5,10,377735
5,11,378759
5,12,362375
5,13,100231
5,14,362375
5,15,493447
5,16,1017735
5,17,1017736
5,18,755592
5,19,1017736
5,20,1017732
5,21,1017736
5,22,1025928
5,23,1025927
5,24,1024903
5,25,1025927
5,26,501639
5,27,493447
5,28,509831
5,29,493447
5,30,362375
5,31,370567
5,32,501639
5,33,1025927
5,34,1025928
5,35,1025927
5,36,894855
5,37,1025927
5,38,1025927
5,39,1025671
5,40,1025927
5,41,1017735
5,42,1025927
5,43,1025927
5,44,1025927
5,45,1027975
5,46,765831
5,47,769927
5,48,638855
5,49,634759
5,50,626567
5,51,102279
5,52,110471
5,53,634759
5,54,632711
5,55,894855
5,56,370567
5,57,501639
5,58,239495
5,59,501639
5,60,1025927
5,61,1027975
5,62,1027976
5,63,1027975
5,64,1027976
5,65,1044360
5,66,1044360
5,67,1027976
5,68,1027975
5,69,1025927
5,70,1027975
5,71,1027847
5,72,1027975
5,73,1019783
5,74,1017735
5,75,493447
5,76,501639
5,77,493447
5,78,362375
5,79,362373
5,80,378757
5,81,362373
5,82,362373
5,83,362375
5,84,362375
5,85,886663
5,86,886663
5,87,1017735
5,88,886663
5,89,894855
5,90,1025927
5,91,894855
5,92,896903
5,93,896903
5,94,1027975
5,95,1027976
5,96,1025928
5,97,1025927
5,98,1027975
5,99,1027976
5,100,1027972
6,1,377351
6,2,377351
6,3,377347
6,4,377345
6,5,378369
6,6,361985
6,7,361985
