simulation,timestep,config_id
1,1,782215
1,2,1044359
1,3,1042311
1,4,1044359
1,5,1027975
1,6,1025927
1,7,1025927
1,8,1025923
1,9,1025924
1,10,1024900
1,11,1024904
1,12,1025928
1,13,1025927
1,14,1025927
1,15,894855
1,16,1025927
1,17,1025928
1,18,501640
1,19,1025928
1,20,1025927
1,21,1017735
1,22,1025927
1,23,1027975
1,24,1025927
1,25,1025927
1,26,894855
1,27,1025927
1,28,1025927
1,29,1025927
1,30,1027975
1,31,1025927
1,32,1025927
1,33,1025923
1,34,1025921
1,35,1024897
1,36,1025921
1,37,1017729
1,38,1017601
1,39,1017345
1,40,1025537
1,41,1025665
1,42,1025666
1,43,1025922
1,44,894850
1,45,370562
1,46,370561
1,47,370561
1,48,370563
1,49,894851
1,50,1025923
1,51,1025927
1,52,1017735
1,53,1019783
1,54,1027975
1,55,1025927
1,56,1025927
1,57,894855
1,58,1025927
1,59,1025928
1,60,1025928
1,61,1025928
1,62,1027976
1,63,1027975
1,64,1044359
1,65,1027975
1,66,1044359
1,67,1044360
1,68,1044360
1,69,1044360
1,70,1044359
1,71,520071
1,72,520067
1,73,520071
1,74,520071
1,75,1044359
1,76,1048455
1,77,1048456
1,78,1044360
1,79,1044360
1,80,1027976
1,81,1027848
1,82,1027592
1,83,1025544
1,84,1025800
1,85,1025928
1,86,1025927
1,87,1030023
1,88,1030024
1,89,1025928
1,90,1025927
1,91,1027975
1,92,1027976
1,93,1025928
1,94,1025928
1,95,1025928
1,96,1025927
1,97,1025927
1,98,1025927
1,99,1027975
1,100,1027975
2,1,782215
2,2,1044359
2,3,1027975
2,4,1025927
2,5,894855
2,6,1025927
2,7,894855
2,8,370567
2,9,362375
2,10,361351
2,11,361347
2,12,362371
2,13,362369
2,14,362373
2,15,362375
2,16,364423
2,17,362375
2,18,370567
2,19,362375
2,20,362371
2,21,362375
2,22,493447
2,23,1017735
2,24,1025927
2,25,1027975
2,26,1027976
2,27,1027976
2,28,1025928
2,29,1025927
2,30,1025923
2,31,1025927
2,32,1027975
2,33,1044359
2,34,1044360
2,35,1044359
2,36,1048455
2,37,1044359
2,38,1027975
2,39,1027975
2,40,503687
2,41,501639
2,42,1025927
2,43,1027975
2,44,1044359
2,45,1044359
2,46,1044103
2,47,1044359
2,48,913287
2,49,896903
2,50,1027975
2,51,1044359
2,52,1044359
2,53,1044360
2,54,1027976
