simulation,timestep,config_id
1,1,886663
1,2,886659
1,3,886403
1,4,894595
1,5,894851
1,6,1025923
1,7,1025921
1,8,1025923
1,9,894851
1,10,632707
1,11,632711
1,12,634759
1,13,638855
1,14,769927
1,15,769927
1,16,765831
1,17,634759
1,18,638855
1,19,634759
1,20,896903
1,21,896903
1,22,896903
1,23,1027975
1,24,1025927
1,25,1025927
1,26,1025923
1,27,1025667
1,28,763523
1,29,763779
1,30,1025923
1,31,1025795
1,32,1025923
1,33,894851
1,34,886659
1,35,362371
1,36,362369
1,37,362371
1,38,362371
1,39,362371
1,40,362375
1,41,100231
1,42,624519
1,43,886663
1,44,362375
1,45,493447
1,46,1017735
1,47,1025927
1,48,1025927
1,49,1025928
1,50,1027976
1,51,1027976
1,52,1027976
1,53,1027975
1,54,1027971
1,55,1027975
1,56,1044359
1,57,1044359
1,58,1027975
1,59,1027976
1,60,503688
1,61,503687
1,62,503559
1,63,503687
1,64,1027975
1,65,765831
1,66,765832
1,67,1027976
1,68,1025928
1,69,1025927
1,70,1042311
1,71,1025927
1,72,1025927
1,73,1025927
1,74,1025928
1,75,1027976
1,76,1027975
1,77,1025927
1,78,1025927
1,79,1027975
1,80,1044359
1,81,1048455
1,82,1048456
1,83,1044360
1,84,1044359
1,85,1027975
1,86,1027975
1,87,1044359
1,88,1027975
1,89,1027975
1,90,1025927
1,91,501639
1,92,518023
1,93,520071
1,94,503687
1,95,503688
1,96,1027976
1,97,1025928
1,98,1025926
1,99,960390
1,100,1025926
2,1,886663
2,2,362375
2,3,362375
2,4,493447
2,5,1017735
2,6,493447
2,7,1017735
2,8,1025927
2,9,1025935
2,10,1025927
2,11,501639
2,12,1025927
2,13,1027975
2,14,1025927
2,15,1025923
2,16,1025927
2,17,1025927
2,18,1025928
2,19,1025927
2,20,1027975
2,21,1027976
2,22,1027976
2,23,1032072
2,24,1032071
2,25,1027975
2,26,1027975
2,27,1025927
2,28,1025928
2,29,1027976
2,30,1027975
2,31,1025927
2,32,501639
2,33,493447
2,34,492423
2,35,493447
2,36,1017735
2,37,1017735
2,38,1017736
2,39,1019784
2,40,1027976
2,41,1027974
2,42,1027976
2,43,1044360
2,44,1027976
2,45,1027975
2,46,1027975
2,47,1044359
2,48,520071
2,49,520072
2,50,503688
2,51,1027976
2,52,1027976
2,53,1025928
2,54,894856
2,55,1025928
2,56,1025924
2,57,1025928
2,58,1025928
2,59,1025928
2,60,763784
2,61,1025928
2,62,1025928
2,63,1025928
2,64,501640
2,65,501639
2,66,503687
2,67,1027975
2,68,1027976
2,69,1027975
2,70,1027971
2,71,1025923
2,72,1025927
2,73,1025928
2,74,1025928
2,75,1027976
2,76,1027976
2,77,1032072
2,78,769928
2,79,769672
2,80,769928
2,81,786312
2,82,1048456
2,83,1044360
2,84,1042312
2,85,1025928
2,86,1025927
2,87,1017735
2,88,1025927
2,89,501639
2,90,370567
2,91,501639
2,92,501640
2,93,503688
2,94,1027976
2,95,1025928
