simulation,timestep,config_id
1,1,1025928
1,2,1025928
1,3,1025928
1,4,1042312
1,5,1042312
1,6,1042311
1,7,1025927
1,8,1017735
1,9,1025927
1,10,1025923
1,11,894851
1,12,894851
1,13,370563
1,14,501635
1,15,370563
1,16,370567
1,17,372615
1,18,896903
1,19,1027975
1,20,1025927
1,21,501639
1,22,501639
1,23,501640
1,24,493448
1,25,509832
1,26,518024
1,27,501640
1,28,1025928
1,29,1025927
1,30,1025927
1,31,1027975
1,32,1027976
1,33,503688
1,34,503752
1,35,503688
1,36,520072
1,37,1044360
1,38,1044360
1,39,1044360
1,40,1027976
1,41,1027976
1,42,1027976
1,43,1027975
1,44,765831
1,45,765827
1,46,765828
1,47,765827
1,48,241539
1,49,765827
1,50,1027971
1,51,1027975
1,52,1027975
1,53,1027975
1,54,1044359
1,55,1042311
1,56,1044359
1,57,1027975
1,58,1025927
1,59,1027975
1,60,1044359
1,61,1042311
1,62,518023
1,63,516999
1,64,385927
1,65,385923
1,66,385927
1,67,386951
1,68,370567
1,69,370568
1,70,501640
1,71,501639
1,72,370567
1,73,894855
1,74,886663
1,75,885639
1,76,886663
1,77,894855
1,78,894855
1,79,1025927
1,80,1025927
1,81,1025927
1,82,1025928
1,83,1025927
1,84,1025923
1,85,1025921
1,86,1025923
1,87,1025927
1,88,1025928
1,89,1025928
1,90,1025928
1,91,1027976
1,92,1025928
1,93,1027976
1,94,1025928
1,95,1025927
1,96,1025927
1,97,1025923
1,98,1025927
1,99,1025927
1,100,501639
2,1,1025928
2,2,1027976
2,3,1044360
2,4,1044360
2,5,1044359
2,6,1044359
2,7,1042311
2,8,1025927
2,9,1025928
2,10,1025927
2,11,501639
2,12,370567
2,13,362375
2,14,362373
2,15,362375
2,16,886663
2,17,362375
2,18,370567
2,19,370563
2,20,370567
2,21,372615
2,22,110471
2,23,634759
2,24,634759
2,25,651143
2,26,651139
2,27,651137
2,28,651137
2,29,634753
2,30,634755
2,31,634755
2,32,634759
2,33,110471
2,34,110467
2,35,110339
2,36,110467
2,37,110471
2,38,114567
2,39,110471
2,40,634759
2,41,651143
2,42,655239
2,43,655239
2,44,130951
2,45,262023
2,46,245639
2,47,245640
2,48,769928
2,49,765832
2,50,765831
2,51,634759
2,52,638855
2,53,634759
2,54,634631
2,55,634627
2,56,634371
2,57,638467
2,58,634371
2,59,650755
2,60,634371
2,61,634627
2,62,634371
2,63,632323
2,64,632451
2,65,632323
2,66,632323
2,67,894467
2,68,894467
2,69,894467
2,70,632323
2,71,624131
2,72,624259
2,73,624515
2,74,886659
2,75,624515
2,76,100227
2,77,99971
2,78,102019
2,79,101891
2,80,101895
2,81,99847
2,82,108039
2,83,370183
2,84,386567
2,85,386563
2,86,386563
2,87,386819
2,88,386563
2,89,386819
2,90,911107
2,91,911111
2,92,911239
2,93,1042311
2,94,1034119
2,95,1042311
2,96,1025927
2,97,1027975
2,98,1027975
2,99,896903
2,100,894855
3,1,1025928
3,2,1027976
3,3,1027976
3,4,1025928
3,5,1025927
3,6,1025927
3,7,1017735
3,8,1021831
3,9,1017735
3,10,1017731
3,11,493443
3,12,501635
3,13,1025923
3,14,763779
3,15,765827
3,16,765827
3,17,763779
3,18,1025923
3,19,1025927
3,20,1027975
3,21,1027976
3,22,1027975
3,23,1025927
3,24,1027975
3,25,1044359
3,26,1027975
3,27,1027976
3,28,1027975
3,29,1044359
3,30,1027975
3,31,1025927
3,32,1025927
3,33,1027975
3,34,1025927
3,35,1025923
3,36,1025927
3,37,1025927
3,38,1027975
3,39,1027975
3,40,1027976
3,41,1027975
3,42,765831
3,43,1027975
3,44,1025927
3,45,1025923
3,46,1025927
3,47,1025923
3,48,1027971
3,49,1027971
3,50,1027975
3,51,1027975
3,52,1025927
3,53,1025928
3,54,1042312
3,55,1025928
3,56,1025927
3,57,1017735
3,58,886663
3,59,1017735
3,60,493447
3,61,501639
3,62,501639
3,63,370567
3,64,894855
3,65,632711
3,66,634759
3,67,634759
3,68,569223
3,69,634759
3,70,632711
3,71,634759
3,72,896903
3,73,1027975
3,74,1032071
3,75,1032072
3,76,1032072
3,77,1027976
3,78,1025928
3,79,1027976
3,80,1027976
3,81,1032072
3,82,1032072
3,83,769928
3,84,769927
3,85,769927
3,86,769927
3,87,769927
3,88,638855
3,89,900999
3,90,898951
3,91,1030023
3,92,1025927
3,93,763783
3,94,632711
3,95,634759
3,96,634759
3,97,634759
3,98,634767
3,99,634759
3,100,634759
4,1,1025928
4,2,1025928
4,3,1027976
4,4,1027975
4,5,1027463
4,6,1027975
4,7,1025927
4,8,1025925
4,9,1025927
4,10,1027975
4,11,1027976
4,12,1027974
4,13,1027976
4,14,1027975
4,15,1027973
4,16,1027975
4,17,1025927
4,18,1042311
4,19,1044359
4,20,1048455
4,21,1048456
4,22,1044360
4,23,1044359
4,24,1048455
4,25,1044359
4,26,1044359
4,27,1027975
4,28,1044359
4,29,1044359
4,30,1044360
4,31,1044359
4,32,1027975
4,33,1027975
4,34,1025927
4,35,1027975
4,36,1025927
4,37,501639
4,38,370567
4,39,501639
4,40,503687
4,41,1027975
4,42,1044359
4,43,1044360
4,44,1027976
4,45,1027976
4,46,1044360
4,47,1044104
4,48,1044360
4,49,1044359
4,50,1027975
4,51,1027975
4,52,1025927
4,53,1024903
4,54,1024901
4,55,1024903
4,56,893831
4,57,894855
4,58,1025927
4,59,1025928
4,60,501640
4,61,501639
4,62,503687
4,63,507783
4,64,505735
4,65,501639
4,66,501640
4,67,1025928
4,68,1025928
4,69,501640
4,70,239496
4,71,241544
4,72,765832
4,73,1027976
4,74,1027975
4,75,1027975
4,76,765831
4,77,765827
4,78,769923
4,79,769924
4,80,769923
4,81,769927
4,82,769927
4,83,769923
4,84,769927
4,85,786311
4,86,782215
4,87,1044359
4,88,520071
4,89,503687
4,90,503687
4,91,503688
4,92,1027976
4,93,1027975
4,94,1025927
4,95,501639
4,96,493447
4,97,501639
4,98,503687
4,99,507783
4,100,245639
5,1,1025928
5,2,1025927
5,3,1027975
5,4,1027975
5,5,1027976
5,6,1025928
5,7,1017736
5,8,1025928
5,9,1025927
5,10,1025923
5,11,1025927
5,12,1027975
5,13,1025927
5,14,1027975
5,15,1027975
5,16,765831
5,17,1027975
5,18,1027971
5,19,1027975
5,20,896903
5,21,896903
5,22,894855
5,23,1025927
5,24,1025928
5,25,1027976
5,26,765832
5,27,1027976
5,28,1044360
5,29,1048456
5,30,1044360
5,31,1044360
5,32,1044360
5,33,1027976
5,34,1044360
5,35,1044359
5,36,913287
5,37,913319
5,38,913287
5,39,651143
5,40,634759
5,41,634759
5,42,651143
5,43,782215
5,44,765831
5,45,769927
5,46,765831
5,47,634759
5,48,638855
5,49,114567
5,50,114567
5,51,106375
5,52,114567
5,53,114567
5,54,114565
5,55,130949
5,56,126853
5,57,126849
5,58,257921
5,59,520065
5,60,503681
5,61,507777
5,62,1032065
5,63,1027969
5,64,1025921
5,65,1025921
5,66,1027969
5,67,765825
5,68,634753
5,69,634753
5,70,110465
5,71,110465
5,72,110467
5,73,634755
5,74,632707
5,75,634755
5,76,634759
5,77,634759
5,78,634503
5,79,634759
5,80,634759
5,81,638855
5,82,630663
5,83,638855
5,84,638856
5,85,769928
5,86,769927
5,87,765831
5,88,1027975
5,89,503687
5,90,520071
5,91,388999
5,92,372615
5,93,110471
5,94,110215
5,95,634503
5,96,634759
5,97,651143
5,98,634759
5,99,634755
5,100,634755
6,1,1025928
6,2,1025928
6,3,1025928
6,4,1027976
6,5,1027975
6,6,1044359
6,7,1027975
6,8,1027975
6,9,1027719
6,10,1027975
