simulation,timestep,config_id
1,1,511880
1,2,380808
1,3,389000
1,4,520072
1,5,1044360
1,6,520072
1,7,1044360
1,8,1044360
1,9,1042312
1,10,1042311
1,11,1025927
1,12,501639
1,13,503687
1,14,520071
1,15,520071
1,16,388999
1,17,913287
1,18,911239
1,19,1042311
1,20,1042312
1,21,518024
1,22,520072
1,23,1044360
1,24,1042312
1,25,1025928
1,26,1042312
1,27,1025928
1,28,763784
1,29,1025928
1,30,1025927
1,31,1017735
1,32,1017607
1,33,1017735
1,34,886663
1,35,624519
1,36,624519
1,37,886663
1,38,362375
1,39,362119
1,40,362375
1,41,362373
1,42,362369
1,43,362373
1,44,362375
1,45,886663
1,46,886663
1,47,886663
1,48,1017735
1,49,1025927
1,50,1027975
1,51,1025927
1,52,1027975
1,53,503687
1,54,372615
1,55,364423
1,56,362375
1,57,362375
1,58,362375
1,59,362247
1,60,362375
1,61,362375
1,62,370567
1,63,370567
1,64,386951
1,65,518023
1,66,501639
1,67,501635
1,68,1025923
1,69,1027971
1,70,1027975
1,71,1027973
1,72,1027975
1,73,765831
1,74,757639
1,75,757635
1,76,626563
1,77,634755
1,78,634753
1,79,638849
1,80,634753
1,81,896897
1,82,894849
1,83,894593
1,84,894849
1,85,1025921
1,86,1025923
1,87,1025921
1,88,1025922
1,89,1025924
1,90,1025924
1,91,1025928
1,92,763784
1,93,1025928
1,94,1025927
1,95,1025927
1,96,1027975
1,97,1025927
1,98,1025927
1,99,1025927
1,100,1017735
2,1,511880
2,2,520072
2,3,1044360
2,4,1044360
2,5,1043336
2,6,1044360
2,7,1044359
2,8,1044359
2,9,520071
2,10,520071
2,11,518023
2,12,386951
2,13,370567
2,14,370567
2,15,362375
2,16,362375
2,17,362375
2,18,370567
2,19,370567
2,20,370439
2,21,370567
2,22,362375
2,23,362375
2,24,362119
2,25,362375
2,26,370567
2,27,372615
2,28,372615
2,29,370567
2,30,370565
2,31,370567
2,32,362375
2,33,362373
2,34,362375
2,35,362373
2,36,362375
2,37,493447
2,38,1017735
2,39,1017731
2,40,1025923
2,41,1025927
2,42,1025927
2,43,501639
2,44,493447
2,45,501639
2,46,501639
2,47,370567
2,48,894855
2,49,1025927
2,50,763783
2,51,1025927
2,52,1017735
2,53,1019783
2,54,1027975
2,55,1027971
2,56,1025923
2,57,1030019
2,58,1025923
2,59,894851
2,60,1025923
2,61,894851
2,62,911235
2,63,894851
2,64,894849
2,65,370561
2,66,370565
2,67,370567
2,68,372615
2,69,372487
2,70,372615
2,71,370567
2,72,362375
2,73,362375
2,74,886663
2,75,1017735
2,76,1025927
2,77,763783
2,78,1025927
2,79,1027975
2,80,1027975
2,81,1027976
2,82,1027975
2,83,503687
2,84,1027975
2,85,1044359
2,86,1044367
2,87,1044359
2,88,782215
2,89,1044359
2,90,1044359
2,91,1044231
2,92,1044359
2,93,1027975
2,94,1027976
2,95,1027976
2,96,1025928
2,97,1025927
2,98,1017735
2,99,1017731
2,100,1025923
3,1,511880
3,2,511880
3,3,510856
3,4,519048
3,5,519048
3,6,519048
3,7,519047
3,8,520071
3,9,503687
3,10,503688
3,11,501640
3,12,1025928
3,13,1025924
3,14,1025923
3,15,1025921
3,16,1025921
3,17,1025922
3,18,1025926
3,19,1025928
3,20,1024904
3,21,1025928
3,22,1027976
3,23,1027975
3,24,1027976
3,25,765832
3,26,765831
3,27,634759
3,28,765831
3,29,1027975
3,30,1032071
3,31,769927
3,32,786311
3,33,785287
3,34,786311
3,35,655239
3,36,655240
3,37,655239
3,38,130951
3,39,126855
3,40,126855
3,41,125831
3,42,650119
3,43,651143
3,44,913287
3,45,896903
3,46,1027975
3,47,1044359
3,48,1027975
3,49,896903
3,50,1027975
3,51,1027971
3,52,765827
3,53,765831
3,54,769927
3,55,1032071
3,56,1027975
3,57,1044359
3,58,1048455
3,59,1032071
3,60,1027975
3,61,1027975
3,62,1025927
3,63,1017735
3,64,1019783
3,65,1017735
3,66,493447
3,67,495495
3,68,1019783
3,69,1019779
3,70,1027971
3,71,503683
3,72,503683
3,73,503687
3,74,503688
3,75,507784
3,76,507800
3,77,507784
3,78,1032072
3,79,1048456
3,80,1048456
3,81,1044360
3,82,1044359
3,83,1048455
3,84,1032071
3,85,1027975
3,86,1027976
3,87,1027975
3,88,1025927
3,89,1025927
3,90,1027975
3,91,1025927
3,92,1025927
3,93,1025927
3,94,1025923
3,95,1025927
3,96,894855
3,97,1025927
3,98,1025927
3,99,1025927
3,100,1025928
4,1,511880
4,2,520072
4,3,389000
4,4,388999
4,5,520071
4,6,1044359
4,7,1043335
4,8,1044359
4,9,1027975
4,10,1025927
4,11,1017735
4,12,493447
4,13,1017735
4,14,1017731
4,15,886659
4,16,886659
4,17,886659
4,18,1017731
4,19,1017729
4,20,1019777
4,21,1019779
4,22,1019783
4,23,1019784
4,24,1027976
4,25,1027975
4,26,1025927
4,27,1025928
4,28,1025928
4,29,1025928
4,30,1027976
4,31,1027720
4,32,1044104
4,33,1044360
4,34,1027976
4,35,1027975
4,36,1025927
4,37,1027975
4,38,1025927
4,39,1025928
4,40,1042312
4,41,1044360
4,42,1027976
4,43,1027975
4,44,896903
4,45,894855
4,46,1025927
4,47,1025923
4,48,894851
4,49,1025923
4,50,1025923
4,51,1025923
4,52,1017731
4,53,1017735
4,54,1017735
4,55,1017736
4,56,1017735
4,57,493447
4,58,1017735
4,59,1017735
4,60,1016711
4,61,1017735
4,62,1017736
4,63,1025928
4,64,1025927
4,65,1017735
4,66,1025927
4,67,1025923
4,68,1025927
4,69,1025927
4,70,960391
4,71,1025927
4,72,1042311
4,73,1042312
4,74,1044360
4,75,1048456
4,76,1032072
4,77,769928
4,78,769927
4,79,638855
4,80,114567
4,81,130951
4,82,262023
4,83,524167
4,84,507783
4,85,1032071
4,86,769927
4,87,769927
4,88,769927
4,89,765831
4,90,769927
4,91,1032071
4,92,1032071
4,93,1027975
4,94,1032071
4,95,1027975
4,96,1025927
4,97,1025927
4,98,1025927
4,99,1025927
4,100,1025927
5,1,511880
5,2,520072
5,3,520104
5,4,520072
5,5,520072
5,6,1044360
5,7,520072
5,8,503688
5,9,1027976
5,10,1027972
5,11,1027976
5,12,1027975
5,13,896903
5,14,1027975
5,15,1027971
5,16,1027975
5,17,1025927
5,18,1027975
5,19,1025927
5,20,1025928
5,21,1042312
5,22,1025928
5,23,1027976
5,24,1025928
5,25,1025927
5,26,894855
5,27,1025927
5,28,1025928
5,29,1025928
5,30,1025927
5,31,501639
5,32,1025927
5,33,1017735
5,34,1017735
5,35,886663
5,36,886663
5,37,362375
5,38,362373
5,39,362369
5,40,370561
