config_id,n_fixed_traits,prob_move
395143,5,0.13472174749222618
395143,6,0.12160283444690043
395143,7,0.1099166737174464
395143,8,0.09773336821054672
395143,9,0.08494653943101176
395143,10,0.07205544731303239
395143,11,0.05825669999594331
395143,12,0.04418262483721333
395143,13,0.03316711706410807
395143,14,0.02284295193869477
395143,15,0.014886925673479467
395143,16,0.013022195162061184
395143,17,0.011121120261450587
395143,18,0.007470230056182803
395143,19,0.004409363472476335
495494,0,0.22115138597272072
495494,1,0.18735868952235268
495494,2,0.152290458864777
495494,3,0.12423753039821411
495494,4,0.09428064325280272
495494,5,0.07883542994321054
495494,6,0.06463185183361243
495494,7,0.05068300818273242
495494,8,0.03893232071395561
495494,9,0.025557469708653035
495494,10,0.019855399041515388
495494,11,0.013528613593308246
495494,12,0.010817170157080877
495494,13,0.008737087827303489
495494,14,0.006683784696767244
495494,15,0.004696925384695816
495494,16,0.0035262603419343175
495494,17,0.002917975463712419
495494,18,0.0021336896072404743
495494,19,0.0018688948971894437
429958,0,0.2822525924255538
429958,1,0.24535104893516843
429958,2,0.20744178755799617
429958,3,0.1814819894734177
429958,4,0.15245791203943668
429958,5,0.12593170753190847
429958,6,0.10096341285960066
429958,7,0.08841222723274225
429958,8,0.07385664898793644
429958,9,0.06349427247923581
429958,10,0.052933966629036586
429958,11,0.042780549012162356
429958,12,0.03349986077005114
429958,13,0.023811915229710174
429958,14,0.014496208305483335
429958,15,0.009071228542324672
429958,16,0.007740100678795908
429958,17,0.006117921925599716
429958,18,0.004968444209897782
429958,19,0.0036340228373472616
462726,0,0.2774672753919419
462726,1,0.24077490812128208
462726,2,0.2108585313206043
462726,3,0.17829959917289626
462726,4,0.1469990448553401
462726,5,0.1193477981598854
462726,6,0.101656731078574
462726,7,0.08514027383668656
462726,8,0.06917449358724716
462726,9,0.05737698025459382
462726,10,0.044600568889605806
462726,11,0.0350545783977338
462726,12,0.02541125847602141
462726,13,0.019765353530884742
462726,14,0.01375842966557563
462726,15,0.008784357090314731
462726,16,0.007590338798439955
462726,17,0.0068096790997213
462726,18,0.006131860827222446
462726,19,0.004424260364402799
397190,0,0.31786978787306824
397190,1,0.2884021959945315
397190,2,0.2561197892895862
397190,3,0.22341170575271735
397190,4,0.1980104229362275
397190,5,0.17258110151406658
397190,6,0.14416483751709874
397190,7,0.1151903300215426
397190,8,0.0898282387358087
397190,9,0.07406693304981883
397190,10,0.06646259178051694
397190,11,0.057599168212973346
397190,12,0.04739177658002845
397190,13,0.03642617480629314
397190,14,0.029153604304558062
397190,15,0.01972304300234331
397190,16,0.013990809985430841
397190,17,0.011568673066401894
397190,18,0.009562195674062579
397190,19,0.008582120209020272
493446,0,0.15879307033319953
493446,1,0.13087823040977908
493446,2,0.10442517065666979
493446,3,0.08037193627859052
493446,4,0.07037015911984276
493446,5,0.06064777980290813
493446,6,0.05150241784788451
493446,7,0.042229884414906334
493446,8,0.032724382370612363
493446,9,0.023264109725187623
493446,10,0.015886727009730282
493446,11,0.012361633860657547
493446,12,0.009753421266229842
493446,13,0.008690177662213075
493446,14,0.007743075609688732
493446,15,0.006420116464953907
493446,16,0.004520823491676262
493446,17,0.002118964995511378
493446,18,0.001348045263121267
493446,19,0.0010672467003447483
427910,0,0.20841458438645283
427910,1,0.16850100117605984
427910,2,0.14227180176735688
427910,3,0.11392829215915412
427910,4,0.09974588369261414
427910,5,0.08629165142261375
427910,6,0.07342406137285858
427910,7,0.06493963447926919
427910,8,0.055302720542371946
427910,9,0.04555879701653485
427910,10,0.03740171954234026
427910,11,0.02882767857710993
427910,12,0.02339585761478237
427910,13,0.01733598005381809
427910,14,0.014053467763773716
427910,15,0.0108149331200591
427910,16,0.008263572128862584
427910,17,0.004748213863198902
427910,18,0.0023221791478142406
427910,19,0.0020768118653146095
460678,0,0.23471942893794545
460678,1,0.19519718158380375
460678,2,0.16409482569026226
460678,3,0.14206882384983874
460678,4,0.12399469974060368
460678,5,0.11092006336032094
460678,6,0.10023119988626636
460678,7,0.08879266308948691
460678,8,0.07548025950053938
460678,9,0.06107981222449199
460678,10,0.04511476250028924
460678,11,0.031086753872229762
460678,12,0.017428147046379294
460678,13,0.014928042226473719
460678,14,0.01180782015371575
460678,15,0.007839309210689404
460678,16,0.006692908340472176
460678,17,0.005015655090270206
460678,18,0.0027811671074347566
460678,19,0.0025292852128845356
395142,0,0.26145936107373036
395142,1,0.22861870051073793
395142,2,0.19875780495783785
395142,3,0.16853844748062277
395142,4,0.14429606566660041
395142,5,0.1256662656496365
395142,6,0.1073051888218871
395142,7,0.0928378472211542
395142,8,0.08083566490438687
395142,9,0.07084372397794135
395142,10,0.059809622323298395
395142,11,0.0484731694237749
395142,12,0.039251569797405114
395142,13,0.02824464991640271
395142,14,0.015454781643124712
395142,15,0.012120686698549599
395142,16,0.009835296883478228
395142,17,0.007865155176614347
395142,18,0.004846093967916909
395142,19,0.00477712280760656
375686,0,0.3094876100584923
375686,1,0.2749983125267161
375686,2,0.24350737123433377
375686,3,0.20893167111828412
375686,4,0.17115710415047647
375686,5,0.13038170274995664
375686,6,0.09500949373508186
375686,7,0.07419792132535483
375686,8,0.05624304148493977
375686,9,0.043867790189662074
375686,10,0.03495096520445902
375686,11,0.027855097844006464
375686,12,0.020540247560251662
375686,13,0.016903471129853482
375686,14,0.014166151908146482
375686,15,0.010684511178390244
375686,16,0.007148429324837224
375686,17,0.0042681539129135375
375686,18,0.002913470906478255
375686,19,0.0017162972379100028
367494,0,0.32378834903212317
367494,1,0.290093784962358
367494,2,0.25747290722189725
367494,3,0.2215301108881493
367494,4,0.18439359435431507
367494,5,0.14933026593862517
367494,6,0.1136770732461702
367494,7,0.07490800412148085
367494,8,0.061856928962491016
367494,9,0.04808359166590674
367494,10,0.03580634730777097
367494,11,0.02950374802155289
367494,12,0.02308964386204697
367494,13,0.018387937488657222
367494,14,0.013825263955693797
367494,15,0.010433841447546954
367494,16,0.009939999553276319
367494,17,0.009206867876395389
367494,18,0.007871782692348894
367494,19,0.005760578343486533
371590,0,0.2742499040218457
371590,1,0.23777181052926996
371590,2,0.20009336058720636
371590,3,0.16424059744699737
371590,4,0.13653895939884664
371590,5,0.11087902614003972
371590,6,0.09012947832128264
371590,7,0.07121746924138614
371590,8,0.0607309996653701
371590,9,0.04903552563144822
371590,10,0.03812260377355271
371590,11,0.02560007157650373
371590,12,0.016285919510632185
371590,13,0.011874838647742716
371590,14,0.007147507348698161
371590,15,0.004540562458683795
371590,16,0.0037347334852686487
371590,17,0.002788791822737058
371590,18,0.001480558427519263
371590,19,0.0008974299843209632
363398,0,0.2682238430922702
363398,1,0.23081408440771903
363398,2,0.18993762591427688
363398,3,0.16205075663628948
363398,4,0.1319982579908172
363398,5,0.10782222941739023
363398,6,0.08626670718562073
363398,7,0.07444843244940064
363398,8,0.06164457471448293
363398,9,0.04950651360253011
363398,10,0.038014193644568914
363398,11,0.027626931260144618
363398,12,0.01788502644944663
363398,13,0.01123729528808816
363398,14,0.008990665478086765
363398,15,0.006734558042385741
363398,16,0.004441761306009956
363398,17,0.0039363678015587045
363398,18,0.003271497088661146
363398,19,0.003017966521038584
373638,0,0.2851542083448014
373638,1,0.24900381207705266
373638,2,0.21596395381383654
373638,3,0.18677480429401166
373638,4,0.1545772683690318
373638,5,0.12250755965631122
373638,6,0.09954994633585759
373638,7,0.07840706751232386
373638,8,0.05626828936066566
373638,9,0.0399917535633053
373638,10,0.031225974219968554
373638,11,0.024946053214088652
373638,12,0.018003659238463282
373638,13,0.015184137706532088
373638,14,0.011577921668254812
373638,15,0.009107491460002115
373638,16,0.006653731708729793
373638,17,0.005608117209502161
373638,18,0.004249709626753362
373638,19,0.003993333026097834
365446,0,0.23599676162033756
365446,1,0.19697966803668307
365446,2,0.16122140130005327
365446,3,0.13976968083841268
365446,4,0.11730038672481863
365446,5,0.09727893004946285
365446,6,0.07820048927155591
365446,7,0.06266456134817056
365446,8,0.0513841239926262
365446,9,0.04029956463254102
365446,10,0.03205647952486018
365446,11,0.02395026408013481
365446,12,0.020073426958560653
365446,13,0.016364630471786174
365446,14,0.01473722890048701
365446,15,0.01366543622117351
365446,16,0.01245257085049628
365446,17,0.010458888644373684
365446,18,0.008175693219444613
365446,19,0.006811770488908686
369542,0,0.2097954375301319
369542,1,0.17590540874284058
369542,2,0.1469666350857983
369542,3,0.115376209540079
369542,4,0.09038937960828745
369542,5,0.07114615535034233
369542,6,0.05860579656413595
369542,7,0.04527971597925361
369542,8,0.03654998594008055
369542,9,0.030629210560820495
369542,10,0.02449281331935175
369542,11,0.01787911585332596
369542,12,0.012711182465103443
369542,13,0.010528742450407755
369542,14,0.007792691770843518
369542,15,0.006055405419395465
369542,16,0.004249960882166975
369542,17,0.0017277635998100838
369542,18,0.0014119849482083224
369542,19,0.0011785828044128532
361350,0,0.16357114213771937
361350,1,0.1274024735905486
361350,2,0.10708169769253857
361350,3,0.09440117050870321
361350,4,0.0805514855006863
361350,5,0.06750289879968399
361350,6,0.05638137262695393
361350,7,0.04471885308476483
361350,8,0.03195477849510162
361350,9,0.022417372187840415
361350,10,0.01835168036748992
361350,11,0.016269493545763694
361350,12,0.01432491996079295
361350,13,0.012066990170768479
361350,14,0.010298411817525258
361350,15,0.008159945800778723
361350,16,0.005150169767091345
361350,17,0.003841374056446208
361350,18,0.0018086505045569745
361350,19,0.001602873352219314
976775,0,0.21317283913484147
976775,1,0.17311792977961124
976775,2,0.14013737757225186
976775,3,0.11644827229101395
976775,4,0.09534781250796776
976775,5,0.07656616413201096
976775,6,0.06493349822458087
976775,7,0.05187154251547655
976775,8,0.04244225769731002
976775,9,0.039200466337263234
976775,10,0.03537368835632798
976775,11,0.03070751238661413
976775,12,0.027422965030758487
976775,13,0.02337670269296512
976775,14,0.018358847895798596
976775,15,0.015508649209985848
976775,16,0.012235215870923133
976775,17,0.008412746434507548
976775,18,0.008322668264297284
976775,19,0.008274888278670178
976771,0,0.2910248249537287
976771,1,0.25468266979991233
976771,2,0.21761514938089765
976771,3,0.1809835962010697
976771,4,0.15160961385276994
976771,5,0.12947371556612053
976771,6,0.10508986822901013
976771,7,0.08258006139502116
976771,8,0.07070379021869869
976771,9,0.057326549268756403
976771,10,0.04331837048031569
976771,11,0.0372066584562069
976771,12,0.030764960477742187
976771,13,0.023627092181550537
976771,14,0.01767438439715291
976771,15,0.012420417817839691
976771,16,0.0093641298172977
976771,17,0.008157291541457168
976771,18,0.0076771608280992165
976771,19,0.007143939689694956
976773,0,0.29958947259371344
976773,1,0.26454822640325754
976773,2,0.2279935859893616
976773,3,0.1971604733456312
976773,4,0.17351016824863355
976773,5,0.1526872069498412
976773,6,0.12938330156217942
976773,7,0.10829568949258363
976773,8,0.08690097885723434
976773,9,0.06587139230480403
976773,10,0.044505811603252024
976773,11,0.03689471385153109
976773,12,0.03006352003217448
976773,13,0.0218670027806352
976773,14,0.018632397452933158
976773,15,0.015797308093904495
976773,16,0.012460345835481251
976773,17,0.006990720596679489
976773,18,0.006421601209352756
976773,19,0.004772028479812951
976769,0,0.2962687365279862
976769,1,0.2605394198953541
976769,2,0.22894028221262522
976769,3,0.20695366925032235
976769,4,0.18259650552558576
976769,5,0.16034614510412554
976769,6,0.1350747688780287
976769,7,0.11409194930409508
976769,8,0.09053330327407698
976769,9,0.0672533556277532
976769,10,0.05025044746495586
976769,11,0.04275417172941857
976769,12,0.03594687698831653
976769,13,0.02833248518178328
976769,14,0.02173249920090357
976769,15,0.01522787828849359
976769,16,0.008313365752444596
976769,17,0.006672792203017641
976769,18,0.005976397611548834
976769,19,0.0050645822653531125
376710,0,0.22360184248691786
376710,1,0.19053250110265899
376710,2,0.1567642547522437
376710,3,0.12049434308254767
376710,4,0.09661444818336556
376710,5,0.07355429280896399
376710,6,0.05845872678549869
376710,7,0.04390111327529249
376710,8,0.03539935728956886
376710,9,0.029880612224783866
376710,10,0.023735503547644886
376710,11,0.017769336799956476
376710,12,0.015145857029746301
376710,13,0.012278731342887341
376710,14,0.009953342771542176
