config_id,n_fixed_traits,prob_move
100225,7,0.0690753697471393
100225,8,0.05614371122719059
100225,9,0.04342280250168185
100225,10,0.03415864971958225
100225,11,0.02892997799148415
100225,12,0.02398645988472964
100225,13,0.018591132335013368
100225,14,0.015556030630518155
100225,15,0.012938491372989724
100225,16,0.009988094477554305
100225,17,0.007013436447820968
100225,18,0.005188009602133781
100225,19,0.0015059510987878166
100226,0,0.20226060206121171
100226,1,0.17443493899684842
100226,2,0.14764390400080166
100226,3,0.12125201576936992
100226,4,0.09196694538370624
100226,5,0.07167774470605297
100226,6,0.05288532761566366
100226,7,0.04073349851288528
100226,8,0.02810051548610783
100226,9,0.024197571495595257
100226,10,0.019876516964628353
100226,11,0.015024206298644403
100226,12,0.011705576692017147
100226,13,0.009360444455978278
100226,14,0.006818751653842825
100226,15,0.005435637559607609
100226,16,0.004380446444817249
100226,17,0.0037761810027757323
100226,18,0.002671690431151008
100226,19,0.0023973152123968333
100230,0,0.17479341229441875
100230,1,0.1373096213006731
100230,2,0.11289250153340581
100230,3,0.09540459820831139
100230,4,0.07625697380432189
100230,5,0.05835015570998751
100230,6,0.049719870153951906
100230,7,0.04228483296313849
100230,8,0.0356735325227201
100230,9,0.0290007549233847
100230,10,0.023051436000581894
100230,11,0.019662514691112774
100230,12,0.015984841538266056
100230,13,0.011299005394696844
100230,14,0.006666134568995637
100230,15,0.005374810903703864
100230,16,0.004285474189453714
100230,17,0.003729972406058768
100230,18,0.002793375970609191
100230,19,0.0027755458325509075
108416,0,0.2090250556908933
108416,1,0.18276060904947544
108416,2,0.15634059631283476
108416,3,0.1283539042061188
108416,4,0.09731573526186313
108416,5,0.07726636149065079
108416,6,0.05831232526265346
108416,7,0.043028286339535766
108416,8,0.032978672844963204
108416,9,0.027459988904555296
108416,10,0.021491615787980745
108416,11,0.017147808555072166
108416,12,0.012788514081121444
108416,13,0.008243997748719407
108416,14,0.006984911332676554
108416,15,0.005385626494234241
108416,16,0.003644907654921231
108416,17,0.0020986469366590654
108416,18,0.0015137804912950803
108416,19,0.0013523266563771896
109440,0,0.23162650302129584
109440,1,0.1960880149271186
109440,2,0.16516004683951852
109440,3,0.13574752038097637
109440,4,0.11183256177105233
109440,5,0.09825256746016914
109440,6,0.08533931990162633
109440,7,0.07066780229629557
109440,8,0.056560682716502796
109440,9,0.04269651982777487
109440,10,0.03416188926913435
109440,11,0.025484675283932143
109440,12,0.020111458985735423
109440,13,0.013463849078937369
109440,14,0.007512619758301919
109440,15,0.006589054087980606
109440,16,0.005463012209231843
109440,17,0.0041833635947782595
109440,18,0.0029486786531914277
109440,19,0.0014794062565494093
110464,0,0.1666027967891683
110464,1,0.14096799818305952
110464,2,0.12320418200162916
110464,3,0.10839058137314905
110464,4,0.09575695133117687
110464,5,0.08333571267503401
110464,6,0.07030594317755297
110464,7,0.05543246746832741
110464,8,0.044448487301085506
110464,9,0.037392489497973164
110464,10,0.029009296327360056
110464,11,0.021883415564918254
110464,12,0.015162806342046337
110464,13,0.008813028349739278
110464,14,0.005870719886167479
110464,15,0.005012025346647131
110464,16,0.004236310367474516
110464,17,0.0030381506654090598
110464,18,0.0018057591098294412
110464,19,0.0012439168660739464
110470,0,0.1813135726860001
110470,1,0.1508143413188099
110470,2,0.12957143637113314
110470,3,0.11130439708733568
110470,4,0.09364200432405782
110470,5,0.07665068963787341
110470,6,0.06016027055269375
110470,7,0.044926655405174445
110470,8,0.0367028053600947
110470,9,0.028231116837564307
110470,10,0.02155686659962146
110470,11,0.01675929925038015
110470,12,0.011508207756086589
110470,13,0.00739058028833555
110470,14,0.005822380376312238
110470,15,0.005120101685776058
110470,16,0.00431876188626687
110470,17,0.0030508998201655237
110470,18,0.0017771344657199206
110470,19,0.0006743760460671266
114560,0,0.17190608277231795
114560,1,0.14219909383388654
114560,2,0.1157322460258732
114560,3,0.09572173386943168
114560,4,0.08479542894677672
114560,5,0.0726949894604528
114560,6,0.06041722568588187
114560,7,0.04691748384844444
114560,8,0.04059950691500492
114560,9,0.03520638134558837
114560,10,0.030304760089516814
114560,11,0.024790145599553504
114560,12,0.019634377646773185
114560,13,0.01513720677180381
114560,14,0.012305134494326853
114560,15,0.010071687802737973
114560,16,0.007943606806129877
114560,17,0.005092455954889978
114560,18,0.003639042527872005
114560,19,0.0023781863293244054
114566,0,0.15620763540280266
114566,1,0.1258954702306289
114566,2,0.10178472436542435
114566,3,0.086944165714173
114566,4,0.07482555283701978
114566,5,0.06224359469360045
114566,6,0.050616222993520546
114566,7,0.038999081332263194
114566,8,0.032729091712487855
114566,9,0.026918047734617114
114566,10,0.02425991491946804
114566,11,0.021328520036016447
114566,12,0.01769644735659634
114566,13,0.014017029027701458
114566,14,0.009630176202418628
114566,15,0.008171924274993492
114566,16,0.006963125282778371
114566,17,0.005363711485790623
114566,18,0.0031864355856631166
114566,19,0.001289978709953843
115332,0,0.3032615965390121
115332,1,0.2728206951655401
115332,2,0.2419261447181322
115332,3,0.2074914247947767
115332,4,0.17287461903274398
115332,5,0.14036329221530508
115332,6,0.11436528634291684
115332,7,0.08619854858879211
115332,8,0.06101865126248351
115332,9,0.0442824860015198
115332,10,0.03750276982558409
115332,11,0.03200623895037331
115332,12,0.026471158298095987
115332,13,0.020124556288373414
115332,14,0.013074810629226441
115332,15,0.009503929866855398
115332,16,0.006699716647443926
115332,17,0.0055191342115742765
115332,18,0.00366369484141027
115332,19,0.00260367344926582
117248,0,0.21461571634255688
117248,1,0.1777565539232989
117248,2,0.14171657556665904
117248,3,0.11635772125496396
117248,4,0.10273173209812589
117248,5,0.08969767396878311
117248,6,0.0778431003238736
117248,7,0.06975340449509211
117248,8,0.06101383569675752
117248,9,0.053668498748047445
117248,10,0.04487664600861874
117248,11,0.03785719036644199
117248,12,0.02910100228264602
117248,13,0.021122259072917426
117248,14,0.017450140457164903
117248,15,0.012691179940444086
117248,16,0.007440862147003624
117248,17,0.006962222845335431
117248,18,0.006374082117365454
117248,19,0.005898621686191263
118534,0,0.27879092389091237
118534,1,0.2502129758220902
118534,2,0.2227577413642686
118534,3,0.19263919493142953
118534,4,0.16034760118148872
118534,5,0.13416404274376598
118534,6,0.11159008281410089
118534,7,0.09049775877533858
118534,8,0.06841307354453759
118534,9,0.04759752844163398
118534,10,0.03134906417474045
118534,11,0.02532561911981579
118534,12,0.019700660985814605
118534,13,0.015768909803996638
118534,14,0.010779861698442547
118534,15,0.0072670546758243585
118534,16,0.0061518258017840555
118534,17,0.0058938866694657754
118534,18,0.005501484078936858
118534,19,0.0052933061801242465
122758,0,0.20852608932545488
122758,1,0.1737952523363941
122758,2,0.13836033613994853
122758,3,0.11082979195494022
122758,4,0.08997160873610507
122758,5,0.07668059266035714
122758,6,0.067635033405986
122758,7,0.05974070901992247
122758,8,0.05175058018238186
122758,9,0.04483210166367539
122758,10,0.03661958323190443
122758,11,0.028488089948645393
122758,12,0.021575144898418164
122758,13,0.01600936658366641
122758,14,0.013696872136855128
122758,15,0.012437658145963825
122758,16,0.010707351703103496
122758,17,0.008873263395990372
122758,18,0.007550609119099938
122758,19,0.005624176919761581
123399,0,0.2942923384525019
123399,1,0.25987460333665097
123399,2,0.224270712150902
123399,3,0.20108501659563985
123399,4,0.1795351340071285
123399,5,0.16255261318997574
123399,6,0.14388145802422264
123399,7,0.12283539106623295
123399,8,0.10220006240523305
123399,9,0.08108469473102368
123399,10,0.06656515200865243
123399,11,0.05177557057148947
123399,12,0.04082068798791945
123399,13,0.029457093235730297
123399,14,0.023023521805077902
123399,15,0.01639789690591187
123399,16,0.011656640861487766
123399,17,0.006330749003363241
123399,18,0.0031435560436548493
123399,19,0.0028936754776608398
125826,0,0.2547650795355433
125826,1,0.22612388151738808
125826,2,0.19759574667745738
125826,3,0.16844877104336048
125826,4,0.14396061391251413
125826,5,0.116883962900809
125826,6,0.10002753545920438
125826,7,0.08348467622627738
125826,8,0.06710377657763276
125826,9,0.053712576332774396
125826,10,0.04130061532142987
125826,11,0.030054104924276934
125826,12,0.01709980644353326
125826,13,0.010974479477308357
125826,14,0.007342485989221381
125826,15,0.00601704536404688
125826,16,0.005278737452382221
125826,17,0.004298514427478195
125826,18,0.0032343680241649353
125826,19,0.0010844591028045247
126464,0,0.18050999751247138
126464,1,0.1604686951684933
126464,2,0.13945976037737223
126464,3,0.12286922648685122
126464,4,0.1062813726975579
126464,5,0.09127849679875037
126464,6,0.07479197751926635
126464,7,0.058343957154264055
126464,8,0.049021619242458646
126464,9,0.03900477261408333
126464,10,0.03220675729681718
126464,11,0.02653080119242626
126464,12,0.020458294725761342
126464,13,0.015495314410035663
126464,14,0.010792159612482291
126464,15,0.007084374084651857
126464,16,0.005035066177018793
126464,17,0.004538850338610123
126464,18,0.0037830893266500576
126464,19,0.002558703397012363
126592,0,0.23520248951145728
126592,1,0.20836606689564652
126592,2,0.17894737271199693
126592,3,0.14762758535766124
126592,4,0.11620348477037301
126592,5,0.0977653854409118
126592,6,0.08135484189706897
126592,7,0.06835664960586395
126592,8,0.05480447960616286
126592,9,0.043221152272405576
126592,10,0.033994557216563595
126592,11,0.025445334709889657
126592,12,0.017874090602033793
126592,13,0.009167173355722464
126592,14,0.007014934159051116
126592,15,0.0064501460479277515
126592,16,0.005774179096361964
126592,17,0.005135137203512293
126592,18,0.003968609413616042
126592,19,0.0022117626177444727
126854,0,0.19089435269250146
126854,1,0.1659802523645612
126854,2,0.13900758441908262
126854,3,0.11052549745091803
126854,4,0.08954993907639248
126854,5,0.0762722654194494
126854,6,0.06833179549083271
126854,7,0.06095190758504835
126854,8,0.05283575407381954
126854,9,0.043251016744028335
126854,10,0.033834542497330256
126854,11,0.026252098981421543
126854,12,0.017882864247382543
126854,13,0.0075091892422584705
126854,14,0.005973860814357819
126854,15,0.004987472615950029
126854,16,0.0043374479820742495
126854,17,0.0034387349953110733
126854,18,0.00213047249645798
126854,19,0.0008760787890538246
239488,0,0.2769370997534463
239488,1,0.24125294990024335
239488,2,0.20394165378749582
239488,3,0.16649948414888782
239488,4,0.13264303945673644
239488,5,0.1073621787031
239488,6,0.08192761928021268
239488,7,0.06091935068077245
239488,8,0.050451583058245326
239488,9,0.04106492903082601
239488,10,0.030510494785134255
239488,11,0.0213103362781901
239488,12,0.014862185722876037
239488,13,0.007829361400016808
239488,14,0.005871758635674
239488,15,0.0048816472467688495
239488,16,0.0040004674993471545
239488,17,0.003057378286526339
239488,18,0.001699073062987222
239488,19,0.0013384267744740441
260992,0,0.23135629120493711
260992,1,0.20596084487336436
260992,2,0.18194647888500295
260992,3,0.15685934389802259
260992,4,0.1341712628225786
260992,5,0.11184846138070505
260992,6,0.09456662282232443
260992,7,0.079123543216168
260992,8,0.06435591763325925
260992,9,0.05205985281437073
260992,10,0.042502748001479684
260992,11,0.03486521545471466
260992,12,0.0275837129580751
260992,13,0.0221140637088632
260992,14,0.016687655941394392
260992,15,0.012944245174792179
260992,16,0.009895476806821124
260992,17,0.007445387728869009
260992,18,0.006620140005816899
260992,19,0.006483637024900957
262144,0,0.17594486111229177
262144,1,0.1508406902335454
262144,2,0.13692139621219165
262144,3,0.1248360091439051
262144,4,0.11245408623863135
262144,5,0.1020062731377467
262144,6,0.09052256432857571
262144,7,0.07758862425817743
262144,8,0.0646003516791475
262144,9,0.05014125263995035
262144,10,0.04121898089820304
262144,11,0.03146757767717402
262144,12,0.024808376537296728
262144,13,0.018291856304705485
262144,14,0.01313734226227046
262144,15,0.008633347584193474
262144,16,0.0062271605160342525
262144,17,0.0040619736274816924
262144,18,0.0036133836837212163
262144,19,0.002710241300678984
296836,0,0.22475068851030472
296836,1,0.18584795006774787
296836,2,0.15104037897905725
296836,3,0.12131843441554216
296836,4,0.10899177316375096
296836,5,0.09883615455166875
296836,6,0.08955886920153226
296836,7,0.07993826818054568
296836,8,0.07336586682352263
296836,9,0.06617088385691755
296836,10,0.05758350670759817
296836,11,0.04761528835815179
296836,12,0.03697713663938064
296836,13,0.02712665829339394
296836,14,0.018417410354350756
296836,15,0.01414840009576208
296836,16,0.008416682753965121
296836,17,0.005550220330349205
296836,18,0.0015896637596241048
296836,19,0.0011564452680784543
311808,0,0.21539756228720322
311808,1,0.17718918037078266
311808,2,0.15723835670895497
311808,3,0.13837537616219064
311808,4,0.12156275657657922
311808,5,0.10569998438798912
311808,6,0.09250179668800598
311808,7,0.08092488685724773
311808,8,0.06930771011887227
311808,9,0.05592034404728696
311808,10,0.04498869992285688
311808,11,0.03731433239155166
311808,12,0.028165079916594768
311808,13,0.020423183429042018
311808,14,0.013545564325562809
311808,15,0.0068415690037946005
311808,16,0.003914379635989618
311808,17,0.002768823583466492
311808,18,0.002413197836201586
311808,19,0.0013512170980503058
329222,0,0.22789258922936892
329222,1,0.18899645320758687
329222,2,0.16368378810684592
329222,3,0.1493852039377615
329222,4,0.1374243044874501
329222,5,0.12649997743655364
329222,6,0.11449550438599763
329222,7,0.1007497461483172
329222,8,0.08612965288750031
329222,9,0.07183401075394492
329222,10,0.055004502493043464
329222,11,0.04409673099842368
329222,12,0.03549205427307078
329222,13,0.027553109998098284
329222,14,0.018043538688020815
329222,15,0.01030977661425585
329222,16,0.006718044769060683
329222,17,0.0039752379868367065
329222,18,0.00213405515801679
329222,19,0.001918593792196388
347910,0,0.2758189126572812
347910,1,0.24128183188269067
347910,2,0.21364519174686528
347910,3,0.187518214907162
347910,4,0.1610034592881765
347910,5,0.13239558229518597
347910,6,0.11540144126877648
347910,7,0.09713583752332657
347910,8,0.08114576200195214
347910,9,0.07166211561222853
347910,10,0.06043035909580905
347910,11,0.050518133133319036
347910,12,0.04361998507942276
347910,13,0.035208189828959666
347910,14,0.028024981137381166
347910,15,0.019033930228301
347910,16,0.014060952429906431
347910,17,0.008155734428912598
347910,18,0.006116396864045304
347910,19,0.0060733926726594945
360960,0,0.1688373501128088
360960,1,0.14385514981729622
360960,2,0.11800908304997598
360960,3,0.10402912665194858
360960,4,0.09193784857989745
360960,5,0.07914301748275511
360960,6,0.0694052249527407
360960,7,0.06086310877989281
360960,8,0.05268788325007198
360960,9,0.04323258255315764
360960,10,0.0334935723628655
360960,11,0.024823689755223113
360960,12,0.01619787082922647
360960,13,0.009576196749742163
360960,14,0.007156531748359655
360960,15,0.005106294345260598
360960,16,0.003938755816003503
360960,17,0.0025599350707950683
360960,18,0.0011272450186294303
360960,19,0.0007322456613928496
361344,0,0.15509450033202135
361344,1,0.12641739945565753
361344,2,0.11138514323191481
361344,3,0.09937716843290216
361344,4,0.08602854996990586
361344,5,0.07288914498203261
361344,6,0.059917068806005246
361344,7,0.04911820439432622
361344,8,0.03736296978821425
361344,9,0.02751684487521436
361344,10,0.02089741368998611
361344,11,0.016802789985418495
361344,12,0.014373349560690696
361344,13,0.011341993707892477
361344,14,0.008113992337778967
361344,15,0.0068376140297266245
361344,16,0.00547615964762041
361344,17,0.003814993374648338
361344,18,0.0012989134044652517
361344,19,0.0009419925232454496
361346,0,0.23224976166553785
361346,1,0.20029504426896103
361346,2,0.1664326033765516
361346,3,0.12963417573254948
361346,4,0.11366874387088219
361346,5,0.0960458182124149
361346,6,0.07679634132479131
361346,7,0.05789308738768185
361346,8,0.03653661905232894
361346,9,0.01827186178651233
361346,10,0.015904467825717482
361346,11,0.013363178949774642
361346,12,0.011390409641729243
361346,13,0.009754233035577067
361346,14,0.007787512751224228
361346,15,0.006182565911512628
361346,16,0.005162910191093079
361346,17,0.003881927592911024
361346,18,0.0017095573734396963
361346,19,0.0017014712019920442
361350,0,0.16357114213771937
361350,1,0.1274024735905486
361350,2,0.10708169769253857
361350,3,0.09440117050870321
361350,4,0.0805514855006863
361350,5,0.06750289879968399
361350,6,0.05638137262695393
361350,7,0.04471885308476483
361350,8,0.03195477849510162
361350,9,0.022417372187840415
361350,10,0.01835168036748992
361350,11,0.016269493545763694
361350,12,0.01432491996079295
361350,13,0.012066990170768479
361350,14,0.010298411817525258
361350,15,0.008159945800778723
361350,16,0.005150169767091345
361350,17,0.003841374056446208
361350,18,0.0018086505045569745
361350,19,0.001602873352219314
361472,0,0.16016955918630682
361472,1,0.1258401869992396
361472,2,0.11076234186996364
361472,3,0.10057923917758516
361472,4,0.0900116612980409
361472,5,0.07804863532991275
361472,6,0.06985502970606994
361472,7,0.06241157423259673
361472,8,0.0547947259942263
361472,9,0.046830885725079326
361472,10,0.03988714621763878
361472,11,0.03165711263898071
361472,12,0.024476823867799452
361472,13,0.018210602130922578
361472,14,0.013931896999295498
361472,15,0.010511412901498419
361472,16,0.007139975267687004
361472,17,0.004370471587560727
361472,18,0.001772182815201917
361472,19,0.0013976304599991884
361984,0,0.1439291668901031
361984,1,0.13274118386997938
361984,2,0.12274806699661935
361984,3,0.11189443483999158
361984,4,0.09998937287244172
361984,5,0.08682373516529682
361984,6,0.07547193869226318
361984,7,0.06426953416535927
361984,8,0.0539942979075212
361984,9,0.043220009709807196
361984,10,0.03197873921810448
361984,11,0.022149774591719136
361984,12,0.018279947337398544
361984,13,0.013516423280778511
361984,14,0.009157082259869997
361984,15,0.005637771973284011
361984,16,0.0033975404591556624
361984,17,0.0021470249620405926
361984,18,0.0007098729739140608
361984,19,0.0006050675093247637
362112,0,0.21801927914563515
362112,1,0.1812134046632634
362112,2,0.14437152240160214
362112,3,0.12428798039181413
362112,4,0.10595756882334201
362112,5,0.08553328365016895
362112,6,0.06809408122887065
362112,7,0.05725380075535584
362112,8,0.04684310137920941
362112,9,0.03618207022898079
362112,10,0.024681024233227787
362112,11,0.021261745825881313
362112,12,0.01712380397992766
362112,13,0.01380790646915223
362112,14,0.01033130866469815
362112,15,0.007160885753549007
362112,16,0.003453523719598839
362112,17,0.002513101430209478
362112,18,0.0008178093597855374
362112,19,0.0007040473017638771
362242,0,0.19496669957958576
362242,1,0.16823311797530813
362242,2,0.13964633778004143
362242,3,0.11844949461636442
362242,4,0.09571888937310025
362242,5,0.07634360270891068
362242,6,0.06658677702385636
362242,7,0.05641627521716586
362242,8,0.04538683022251828
362242,9,0.03339345651038678
362242,10,0.021733768450697667
362242,11,0.015905422283949408
362242,12,0.012747684958637415
362242,13,0.010314962777428065
362242,14,0.007494147692554132
362242,15,0.005911193599594533
362242,16,0.004390882334474849
362242,17,0.00315951602261492
362242,18,0.0009886265584208576
362242,19,0.0009134920918291156
362246,0,0.1521058369321024
362246,1,0.11693612247751951
362246,2,0.10133168822024932
362246,3,0.08824411010536401
362246,4,0.07393406458008102
362246,5,0.06417704115431348
362246,6,0.055453218961679075
362246,7,0.04600594342521422
362246,8,0.03609176773235945
362246,9,0.030590201568655207
362246,10,0.025421884194678435
362246,11,0.019963878985850208
362246,12,0.017288120615055455
362246,13,0.01413171231705517
362246,14,0.010836104685992332
362246,15,0.0077632624198036735
362246,16,0.005224965072624738
362246,17,0.0032228315561010357
362246,18,0.0010541110023576938
362246,19,0.0008605171569139314
362368,0,0.12974560006688704
362368,1,0.11843017127728057
362368,2,0.10734407274571785
362368,3,0.09600898390622682
362368,4,0.08499950466246288
362368,5,0.07257577535533549
362368,6,0.0584537353076728
362368,7,0.04524501167545478
362368,8,0.03385607359787738
362368,9,0.027197461663459366
362368,10,0.021650297260875064
362368,11,0.01746016944932703
362368,12,0.014708922642352726
362368,13,0.012351056476741491
362368,14,0.009328742395255366
362368,15,0.006006158302654563
362368,16,0.004454248549887713
362368,17,0.0027108483170961892
362368,18,0.0008323209722778668
362368,19,0.0007784134197833525
362370,0,0.18059887488415893
362370,1,0.14768433777487947
362370,2,0.11948562026622886
362370,3,0.10461861891157381
362370,4,0.08797279418995718
362370,5,0.07029266850916539
362370,6,0.05409248412131013
362370,7,0.037557152152496616
362370,8,0.02730269751524621
362370,9,0.02072229787171518
362370,10,0.015256252920088531
362370,11,0.01286740081307537
362370,12,0.01043284673129205
362370,13,0.008956574181891155
362370,14,0.007237264902469676
362370,15,0.005066979337988853
362370,16,0.00395858722967668
362370,17,0.0029699132815192617
362370,18,0.0011627644140314586
362370,19,0.0009193362658637128
362374,0,0.10968184405962884
362374,1,0.09782100355227659
362374,2,0.08541955802677134
362374,3,0.0721604160800043
362374,4,0.06454388458253382
362374,5,0.056868837659314574
362374,6,0.05017473235218255
362374,7,0.04255554595880925
362374,8,0.033968914676618535
362374,9,0.026782947026818885
362374,10,0.019648700862093915
362374,11,0.014084241753469463
362374,12,0.012483614866816845
362374,13,0.010500957280493575
362374,14,0.008748300468213344
362374,15,0.006528291885706005
362374,16,0.0039235221175994706
362374,17,0.003013014285309127
362374,18,0.0012015081700280095
362374,19,0.0010783333533205264
362376,0,0.16643651315082839
362376,1,0.1241692212622224
362376,2,0.11224058624576719
362376,3,0.10266020152058805
362376,4,0.09190143282502983
362376,5,0.08079886094351248
362376,6,0.06974089253579349
362376,7,0.06053883618081281
362376,8,0.05465665777583428
362376,9,0.048008204341125585
362376,10,0.042009990980672006
362376,11,0.03591662682861117
362376,12,0.03140677169979392
362376,13,0.0272446766428871
362376,14,0.022323728243913616
362376,15,0.018524829054505344
362376,16,0.013867863859492735
362376,17,0.009812028604669972
362376,18,0.0035286986299005174
362376,19,0.0033037491386319617
362382,0,0.16329786593079765
362382,1,0.12015287839863605
362382,2,0.10938306918064095
362382,3,0.09920149830514835
362382,4,0.08805030288001445
362382,5,0.07889894730923545
362382,6,0.06991962591790672
362382,7,0.06126939983435548
362382,8,0.05192689357639845
362382,9,0.045182852034532955
362382,10,0.03790364709983758
362382,11,0.030990522626012713
362382,12,0.0257535647596477
362382,13,0.022597238420654104
362382,14,0.019700059545585475
362382,15,0.016022503082933893
362382,16,0.010915818748186146
362382,17,0.008223125482038296
362382,18,0.0051961609058358005
362382,19,0.004017784582140305
364420,0,0.24575616892361998
364420,1,0.21014736803344813
364420,2,0.17274067239719737
364420,3,0.14360736680993907
364420,4,0.11412770635021441
364420,5,0.09228410735822662
364420,6,0.0779533887009677
364420,7,0.0637837392279333
364420,8,0.049718205831632174
364420,9,0.04159442391598047
364420,10,0.03325697551570093
364420,11,0.025648558450676262
364420,12,0.01987112403185537
364420,13,0.015263089307505131
364420,14,0.010998800958834895
364420,15,0.006216363090637023
364420,16,0.0032503876122263187
364420,17,0.002836488331452447
364420,18,0.0021171228167583545
364420,19,0.001820354518416667
369280,0,0.26140907953184883
369280,1,0.23165315060084354
369280,2,0.20357261320461173
369280,3,0.1745002941650262
369280,4,0.14319158220683986
369280,5,0.11806977324553927
369280,6,0.09129576394189358
369280,7,0.06256184591557518
369280,8,0.04141976991672191
369280,9,0.030399469308083925
369280,10,0.022267349256018875
369280,11,0.016572463720931782
369280,12,0.014211114531119756
369280,13,0.011352692798235888
369280,14,0.009680511089530275
369280,15,0.007638611676389262
369280,16,0.005251411704160769
369280,17,0.0032763873555496184
369280,18,0.0009633706380489659
369280,19,0.0007695272951980803
369543,0,0.2630750270616858
369543,1,0.22913124864259066
369543,2,0.19371521593580443
369543,3,0.15826619336134276
369543,4,0.12376050793009374
369543,5,0.09268569868579242
369543,6,0.06579554346311933
369543,7,0.05003877169787199
369543,8,0.04266491760246543
369543,9,0.03495845433119357
369543,10,0.026696007710353555
369543,11,0.020493454923284533
369543,12,0.0167640377825663
369543,13,0.014568118933412018
369543,14,0.012895531671431149
369543,15,0.010620036982962166
369543,16,0.007399381018103529
369543,17,0.004109152053847061
369543,18,0.003028198425958084
369543,19,0.001518351718391986
370438,0,0.23422939497942324
370438,1,0.1987314364114556
370438,2,0.16412028293074327
370438,3,0.14010384614009555
370438,4,0.11657901775909085
370438,5,0.0976698522570102
370438,6,0.07844376498639082
370438,7,0.05930582143847311
370438,8,0.03809081587474572
370438,9,0.026844941740341435
370438,10,0.021300554297927033
370438,11,0.01631313664125405
370438,12,0.012081443421681201
370438,13,0.009717588066237062
370438,14,0.0076477595648665
370438,15,0.005705628692968601
370438,16,0.0046702640971185705
370438,17,0.0031778388059806595
370438,18,0.0008065607549335163
370438,19,0.0007297630434455193
370564,0,0.2251356709423284
370564,1,0.19060229306523677
370564,2,0.15841083739521017
370564,3,0.12491257819581764
370564,4,0.10845839101212497
370564,5,0.09105442055213271
370564,6,0.07526958521679115
370564,7,0.059720874267565546
370564,8,0.042626157097300534
370564,9,0.035146502620106566
370564,10,0.026482243510706393
370564,11,0.016679067441142906
370564,12,0.01248770547797734
370564,13,0.010494266918855863
370564,14,0.008350498499998785
370564,15,0.0056929376788363625
370564,16,0.0033417074372983357
370564,17,0.0016245099113925872
370564,18,0.0006803351528879564
370564,19,0.0006079379896872794
370630,0,0.20137099534248798
370630,1,0.15979292733194264
370630,2,0.13431965487951414
370630,3,0.12126642786573921
370630,4,0.10848443701402906
370630,5,0.10015268422563071
370630,6,0.09066131536672659
370630,7,0.0799813080790637
370630,8,0.07079148626294358
370630,9,0.06040571307518794
370630,10,0.04918208511118947
370630,11,0.04166166488603898
