entry_id,p_ind,p_raw,p_norm
196,371590,8.845994348447242e-5,0.0027683394827620724
196,363398,3.803358997384961e-5,0.0011902549860239664
196,373638,2.6744342298386833e-5,0.0008369598239470272
196,365446,4.715469534320493e-5,0.0014756984887642965
196,369542,0.0009133386330692038,0.02858278334194549
196,361350,0.0018939144463533876,0.05926974325654944
196,376708,4.55558793772006e-5,0.0014256638042504286
196,368516,2.2053969697052057e-5,0.0006901753794891838
196,372612,0.0002780929979068568,0.00870287494723933
196,364420,0.00015833170936677642,0.0049549649835599905
196,374660,1.7686095402172998e-5,0.0005534834668566855
196,366468,4.129354503350443e-5,0.0012922747471518553
196,370564,0.0007150715804041782,0.02237804831269689
196,362372,0.0019635195532723875,0.06144802370864543
196,375684,3.648352491786173e-6,0.00011417459532763445
196,367492,1.7773753073609938e-6,5.5622669936675895e-5
196,371588,1.9004289070349095e-5,0.0005947361223953973
196,363396,1.0888535859274327e-5,0.00034075495123949367
196,373636,7.211402175818912e-6,0.00022567965321953964
196,365444,1.6943765535075578e-5,0.0005302523749141496
196,369540,0.00024879777238229276,0.007786085649377011
196,361348,0.0006874992227425013,0.021515175883199397
200,1041286,0.0028262088655640945,1.0
204,1031166,5.731257117215404e-7,0.004221005559754352
204,1031038,1.611708991379298e-8,0.00011870053068956407
204,1031102,9.76093441011558e-7,0.007188816968224483
204,1030974,2.326482350189095e-8,0.00017134277408914687
204,1031134,1.955706116821379e-8,0.0001440355269972505
204,1031006,7.679914645377392e-10,5.656169624497145e-6
204,1031070,1.4999852633736414e-7,0.001104722054299658
204,1030942,4.9924235455232285e-9,3.676863053134259e-5
204,1031150,2.114683388863293e-7,0.0015574402193020047
204,1031022,5.157518224585711e-9,3.798453403027195e-5
204,1031086,1.7118769675308983e-6,0.012607778799276936
204,1030958,3.538666196000891e-8,0.0002606187330623848
204,1031118,9.70199513372129e-8,0.0007145408862766972
204,1030990,3.304247215272996e-9,2.433540422497495e-5
204,1031054,3.5369599601573938e-6,0.02604930707367491
204,1030926,1.020970643708407e-7,0.0007519332452376514
204,1031158,2.193849359119445e-7,0.001615745054307718
204,1031030,8.386967330455171e-9,6.176905870265611e-5
204,1031094,2.0469468115562096e-6,0.015075530019665441
204,1030966,6.63248592647856e-8,0.0004884750308368742
204,1031126,3.1230223795744974e-8,0.00023000703960435797
204,1030998,1.6672061633105382e-9,1.2278783416385354e-5
204,1031062,1.312250500495938e-6,0.009664575406581966
204,1030934,5.9374858687811646e-8,0.00043728906853275027
204,1031142,2.7936608471620953e-7,0.0020574993804620234
204,1031014,9.262548823285768e-9,6.821761662575907e-5
204,1031078,1.2389652584326202e-5,0.09124837949562235
204,1030950,3.4816698663671287e-7,0.002564210183315791
204,1031110,5.346923506537637e-7,0.00393794823493143
204,1030982,2.4755794151740838e-8,0.00018232360303074678
204,1031046,0.00010679017901405865,0.7864974998094516
204,1030918,4.190596418152123e-6,0.03086326510561606
217,761734,0.0005121306787048668,0.9739038359900862
217,696198,7.962976134462412e-6,0.015142957307034601
217,728966,5.160353788742344e-6,0.009813292893586586
217,663430,5.994275936130147e-7,0.0011399138092925065
222,1048238,1.3613730820814538e-6,0.04821441795239633
222,1044142,6.247843543828487e-7,0.022127375947727464
222,1048230,1.2860312894064339e-5,0.4554611142487028
222,1044134,1.338933837353125e-5,0.4741970918511734
224,769955,8.038861268995254e-5,0.01735986012930814
224,761763,3.187311432382203e-6,0.0006882974939262194
224,769923,0.00045194309326007453,0.09759676927951709
224,761731,1.790636641314687e-5,0.0038668662880809103
224,769953,2.4337256930335383e-5,0.005255612232930883
224,761761,1.285875106901363e-6,0.0002776837570970649
224,769921,0.0002187045137535049,0.04722907438460777
224,761729,1.1547252301470963e-5,0.002493620403731908
224,769954,0.000373656144949023,0.08069076198378361
224,761762,1.990759828247166e-5,0.0042990307971486775
224,769922,0.0022493477531747574,0.4857449465870409
224,761730,0.0001197559470898551,0.025861206227689386
224,769952,9.306845372149897e-5,0.020098062212959972
224,761760,6.607640910562142e-6,0.0014269150586596693
224,769920,0.0008955376980589534,0.19339068878805393
224,761728,6.353624642108167e-5,0.013720604375463862
227,516998,0.002475169509899464,0.8555188518178002
227,516870,0.00041800988017504103,0.14448114818219981
228,1027975,0.01591954711868381,0.5342352173825122
228,995207,0.0002751962985688477,0.009235159347984412
228,1025927,0.012295907384251039,0.4126315092614075
228,993159,0.000124267247488878,0.004170215363591071
228,1026951,0.00023488221776576403,0.007882281558129783
228,994183,7.666722867596264e-6,0.0002572832837043923
228,1024903,0.0009236669606137805,0.03099682521203186
228,992135,1.7626222632640087e-5,0.0005915085906388254
230,769926,0.007794040924528005,1.0
231,761734,0.0005121306787048668,0.9739038359900862
231,696198,7.962976134462412e-6,0.015142957307034601
231,728966,5.160353788742344e-6,0.009813292893586586
231,663430,5.994275936130147e-7,0.0011399138092925065
257,769974,0.00032210058129019824,0.1636518143294209
257,704438,7.146149800033198e-6,0.0036307925169238105
257,769718,1.4242288268519837e-5,0.007236175439391625
257,704182,4.409865668338366e-7,0.00022405501867827873
257,769958,0.0015306615427997292,0.7776935316293669
257,704422,1.672886410889254e-5,0.008499546794124044
257,769702,7.573107051881244e-5,0.038477195669345786
257,704166,1.1551180222020164e-6,0.0005868886027487739
263,1017606,0.0008061280300884194,1.0
284,372610,0.0006098059513709531,1.0
294,886272,0.0009511653548198296,1.0
308,757758,3.421096168992338e-8,7.605350413825038e-5
308,757694,1.5092316304692236e-7,0.0003355133804592166
308,757726,3.716348356727185e-9,8.261717916301112e-6
308,757662,7.383273024823552e-8,0.0001641356330864688
308,757742,2.064926181335142e-8,4.5904839887506094e-5
308,757678,4.329929641777822e-7,0.0009625754602106892
308,757710,3.0159050282833415e-8,6.704580468332077e-5
308,757646,2.847972989821156e-6,0.006331255096836001
308,757750,6.471617077441185e-8,0.00014386884550086066
308,757686,1.5640897888307341e-6,0.0034770875576546766
308,757718,2.9327735940907257e-8,6.51977312699829e-5
308,757654,3.192047180226134e-6,0.007096157530769561
308,757734,1.3481042468620172e-7,0.0002996935685316099
308,757670,1.5486669776497e-5,0.03442801504996715
308,757702,8.213933806189728e-7,0.0018260183808406828
308,757638,0.0004249400414193086,0.9446732158982478
310,770039,0.0001386017381198355,0.14665484661436087
310,765943,2.6377173322801358e-6,0.0027909753227129555
310,769975,0.0006644353718787327,0.7030407328931338
310,765879,2.6986047922621443e-5,0.028554004967802468
310,770035,1.160207254475822e-5,0.01227618204895152
310,765939,5.008536904850954e-7,0.0005299545456697005
310,769971,5.413354241017442e-5,0.05727883695074654
310,765875,4.9873370032859695e-6,0.005277113787697557
310,770037,3.356003231257308e-6,0.003550995433345898
310,765941,6.452214722527371e-8,6.827104575247411e-5
310,769973,1.5450791488338187e-5,0.016348521212869466
310,765877,6.339633320960248e-7,0.0006707981911979069
310,770033,3.6518388202073847e-6,0.003864019811748939
310,765937,1.5926258754520011e-7,0.00016851614319333662
310,769969,1.6363898056195912e-5,0.017314681561709823
310,765873,1.5230560915018386e-6,0.0016115494691065799
354,1027974,0.017535930078691236,0.9840933823643183
354,1026950,0.0002834460018190908,0.015906617635681734
358,1048454,0.003074115162053475,0.23661990015637754
358,1044358,0.009917671074107775,0.7633800998436224
364,523782,6.517805027040412e-5,0.04601202057747531
364,519686,0.00037431286974000844,0.26424373532866524
364,521734,1.182596928036636e-5,0.008348466080518644
364,517638,0.0004498234333395794,0.3175499264734755
364,523778,1.4181308540996855e-5,0.010011202509077876
364,519682,0.00018474190835920736,0.13041734838155664
364,521730,3.6259459774371276e-6,0.0025597129744521965
364,517634,0.00031285448392400866,0.2208575876747786
378,0,9.844810721428098e-5,1.0
381,516997,0.0002319442516297795,1.0
383,508678,0.0003500790533542937,1.0
387,501638,0.006429596691278386,0.5067454530419501
387,370566,0.006258423798460716,0.49325454695805
389,896902,0.004095420938295266,0.2756604284291907
389,634758,0.010327285230127143,0.6951236304984811
389,896774,0.00016373535977968193,0.011020932916522754
389,634630,0.0002703188767367101,0.01819500815580553
390,1041286,0.0028262088655640945,1.0
392,516997,0.0002319442516297795,1.0
395,520065,0.0001685776567243848,1.0
400,507778,0.0001834278394645708,1.0
415,1041286,0.0028262088655640945,1.0
416,886662,0.006479214129793768,1.0
419,1041280,0.00104414006401601,1.0
420,516998,0.002475169509899464,1.0
422,692102,9.709890762702868e-6,0.9771981595943056
422,691078,2.2656958300023372e-7,0.022801840405694457
424,1032071,0.0047536502248964625,0.8955630658896352
424,1030023,0.0005543514178178643,0.10443693411036481
439,903044,6.327497395613303e-5,0.4765181572573544
439,902020,6.951109724064606e-5,0.5234818427426456
440,1041286,0.0028262088655640945,1.0
441,524166,0.0014857708646783367,0.11930218980670848
441,520070,0.004177154642676011,0.33541086844531465
441,522118,0.00016399916158394063,0.01316855752698057
441,518022,0.0030538118685039996,0.24521038326398897
441,523142,0.00027718510784270004,0.02225699206627128
441,519046,0.0006649788395551784,0.053395468722717214
441,521094,0.00015577403851373242,0.01250810899010745
441,516998,0.002475169509899464,0.19874743117791127
442,501638,0.006429596691278386,1.0
455,1046425,1.4847557958623276e-8,6.128935590611959e-5
455,1042329,9.948831451898325e-8,0.00041067862702044776
455,1046409,2.8053814075277774e-7,0.0011580356851782487
455,1042313,6.519512052814042e-6,0.026911947112965264
455,1046417,6.68718728694252e-8,0.0002760409508300728
455,1042321,1.0165181238847328e-6,0.004196093475668723
455,1046401,4.3606556016898615e-6,0.01800038591536608
455,1042305,0.00022989501902222022,0.9489855288770651
456,896902,0.004095420938295266,0.18474947562346025
456,372614,0.0030861369471076143,0.13921943342841098
456,894854,0.007076504041184453,0.31922980092989584
456,370566,0.006258423798460716,0.28232519499602177
456,895878,6.625668954016066e-5,0.0029889207565038235
456,371590,8.845994348447242e-5,0.003990536850465977
456,893830,0.0005828883045286655,0.026294808331361514
456,369542,0.0009133386330692038,0.0412018290838796
469,517126,3.233420837380635e-5,1.0
470,765847,5.147044309672507e-5,0.013110892141831415
470,765831,0.0030843354220105334,0.7856623454983075
470,765843,1.1245746735072663e-5,0.002864591086204809
470,765827,0.0007787257143629725,0.19836217127365616
472,518918,0.00010749644198282713,1.0
476,1027975,0.01591954711868381,1.0
477,364162,5.67347210035921e-6,0.005678595211672345
477,362114,0.00012303437323304544,0.12314547253489534
477,363138,2.4768567267807347e-7,0.00024790933135645463
477,361090,2.7347259966839936e-5,0.02737195437873464
477,364160,1.952147199080171e-5,0.019539099763043473
477,362112,0.0005367842800589143,0.5372689930475812
477,363136,2.0318639934874722e-6,0.002033698754499363
477,361088,0.0002844574136380728,0.2847142769782172
478,1042304,0.000767600559255005,1.0
479,770023,3.747300727725592e-5,0.0037288983148985313
479,761831,1.574835597399226e-6,0.000156710182397035
479,765927,2.4733424880183197e-6,0.0002461196286569778
479,757735,1.2224650202087318e-7,1.2164616840467645e-5
479,769959,0.0008538632225898653,0.08496700327015587
479,761767,4.178264212561084e-5,0.004157745404884085
479,765863,0.00012027655626293416,0.011968589674489995
479,757671,6.921880277929087e-6,0.0006887887997173106
479,769991,3.9569895892937046e-5,0.003937557426981298
479,761799,1.661786895679002e-6,0.00016536261179067187
479,765895,1.4083901483176945e-5,0.0014014737626806555
479,757703,6.956149516602188e-7,6.921988944928782e-5
479,769927,0.004060472415167425,0.40405320647429327
479,761735,0.00019855366239367666,0.019757859614488085
479,765831,0.0030843354220105334,0.3069188729002147
479,757639,0.00017737746616078667,0.017650639292816413
479,770019,3.624749263266302e-6,0.00036069486816786865
479,761827,1.2342894628362266e-7,1.2282280586699832e-5
479,765923,5.426994804847313e-7,5.400343674856545e-5
479,757731,2.1733714833863834e-8,2.1626983930288576e-6
479,769955,8.038861268995254e-5,0.007999383667788343
479,761763,3.187311432382203e-6,0.00031716590401540757
479,765859,2.5686381923893977e-5,0.002556024008512996
479,757667,1.1977561506737933e-6,0.00011918741559388183
479,769987,4.525069918591232e-6,0.0004502848001866718
479,761795,1.5397779351315603e-7,1.5322163244461304e-5
479,765891,3.6534156925632407e-6,0.00036354743345862905
479,757699,1.4620674051127665e-7,1.454887418790664e-5
479,769923,0.00045194309326007453,0.04497236708062064
479,761731,1.790636641314687e-5,0.0017818431024206967
479,765827,0.0007787257143629725,0.07749015131269396
479,757635,3.6286387709826834e-5,0.00361081908862577
483,501638,0.006429596691278386,1.0
484,370564,0.0007150715804041782,1.0
485,118534,5.134703363651328e-5,0.8294462815862357
485,117510,1.0558161162017921e-5,0.17055371841376438
486,501506,0.00044305953204814235,1.0
490,894598,0.0008258460694900035,1.0
491,1017346,0.0006714346144454553,0.4511717934129065
491,886274,0.0006942806654395702,0.4665232417559899
491,1016834,7.515767214121995e-5,0.05050234378622146
491,885762,4.732871361061129e-5,0.031802621044882094
492,638854,0.006566364913992181,0.38868834490916293
492,634758,0.010327285230127143,0.6113116550908372
493,520070,0.004177154642676011,0.36602348641340265
493,518022,0.0030538118685039996,0.2675904922314263
493,519046,0.0006649788395551784,0.05826882030137076
493,516998,0.002475169509899464,0.2168869124982079
493,520068,0.0002540734917198812,0.02226320861919565
493,518020,0.0002355216148375476,0.02063759902681681
493,519044,9.64310150988226e-5,0.008449774874085778
493,516996,0.00045511751403452995,0.039879706035494254
520,1047431,0.00027400426151007575,1.0
525,501506,0.00044305953204814235,1.0
526,493447,0.0018147799469871704,1.0
534,769927,0.004060472415167425,1.0
535,1046412,5.714968245803079e-7,0.005350763044544849
535,1042316,5.438105060550951e-6,0.05091543878956312
535,1045388,8.559902015893572e-7,0.008014394026634192
535,1041292,6.950431728173825e-6,0.06507492541547528
535,1046156,4.934069040367586e-8,0.000461962921663125
535,1042060,8.170513814890078e-7,0.007649820873066562
535,1045132,8.968291263478126e-8,0.000839675732241797
535,1041036,1.2672522394694057e-6,0.011864924107057306
535,1046284,1.4727695549770736e-8,0.00013789124574207872
535,1042188,1.644988529393266e-7,0.0015401562096590091
535,1045260,2.3678411008738916e-8,0.00022169426168228924
535,1041164,2.2567832366680387e-7,0.002112962281317939
535,1046028,3.148137994390264e-8,0.00029475125171310343
535,1041932,6.119165670688491e-7,0.005729201655356963
535,1045004,6.142158626495945e-8,0.0005750729309217459
535,1040908,1.018752518412354e-6,0.009538291540046553
535,1046408,8.586748441439053e-7,0.008039529575163684
535,1042312,1.8534387424774722e-5,0.1735322245378904
535,1045384,1.604038131391118e-6,0.015018155108370674
535,1041288,2.9544279381073276e-5,0.27661472731024933
535,1046152,1.183955993920493e-7,0.0011085044931421005
535,1042056,4.44728981657348e-6,0.041638716044271044
535,1045128,2.68392897790355e-7,0.0025128867513298492
535,1041032,8.602805563167563e-6,0.08054563403848518
535,1046280,4.508405470371768e-8,0.00042210924616081086
535,1042184,1.1422647350347401e-6,0.010694701472399577
535,1045256,9.040068086928316e-8,0.0008463959931050861
535,1041160,1.9544506947807464e-6,0.018298968778519033
535,1046024,1.5390663793009401e-7,0.0014409842979464696
535,1041928,6.785963616256385e-6,0.063535057025305
535,1045000,3.7450325363281426e-7,0.003506367985634678
535,1040904,1.4090259357260712e-5,0.13192311105534132
562,911239,0.00025774859005298523,1.0
563,385926,0.0020216860347616636,1.0
564,493447,0.0018147799469871704,1.0
570,377600,0.0006070831922167207,1.0
576,131014,1.3523495920329659e-5,0.004579127646705731
576,126918,9.007869324380509e-6,0.0030501124638323378
576,128966,5.074172929687909e-7,0.00017181419422451617
576,124870,2.2385680553042393e-6,0.0007579910499079034
576,130950,0.0010872282139998183,0.3681412559544516
576,126854,0.0015455418992726803,0.5233287074433557
576,128902,2.834721449996417e-5,0.009598517601410218
576,124806,0.00026689620228047674,0.09037247364611208
578,376775,1.6983220583168484e-6,0.0003825045195834484
578,114631,6.079668402645531e-6,0.001369293079715003
578,376711,7.213215555138162e-5,0.01624596193082731
578,114567,0.0001890825442350484,0.042586108677127
578,376771,5.862019447638129e-8,1.3202731022818334e-5
578,114627,5.317058634727827e-7,0.00011975343243726253
578,376707,2.42327620582154e-6,0.0005457822892816949
578,114563,1.6094956130318e-5,0.003624985868961371
578,376773,1.9172134874570165e-7,4.3180433320488456e-5
578,114629,6.761531922718349e-7,0.00015228657645245132
578,376709,7.820303880184807e-6,0.0017613276374984193
578,114565,2.0195794408052963e-5,0.0045485970106955865
578,376769,8.602407484041354e-8,1.937476891282544e-5
578,114625,7.6870373333924e-7,0.00017313126846761644
578,376705,3.4152300816063863e-6,0.0007691950624055746
578,114561,2.234712361731414e-5,0.005033130048245502
578,376774,5.9270782435280525e-6,0.001334925967057797
578,114630,3.434115062049742e-5,0.007734484313920127
578,376710,0.0005107359629417811,0.11503048740510952
578,114566,0.002166872240245307,0.48803371609927537
578,376770,5.304623893334297e-7,0.00011947337102255122
578,114626,7.787411632202054e-6,0.001753919482224777
578,376706,4.448946455942768e-5,0.010020137926427305
578,114562,0.00047825376533601314,0.10771468571168835
578,376772,5.504835708900162e-7,0.00012398264086056117
578,114628,3.142196416318937e-6,0.0007077010657519673
578,376708,4.55558793772006e-5,0.010260321162316715
578,114564,0.00019041277656732408,0.042885710202467696
578,376768,6.404432154552975e-7,0.00014424379831172403
578,114624,9.262622159537636e-6,0.0020861737159136315
578,376704,5.1585483390863546e-5,0.011618338491968739
578,114560,0.0005463154824814711,0.12304388331072874
580,910982,0.0002933531647950144,1.0
581,126855,0.00015969299990138095,0.023117982426882074
581,110471,0.0002790136334098021,0.0403914528377054
581,124807,1.764682550532043e-5,0.002554645489621892
581,108423,5.974268640317639e-5,0.00864865946069196
581,126853,1.86087084263154e-5,0.002693892623046727
581,110469,3.010660559132669e-5,0.0043583875274631955
581,124805,2.607393822890926e-6,0.000377459779794844
581,108421,8.173927945685286e-6,0.0011832999738476244
581,126854,0.0015455418992726803,0.22374061786966778
581,110470,0.002969843826462764,0.429929911975789
581,124806,0.00026689620228047674,0.03863727100080777
581,108422,0.000993742430449312,0.14385928035769596
581,126852,0.00014817140922558896,0.02145005752762427
581,110468,0.0002636472567589614,0.03816693688773662
581,124804,3.2444098526711397e-5,0.00469677506252457
581,108420,0.00011185957572612071,0.01619336919910026
582,1047240,5.706563690567146e-9,1.1927543050520297e-5
582,1043144,1.294031521381612e-8,2.7047129440652028e-5
582,1045192,9.331832906961587e-9,1.9504879779407876e-5
582,1041096,1.4015515484277417e-7,0.00029294453436186656
582,1047176,2.361920893764824e-7,0.0004936756105757835
582,1043080,1.143042822445858e-6,0.002389124736458732
582,1045128,2.68392897790355e-7,0.000560979955089259
582,1041032,8.602805563167563e-6,0.01798110724314701
582,1047232,1.8504029074860028e-8,3.8676095697187825e-5
582,1043136,9.518994687594259e-8,0.00019896074956918697
582,1045184,3.5849089163543875e-8,7.49297786734444e-5
582,1041088,1.2214476072347688e-6,0.002553002070813616
582,1047168,4.195804397756851e-6,0.008769837734139694
582,1043072,4.6064565846044606e-5,0.09628160168271394
582,1045120,5.6485950842909244e-6,0.011806380283497965
582,1041024,0.00041073728423501036,0.8585002999729918
586,260992,4.577522350638119e-5,0.8578613839950691
586,258944,7.584473480101073e-6,0.14213861600493094
589,126718,5.759686489920121e-9,1.454069697920181e-5
589,126654,8.03320638967888e-9,2.0280343398574173e-5
589,126686,1.3828652662300413e-9,3.4911318236686066e-6
589,126622,8.685840398292219e-9,2.1927959700985096e-5
589,126702,7.45381198858493e-9,1.8817625170334273e-5
589,126638,4.941447746372455e-8,0.00012475000930052018
589,126670,2.4061431129099853e-8,6.074462204609106e-5
589,126606,7.183550084051036e-7,0.0018135331704235596
589,126710,1.2831828582514729e-8,3.2394772082463645e-5
589,126646,9.804758073177562e-8,0.00024752738946114887
589,126678,1.2852397956895323e-8,3.244670078386839e-5
589,126614,4.422566718333517e-7,0.001116505258300656
589,126694,5.731120702168426e-8,0.0001446858082072747
589,126630,2.0814864147971134e-6,0.005254845602596287
589,126662,7.717864811740699e-7,0.00194842434133116
589,126598,0.00012623305381691065,0.3186834192318041
589,126714,2.4940673080288746e-9,6.2964324595181916e-6
589,126650,3.3856733342674667e-9,8.547348906976676e-6
589,126682,7.079297396119981e-10,1.7872139124721816e-6
589,126618,4.327817478148487e-9,1.0925852065243789e-5
589,126698,3.729754803101607e-9,9.416004585238304e-6
589,126634,2.4065941570165362e-8,6.0756008943084655e-5
589,126666,1.42339116597809e-8,3.5934420499417145e-5
589,126602,4.136078171278199e-7,0.0010441793919877319
589,126706,4.710206627763668e-9,1.189121793410137e-5
589,126642,3.50295932873303e-8,8.843444902550864e-5
589,126674,5.577460944193148e-9,1.4080656932417538e-5
589,126610,1.8679857964762994e-7,0.0004715849634446251
589,126690,2.4309917653813413e-8,6.137194217290667e-5
589,126626,8.593385925428828e-7,0.002169455247011739
589,126658,3.870277126028707e-7,0.0009770762178394185
589,126594,6.161192637658702e-5,0.15554324932697297
589,126716,1.270466553713639e-9,3.207374084004535e-6
589,126652,1.701757252321192e-9,4.296195041425719e-6
589,126684,4.875746970811738e-10,1.2309135119404365e-6
589,126620,2.941151728374104e-9,7.42512567775831e-6
589,126700,1.6466435646454808e-9,4.1570570113781845e-6
589,126636,1.0483822702050537e-8,2.646708104008414e-5
589,126668,8.496489427611116e-9,2.144993106310522e-5
589,126604,2.4361357440269994e-7,0.0006150180520431455
589,126708,1.763776134241089e-9,4.4527656760538945e-6
589,126644,1.2943033882333324e-8,3.267551697543193e-5
589,126676,2.8238132804582226e-9,7.128897260093453e-6
589,126612,9.331909077252491e-8,0.00023559001408716106
589,126692,7.889532019280379e-9,1.991762825994669e-5
589,126628,2.7518804445372634e-7,0.0006947298214414178
589,126660,1.6982661545751027e-7,0.00042873815418473135
589,126596,2.6676323139208293e-5,0.0673460841949189
589,126712,7.1514629323531994e-9,1.8054325637224752e-5
589,126648,9.323437602486388e-9,2.3537614628766114e-5
589,126680,3.2446942472032804e-9,8.191438183538451e-6
589,126616,1.9050082095440048e-8,4.809315084483934e-5
589,126696,1.0710846109468678e-8,2.704021615433562e-5
589,126632,6.637287791466438e-8,0.0001675625760332097
589,126664,6.533782347582464e-8,0.0001649495148920372
589,126600,1.8233642217074863e-6,0.004603199614591246
589,126704,8.416222380827769e-9,2.1247291768981373e-5
589,126640,6.011137073478501e-8,0.00015175500062175962
589,126672,1.5929813099765044e-8,4.021583216801361e-5
589,126608,5.123798068040714e-7,0.001293535598168173
589,126688,4.3502829606317894e-8,0.00010982567612843984
589,126624,1.4768712222755644e-6,0.0037284558730748224
589,126656,1.1070646442293736e-6,0.002794855511024599
589,126592,0.0001692544122900072,0.4272935906857002
590,1044358,0.009917671074107775,0.5573097773587026
590,1011590,0.00013828182516772736,0.007770555468226623
590,1036166,0.0003611713604671813,0.020295523917485105
590,1003398,6.790451325417245e-6,0.00038157999877746975
590,1042310,0.006177914072600526,0.3471593170024485
590,1009542,5.0359508411876404e-5,0.002829882762918858
590,1034118,0.001085058951166841,0.060973383567296965
590,1001350,1.1926771130564602e-5,0.0006702083698597694
590,1043846,1.463431898465026e-5,0.0008223552681056623
590,1011078,6.049037551788068e-7,3.3991727957409827e-5
590,1035654,1.5147176343860728e-6,8.511745764435396e-5
590,1002886,8.442583755517853e-8,4.7441929037187215e-6
590,1041798,1.9228160616480578e-5,0.0010804998302640536
590,1009030,4.6466046280608834e-7,2.6110950558737868e-5
590,1033606,9.59853099391136e-6,0.0005393761429689875
590,1000838,3.1277546890322283e-7,1.757598388121585e-5
592,1044356,0.00033637266981852783,0.5696923644013672
592,520068,0.0002540734917198812,0.4303076355986328
597,499462,4.4457840676281e-5,0.965015966022695
597,498438,1.6116983174763824e-6,0.03498403397730492
599,1044166,7.875484479982288e-7,0.0005250692367693669
599,1042118,1.1108267050153516e-6,0.0007406032373855343
599,1044102,0.0005804043103929702,0.386963429424945
599,1042054,0.0005688700208898104,0.3792733621008397
599,1044162,2.0381054630062443e-7,0.0001358832567870888
599,1042114,4.0510287622052534e-7,0.0002700875845426908
599,1044098,0.00014619307635034285,0.097468907741931
599,1042050,0.0002019197802680775,0.13462265741679955
602,894851,0.0001069402006513917,0.013331956707153775
602,632707,6.965769187745852e-5,0.008684043294980003
602,894849,0.0001076531636484434,0.013420839949868844
602,632705,6.90827579642166e-5,0.008612367779185878
602,894850,0.002048819160910334,0.2554209566436626
602,632706,0.002159961708374346,0.26927680899934736
602,894848,0.0016968470824093107,0.21154151295345192
602,632704,0.0017623814623501132,0.21971151367234973
605,519878,2.6285898353784393e-7,0.0003832696525132806
605,519750,1.1563844269593028e-6,0.0016861019985974814
605,519814,0.00010038844288557996,0.14637446703649054
605,519686,0.00037431286974000844,0.5457784306460559
605,519874,6.542344897978524e-8,9.53926786873259e-5
605,519746,5.863893817699299e-7,0.0008550031334808147
605,519810,2.4318743505322623e-5,0.03545869442009276
605,519682,0.00018474190835920736,0.2693686404340819
607,102274,0.000475432677539349,0.3054234543681326
607,100226,0.0010812017941744737,0.6945765456318673
