node_id,p_ind_focal,p_ind,config_w,hamming_neighbor
0,1025926,1019782,0.02116768805233634,2
0,1025926,1017734,0.02116768805233634,1
0,1025926,1024902,0.02116768805233634,1
0,1025926,1016710,0.02116768805233634,2
0,1025926,1027970,0.02116768805233634,2
0,1025926,1017730,0.02116768805233634,2
0,1025926,1024898,0.02116768805233634,2
0,1025926,1042311,0.02116768805233634,2
0,1025926,501634,0.02116768805233634,2
0,1025926,1032070,0.02116768805233634,2
0,1025926,1030022,0.02116768805233634,1
0,1025926,898950,0.02116768805233634,2
0,1025926,1027718,0.02116768805233634,2
0,1025926,1024646,0.02116768805233634,2
0,1025926,1017732,0.02116768805233634,2
0,1025926,501636,0.02116768805233634,2
0,1025926,1017735,0.02116768805233634,2
0,1025926,1042182,0.02116768805233634,2
0,1025926,1042306,0.02116768805233634,2
0,1025926,1046406,0.02116768805233634,2
0,1025926,1027990,0.02116768805233634,2
0,1025926,1021830,0.02116768805233634,2
0,1025926,1028998,0.02116768805233634,2
0,1025926,1030018,0.02116768805233634,2
0,1025926,1027982,0.02116768805233634,2
0,1025926,960390,0.02116768805233634,1
0,1025926,829318,0.02116768805233634,2
0,1025926,894726,0.02116768805233634,2
0,1025926,1025542,0.02116768805233634,2
0,1025926,1017478,0.02116768805233634,2
1,1027974,495494,0.01754665166884335,2
1,1027974,372614,0.01754665166884335,2
1,1027974,1031046,0.01754665166884335,2
1,1027974,1027975,0.01754665166884335,1
1,1027974,995207,0.01754665166884335,2
1,1027974,1025927,0.01754665166884335,2
1,1027974,1026951,0.01754665166884335,2
1,1027974,769926,0.01754665166884335,2
1,1027974,757638,0.01754665166884335,2
1,1027974,1026950,0.01754665166884335,1
1,1027974,1048454,0.01754665166884335,2
1,1027974,1044358,0.01754665166884335,1
1,1027974,501638,0.01754665166884335,2
1,1027974,896902,0.01754665166884335,1
1,1027974,634758,0.01754665166884335,2
1,1027974,896774,0.01754665166884335,2
1,1027974,1032071,0.01754665166884335,2
1,1027974,520070,0.01754665166884335,2
1,1027974,894854,0.01754665166884335,2
1,1027974,895878,0.01754665166884335,2
1,1027974,765831,0.01754665166884335,2
1,1027974,1011590,0.01754665166884335,2
1,1027974,1036166,0.01754665166884335,2
1,1027974,1042310,0.01754665166884335,2
1,1027974,1043846,0.01754665166884335,2
1,1027974,1044356,0.01754665166884335,2
1,1027974,1044102,0.01754665166884335,2
1,1027974,503687,0.01754665166884335,2
1,1027974,507782,0.01754665166884335,2
1,1027974,503686,0.01754665166884335,1
1,1027974,241542,0.01754665166884335,2
1,1027974,503684,0.01754665166884335,2
1,1027974,765574,0.01754665166884335,2
1,1027974,1025926,0.01754665166884335,1
1,1027974,896898,0.01754665166884335,2
1,1027974,1027972,0.01754665166884335,1
1,1027974,1025924,0.01754665166884335,2
1,1027974,782214,0.01754665166884335,2
1,1027974,503558,0.01754665166884335,2
1,1027974,1025670,0.01754665166884335,2
1,1027974,1025922,0.01754665166884335,2
1,1027974,763782,0.01754665166884335,2
1,1027974,765830,0.01754665166884335,1
1,1027974,765826,0.01754665166884335,2
1,1027974,765828,0.01754665166884335,2
1,1027974,764806,0.01754665166884335,2
1,1027974,913286,0.01754665166884335,2
1,1027974,1031942,0.01754665166884335,2
1,1027974,1019782,0.01754665166884335,1
1,1027974,1017734,0.01754665166884335,2
1,1027974,1018758,0.01754665166884335,2
1,1027974,1024902,0.01754665166884335,2
1,1027974,1027970,0.01754665166884335,1
1,1027974,1019778,0.01754665166884335,2
1,1027974,1026946,0.01754665166884335,2
1,1027974,1044359,0.01754665166884335,2
1,1027974,1032070,0.01754665166884335,1
1,1027974,900998,0.01754665166884335,2
1,1027974,1030022,0.01754665166884335,2
1,1027974,1027718,0.01754665166884335,1
1,1027974,1026694,0.01754665166884335,2
1,1027974,896903,0.01754665166884335,2
1,1027974,502662,0.01754665166884335,2
1,1027974,1032066,0.01754665166884335,2
1,1027974,1027590,0.01754665166884335,2
1,1027974,1044354,0.01754665166884335,2
1,1027974,1019783,0.01754665166884335,2
1,1027974,1043334,0.01754665166884335,2
1,1027974,503682,0.01754665166884335,2
1,1027974,1027842,0.01754665166884335,2
1,1027974,1044230,0.01754665166884335,2
1,1027974,1027719,0.01754665166884335,2
1,1027974,888710,0.01754665166884335,2
1,1027974,1027973,0.01754665166884335,2
1,1027974,1031814,0.01754665166884335,2
1,1027974,1027971,0.01754665166884335,2
1,1027974,1032068,0.01754665166884335,2
1,1027974,1027983,0.01754665166884335,2
1,1027974,1032086,0.01754665166884335,2
1,1027974,1027990,0.01754665166884335,1
1,1027974,765846,0.01754665166884335,2
1,1027974,1019798,0.01754665166884335,2
1,1027974,1023878,0.01754665166884335,2
1,1027974,1027986,0.01754665166884335,2
1,1027974,1032102,0.01754665166884335,2
1,1027974,1027968,0.01754665166884335,2
1,1027974,1028014,0.01754665166884335,2
1,1027974,1027982,0.01754665166884335,1
1,1027974,960390,0.01754665166884335,2
2,1027975,495495,0.015914699718411706,2
2,1027975,995207,0.015914699718411706,1
2,1027975,1025927,0.015914699718411706,1
2,1027975,993159,0.015914699718411706,2
2,1027975,1026951,0.015914699718411706,1
2,1027975,994183,0.015914699718411706,2
2,1027975,1024903,0.015914699718411706,2
2,1027975,1027974,0.015914699718411706,1
2,1027975,1026950,0.015914699718411706,2
2,1027975,1044358,0.015914699718411706,2
2,1027975,896902,0.015914699718411706,2
2,1027975,1032071,0.015914699718411706,1
2,1027975,1030023,0.015914699718411706,2
2,1027975,765847,0.015914699718411706,2
2,1027975,765831,0.015914699718411706,1
2,1027975,765827,0.015914699718411706,2
2,1027975,765863,0.015914699718411706,2
2,1027975,765895,0.015914699718411706,2
2,1027975,769927,0.015914699718411706,2
2,1027975,757639,0.015914699718411706,2
2,1027975,507783,0.015914699718411706,2
2,1027975,503687,0.015914699718411706,1
2,1027975,241543,0.015914699718411706,2
2,1027975,503685,0.015914699718411706,2
2,1027975,503686,0.015914699718411706,2
2,1027975,894855,0.015914699718411706,2
2,1027975,1025926,0.015914699718411706,2
2,1027975,372615,0.015914699718411706,2
2,1027975,896899,0.015914699718411706,2
2,1027975,1027972,0.015914699718411706,2
2,1027975,1031047,0.015914699718411706,2
2,1027975,1025671,0.015914699718411706,2
2,1027975,1025923,0.015914699718411706,2
2,1027975,1025925,0.015914699718411706,2
2,1027975,765829,0.015914699718411706,2
2,1027975,765830,0.015914699718411706,2
2,1027975,913287,0.015914699718411706,2
2,1027975,634759,0.015914699718411706,2
2,1027975,763783,0.015914699718411706,2
2,1027975,1044355,0.015914699718411706,2
2,1027975,1019782,0.015914699718411706,2
2,1027975,1027970,0.015914699718411706,2
2,1027975,1044375,0.015914699718411706,2
2,1027975,1044391,0.015914699718411706,2
2,1027975,1044359,0.015914699718411706,1
2,1027975,1044357,0.015914699718411706,2
2,1027975,1042311,0.015914699718411706,2
2,1027975,520071,0.015914699718411706,2
2,1027975,1032070,0.015914699718411706,2
2,1027975,1027718,0.015914699718411706,2
2,1027975,896903,0.015914699718411706,1
2,1027975,765575,0.015914699718411706,2
2,1027975,1019783,0.015914699718411706,1
2,1027975,1017735,0.015914699718411706,2
2,1027975,999303,0.015914699718411706,2
2,1027975,929671,0.015914699718411706,2
2,1027975,1027719,0.015914699718411706,1
2,1027975,1027969,0.015914699718411706,2
2,1027975,1027973,0.015914699718411706,1
2,1027975,1031815,0.015914699718411706,2
2,1027975,1031943,0.015914699718411706,2
2,1027975,1032067,0.015914699718411706,2
2,1027975,1027591,0.015914699718411706,2
2,1027975,1023879,0.015914699718411706,2
2,1027975,1027971,0.015914699718411706,1
2,1027975,1019779,0.015914699718411706,2
2,1027975,1032079,0.015914699718411706,2
2,1027975,1027983,0.015914699718411706,1
2,1027975,1048455,0.015914699718411706,2
2,1027975,1027990,0.015914699718411706,2
2,1027975,1036167,0.015914699718411706,2
2,1027975,1043335,0.015914699718411706,2
2,1027975,1027982,0.015914699718411706,2
3,362374,296836,0.01288054466398563,2
3,362374,370564,0.01288054466398563,2
3,362374,493447,0.01288054466398563,2
3,362374,495494,0.01288054466398563,2
3,362374,493446,0.01288054466398563,1
3,362374,427910,0.01288054466398563,2
3,362374,460678,0.01288054466398563,2
3,362374,363398,0.01288054466398563,2
3,362374,365446,0.01288054466398563,2
3,362374,369542,0.01288054466398563,2
3,362374,361350,0.01288054466398563,1
3,362374,368518,0.01288054466398563,2
3,362374,372614,0.01288054466398563,2
3,362374,364422,0.01288054466398563,1
3,362374,374662,0.01288054466398563,2
3,362374,366470,0.01288054466398563,1
3,362374,370566,0.01288054466398563,1
3,362374,364420,0.01288054466398563,2
3,362374,366468,0.01288054466398563,2
3,362374,362372,0.01288054466398563,1
3,362374,361348,0.01288054466398563,2
3,362374,501638,0.01288054466398563,2
3,362374,886662,0.01288054466398563,1
3,362374,894854,0.01288054466398563,2
3,362374,362114,0.01288054466398563,2
3,362374,108422,0.01288054466398563,2
3,362374,100226,0.01288054466398563,2
3,362374,624518,0.01288054466398563,2
3,362374,370438,0.01288054466398563,2
3,362374,380806,0.01288054466398563,2
3,362374,378758,0.01288054466398563,1
3,362374,377734,0.01288054466398563,2
3,362374,378630,0.01288054466398563,2
3,362374,362242,0.01288054466398563,2
3,362374,1017734,0.01288054466398563,2
3,362374,361346,0.01288054466398563,2
3,362374,362368,0.01288054466398563,2
3,362374,364166,0.01288054466398563,2
3,362374,362118,0.01288054466398563,1
3,362374,362246,0.01288054466398563,1
3,362374,361222,0.01288054466398563,2
3,362374,886658,0.01288054466398563,2
3,362374,361990,0.01288054466398563,2
3,362374,493442,0.01288054466398563,2
3,362374,886663,0.01288054466398563,2
3,362374,492422,0.01288054466398563,2
3,362374,493444,0.01288054466398563,2
3,362374,100230,0.01288054466398563,1
3,362374,362382,0.01288054466398563,1
3,362374,888710,0.01288054466398563,2
3,362374,885638,0.01288054466398563,2
3,362374,886660,0.01288054466398563,2
3,362374,362370,0.01288054466398563,1
3,362374,370562,0.01288054466398563,2
3,362374,370630,0.01288054466398563,2
3,362374,305030,0.01288054466398563,2
3,362374,886534,0.01288054466398563,2
4,1025927,493447,0.012290465532404439,2
4,1025927,976775,0.012290465532404439,2
4,1025927,1027975,0.012290465532404439,1
4,1025927,995207,0.012290465532404439,2
4,1025927,993159,0.012290465532404439,1
4,1025927,1026951,0.012290465532404439,2
4,1025927,1024903,0.012290465532404439,1
4,1025927,992135,0.012290465532404439,2
4,1025927,1027974,0.012290465532404439,2
4,1025927,501638,0.012290465532404439,2
4,1025927,1032071,0.012290465532404439,2
4,1025927,1030023,0.012290465532404439,1
4,1025927,894854,0.012290465532404439,2
4,1025927,765831,0.012290465532404439,2
4,1025927,911239,0.012290465532404439,2
4,1025927,1042310,0.012290465532404439,2
4,1025927,894851,0.012290465532404439,2
4,1025927,503687,0.012290465532404439,2
4,1025927,894855,0.012290465532404439,1
4,1025927,1025926,0.012290465532404439,1
4,1025927,1025924,0.012290465532404439,2
4,1025927,1025671,0.012290465532404439,1
4,1025927,894599,0.012290465532404439,2
4,1025927,1025923,0.012290465532404439,1
4,1025927,1025667,0.012290465532404439,2
4,1025927,1025925,0.012290465532404439,1
4,1025927,894853,0.012290465532404439,2
4,1025927,1025669,0.012290465532404439,2
4,1025927,1025921,0.012290465532404439,2
4,1025927,1025670,0.012290465532404439,2
4,1025927,1025922,0.012290465532404439,2
4,1025927,763782,0.012290465532404439,2
4,1025927,1041287,0.012290465532404439,2
4,1025927,767879,0.012290465532404439,2
4,1025927,763783,0.012290465532404439,1
4,1025927,1017734,0.012290465532404439,2
4,1025927,1024902,0.012290465532404439,2
4,1025927,1044359,0.012290465532404439,2
4,1025927,1042311,0.012290465532404439,1
4,1025927,518023,0.012290465532404439,2
4,1025927,1030022,0.012290465532404439,2
4,1025927,896903,0.012290465532404439,2
4,1025927,886663,0.012290465532404439,2
4,1025927,1019783,0.012290465532404439,2
4,1025927,1017735,0.012290465532404439,1
4,1025927,1025795,0.012290465532404439,2
4,1025927,1017731,0.012290465532404439,2
4,1025927,997255,0.012290465532404439,2
4,1025927,927623,0.012290465532404439,2
4,1025927,1027719,0.012290465532404439,2
4,1025927,1027973,0.012290465532404439,2
4,1025927,1021831,0.012290465532404439,2
4,1025927,1027971,0.012290465532404439,2
4,1025927,1030019,0.012290465532404439,2
4,1025927,1027983,0.012290465532404439,2
4,1025927,1034119,0.012290465532404439,2
4,1025927,780167,0.012290465532404439,2
4,1025927,960390,0.012290465532404439,2
4,1025927,1017479,0.012290465532404439,2
5,634758,372614,0.010330348913454473,2
5,634758,769926,0.010330348913454473,2
5,634758,757638,0.010330348913454473,2
5,634758,1027974,0.010330348913454473,2
5,634758,896902,0.010330348913454473,1
5,634758,896774,0.010330348913454473,2
5,634758,634630,0.010330348913454473,1
5,634758,894854,0.010330348913454473,2
5,634758,895878,0.010330348913454473,2
5,634758,765831,0.010330348913454473,2
5,634758,638854,0.010330348913454473,1
5,634758,126854,0.010330348913454473,2
5,634758,114566,0.010330348913454473,2
5,634758,110471,0.010330348913454473,2
5,634758,110470,0.010330348913454473,1
5,634758,108422,0.010330348913454473,2
5,634758,110468,0.010330348913454473,2
5,634758,632706,0.010330348913454473,2
5,634758,632774,0.010330348913454473,2
5,634758,632710,0.010330348913454473,1
5,634758,624518,0.010330348913454473,2
5,634758,638886,0.010330348913454473,2
5,634758,110466,0.010330348913454473,2
5,634758,110214,0.010330348913454473,2
5,634758,110342,0.010330348913454473,2
5,634758,241542,0.010330348913454473,2
5,634758,109446,0.010330348913454473,2
5,634758,765574,0.010330348913454473,2
5,634758,633478,0.010330348913454473,2
5,634758,634752,0.010330348913454473,2
5,634758,634498,0.010330348913454473,2
5,634758,896898,0.010330348913454473,2
5,634758,651143,0.010330348913454473,2
5,634758,651142,0.010330348913454473,1
5,634758,651138,0.010330348913454473,2
5,634758,636806,0.010330348913454473,2
5,634758,634502,0.010330348913454473,1
5,634758,634754,0.010330348913454473,1
5,634758,782214,0.010330348913454473,2
5,634758,632454,0.010330348913454473,2
5,634758,634631,0.010330348913454473,2
5,634758,634374,0.010330348913454473,2
5,634758,634626,0.010330348913454473,2
5,634758,763782,0.010330348913454473,2
5,634758,765830,0.010330348913454473,1
5,634758,765826,0.010330348913454473,2
5,634758,765828,0.010330348913454473,2
5,634758,655238,0.010330348913454473,2
5,634758,649094,0.010330348913454473,2
5,634758,651140,0.010330348913454473,2
5,634758,638850,0.010330348913454473,2
5,634758,618374,0.010330348913454473,2
5,634758,601990,0.010330348913454473,1
5,634758,650118,0.010330348913454473,2
5,634758,633734,0.010330348913454473,1
5,634758,600966,0.010330348913454473,2
5,634758,601986,0.010330348913454473,2
5,634758,633730,0.010330348913454473,2
5,634758,634756,0.010330348913454473,1
5,634758,601988,0.010330348913454473,2
5,634758,633732,0.010330348913454473,2
5,634758,650886,0.010330348913454473,2
5,634758,637830,0.010330348913454473,2
5,634758,764806,0.010330348913454473,2
5,634758,631686,0.010330348913454473,2
5,634758,913286,0.010330348913454473,2
5,634758,634759,0.010330348913454473,1
5,634758,634503,0.010330348913454473,2
5,634758,634755,0.010330348913454473,2
5,634758,634500,0.010330348913454473,2
5,634758,638726,0.010330348913454473,2
5,634758,900998,0.010330348913454473,2
5,634758,626566,0.010330348913454473,1
5,634758,593798,0.010330348913454473,2
5,634758,625542,0.010330348913454473,2
5,634758,626438,0.010330348913454473,2
5,634758,626562,0.010330348913454473,2
5,634758,896903,0.010330348913454473,2
5,634758,888710,0.010330348913454473,2
5,634758,651014,0.010330348913454473,2
5,634758,765846,0.010330348913454473,2
5,634758,632582,0.010330348913454473,2
6,1044358,1041286,0.009919460139671654,2
6,1044358,1044134,0.009919460139671654,2
6,1044358,1027975,0.009919460139671654,2
6,1044358,1027974,0.009919460139671654,1
6,1044358,1026950,0.009919460139671654,2
6,1044358,1048454,0.009919460139671654,1
6,1044358,896902,0.009919460139671654,2
6,1044358,524166,0.009919460139671654,2
6,1044358,520070,0.009919460139671654,1
6,1044358,518022,0.009919460139671654,2
6,1044358,519046,0.009919460139671654,2
6,1044358,520068,0.009919460139671654,2
6,1044358,1011590,0.009919460139671654,1
6,1044358,1036166,0.009919460139671654,1
6,1044358,1003398,0.009919460139671654,2
6,1044358,1042310,0.009919460139671654,1
6,1044358,1009542,0.009919460139671654,2
6,1044358,1034118,0.009919460139671654,2
6,1044358,1043846,0.009919460139671654,1
6,1044358,1011078,0.009919460139671654,2
6,1044358,1035654,0.009919460139671654,2
6,1044358,1041798,0.009919460139671654,2
6,1044358,1044356,0.009919460139671654,1
6,1044358,1044166,0.009919460139671654,2
6,1044358,1044102,0.009919460139671654,1
6,1044358,1042054,0.009919460139671654,2
6,1044358,1044098,0.009919460139671654,2
6,1044358,519814,0.009919460139671654,2
6,1044358,503686,0.009919460139671654,2
6,1044358,1025926,0.009919460139671654,2
6,1044358,651142,0.009919460139671654,2
6,1044358,1027972,0.009919460139671654,2
6,1044358,782214,0.009919460139671654,1
6,1044358,782210,0.009919460139671654,2
6,1044358,782212,0.009919460139671654,2
6,1044358,765830,0.009919460139671654,2
6,1044358,913287,0.009919460139671654,2
6,1044358,913286,0.009919460139671654,1
6,1044358,911238,0.009919460139671654,2
6,1044358,912262,0.009919460139671654,2
6,1044358,913282,0.009919460139671654,2
6,1044358,1043974,0.009919460139671654,2
6,1044358,1048326,0.009919460139671654,2
6,1044358,1044355,0.009919460139671654,2
6,1044358,1019782,0.009919460139671654,2
6,1044358,1027970,0.009919460139671654,2
6,1044358,1048470,0.009919460139671654,2
6,1044358,1048486,0.009919460139671654,2
6,1044358,1048198,0.009919460139671654,2
6,1044358,1048450,0.009919460139671654,2
6,1044358,1044375,0.009919460139671654,2
6,1044358,1044391,0.009919460139671654,2
6,1044358,1044359,0.009919460139671654,1
6,1044358,1044357,0.009919460139671654,2
6,1044358,1042311,0.009919460139671654,2
6,1044358,520071,0.009919460139671654,2
6,1044358,388998,0.009919460139671654,2
6,1044358,1032070,0.009919460139671654,2
6,1044358,1027718,0.009919460139671654,2
6,1044358,1044354,0.009919460139671654,1
6,1044358,1043334,0.009919460139671654,1
6,1044358,1044230,0.009919460139671654,1
6,1044358,978694,0.009919460139671654,2
6,1044358,1036038,0.009919460139671654,2
6,1044358,1042182,0.009919460139671654,2
6,1044358,1043206,0.009919460139671654,2
6,1044358,1042306,0.009919460139671654,2
6,1044358,1043330,0.009919460139671654,2
6,1044358,913030,0.009919460139671654,2
6,1044358,257926,0.009919460139671654,2
6,1044358,781958,0.009919460139671654,2
6,1044358,782086,0.009919460139671654,2
6,1044358,1040262,0.009919460139671654,2
6,1044358,1046406,0.009919460139671654,2
6,1044358,1047430,0.009919460139671654,2
6,1044358,1035142,0.009919460139671654,2
6,1044358,1048455,0.009919460139671654,2
6,1044358,1027990,0.009919460139671654,2
6,1044358,1036167,0.009919460139671654,2
6,1044358,1043335,0.009919460139671654,2
6,1044358,1044352,0.009919460139671654,2
6,1044358,1027982,0.009919460139671654,2
7,1044359,976775,0.009896372705871775,2
7,1044359,1027975,0.009896372705871775,1
7,1044359,995207,0.009896372705871775,2
7,1044359,1025927,0.009896372705871775,2
7,1044359,1026951,0.009896372705871775,2
7,1044359,1027974,0.009896372705871775,2
7,1044359,1048454,0.009896372705871775,2
7,1044359,1044358,0.009896372705871775,1
7,1044359,1032071,0.009896372705871775,2
7,1044359,520070,0.009896372705871775,2
7,1044359,765831,0.009896372705871775,2
7,1044359,1047431,0.009896372705871775,2
7,1044359,911239,0.009896372705871775,2
7,1044359,1011590,0.009896372705871775,2
7,1044359,1036166,0.009896372705871775,2
7,1044359,1042310,0.009896372705871775,2
7,1044359,1043846,0.009896372705871775,2
7,1044359,1044356,0.009896372705871775,2
7,1044359,1044102,0.009896372705871775,2
7,1044359,503687,0.009896372705871775,2
7,1044359,978831,0.009896372705871775,2
7,1044359,388999,0.009896372705871775,2
7,1044359,651143,0.009896372705871775,2
7,1044359,782214,0.009896372705871775,2
7,1044359,1041287,0.009896372705871775,2
7,1044359,524167,0.009896372705871775,2
7,1044359,913287,0.009896372705871775,1
7,1044359,912263,0.009896372705871775,2
7,1044359,913283,0.009896372705871775,2
7,1044359,913286,0.009896372705871775,2
7,1044359,1044355,0.009896372705871775,1
7,1044359,1044407,0.009896372705871775,2
7,1044359,1044375,0.009896372705871775,1
7,1044359,1044391,0.009896372705871775,1
7,1044359,1044371,0.009896372705871775,2
7,1044359,1044387,0.009896372705871775,2
7,1044359,1044373,0.009896372705871775,2
7,1044359,1044389,0.009896372705871775,2
7,1044359,1044357,0.009896372705871775,1
7,1044359,1044353,0.009896372705871775,2
7,1044359,519815,0.009896372705871775,2
7,1044359,1042311,0.009896372705871775,1
7,1044359,520071,0.009896372705871775,1
7,1044359,518023,0.009896372705871775,2
7,1044359,519047,0.009896372705871775,2
7,1044359,896903,0.009896372705871775,2
7,1044359,520067,0.009896372705871775,2
7,1044359,1044354,0.009896372705871775,2
7,1044359,1019783,0.009896372705871775,2
7,1044359,1043334,0.009896372705871775,2
7,1044359,1044230,0.009896372705871775,2
7,1044359,1027719,0.009896372705871775,2
7,1044359,1027973,0.009896372705871775,2
7,1044359,1027971,0.009896372705871775,2
7,1044359,1027983,0.009896372705871775,2
7,1044359,1048455,0.009896372705871775,1
7,1044359,1036167,0.009896372705871775,1
7,1044359,1034119,0.009896372705871775,2
7,1044359,1043335,0.009896372705871775,1
7,1044359,1035143,0.009896372705871775,2
7,1044359,511879,0.009896372705871775,2
7,1044359,780167,0.009896372705871775,2
8,1017734,493447,0.00853567226722029,2
8,1017734,495494,0.00853567226722029,2
8,1017734,493446,0.00853567226722029,1
8,1017734,427910,0.00853567226722029,2
8,1017734,460678,0.00853567226722029,2
8,1017734,362374,0.00853567226722029,2
8,1017734,1025927,0.00853567226722029,2
8,1017734,1017606,0.00853567226722029,1
8,1017734,757638,0.00853567226722029,2
8,1017734,1027974,0.00853567226722029,2
8,1017734,501638,0.00853567226722029,2
8,1017734,886662,0.00853567226722029,1
8,1017734,894854,0.00853567226722029,2
8,1017734,1036166,0.00853567226722029,2
8,1017734,1042310,0.00853567226722029,2
8,1017734,1034118,0.00853567226722029,1
8,1017734,1001350,0.00853567226722029,2
8,1017734,1033606,0.00853567226722029,2
8,1017734,624518,0.00853567226722029,2
8,1017734,1025926,0.00853567226722029,1
8,1017734,1025924,0.00853567226722029,2
8,1017734,1025670,0.00853567226722029,2
8,1017734,1025922,0.00853567226722029,2
8,1017734,763782,0.00853567226722029,2
8,1017734,1019782,0.00853567226722029,1
8,1017734,1018758,0.00853567226722029,2
8,1017734,1024902,0.00853567226722029,2
8,1017734,1016710,0.00853567226722029,1
8,1017734,1019778,0.00853567226722029,2
8,1017734,1017730,0.00853567226722029,1
8,1017734,1016706,0.00853567226722029,2
8,1017734,886658,0.00853567226722029,2
8,1017734,1030022,0.00853567226722029,2
8,1017734,493442,0.00853567226722029,2
8,1017734,1017732,0.00853567226722029,1
8,1017734,886663,0.00853567226722029,2
8,1017734,492422,0.00853567226722029,2
8,1017734,493444,0.00853567226722029,2
8,1017734,1019783,0.00853567226722029,2
8,1017734,1017735,0.00853567226722029,1
8,1017734,1033990,0.00853567226722029,2
8,1017734,1017731,0.00853567226722029,2
8,1017734,888710,0.00853567226722029,2
8,1017734,885638,0.00853567226722029,2
8,1017734,886660,0.00853567226722029,2
8,1017734,1021831,0.00853567226722029,2
8,1017734,1038214,0.00853567226722029,2
8,1017734,1033094,0.00853567226722029,2
8,1017734,1019798,0.00853567226722029,2
8,1017734,1023878,0.00853567226722029,2
8,1017734,1034119,0.00853567226722029,2
8,1017734,1021830,0.00853567226722029,1
8,1017734,1020806,0.00853567226722029,2
8,1017734,1021826,0.00853567226722029,2
8,1017734,960390,0.00853567226722029,2
8,1017734,886534,0.00853567226722029,2
8,1017734,1017479,0.00853567226722029,2
8,1017734,1017478,0.00853567226722029,1
8,1017734,1017474,0.00853567226722029,2
8,1017734,1017476,0.00853567226722029,2
9,769926,1031046,0.007790651598817779,2
9,769926,761734,0.007790651598817779,1
9,769926,696198,0.007790651598817779,2
9,769926,728966,0.007790651598817779,2
9,769926,769923,0.007790651598817779,2
9,769926,769954,0.007790651598817779,2
9,769926,769922,0.007790651598817779,1
9,769926,761730,0.007790651598817779,2
9,769926,769920,0.007790651598817779,2
9,769926,769974,0.007790651598817779,2
9,769926,769958,0.007790651598817779,1
9,769926,704422,0.007790651598817779,2
9,769926,769702,0.007790651598817779,2
9,769926,757638,0.007790651598817779,2
9,769926,1027974,0.007790651598817779,2
9,769926,1048454,0.007790651598817779,2
9,769926,634758,0.007790651598817779,2
9,769926,1032071,0.007790651598817779,2
9,769926,765831,0.007790651598817779,2
9,769926,769959,0.007790651598817779,2
9,769926,769991,0.007790651598817779,2
9,769926,769927,0.007790651598817779,1
9,769926,761735,0.007790651598817779,2
9,769926,638854,0.007790651598817779,1
9,769926,114566,0.007790651598817779,2
9,769926,638886,0.007790651598817779,2
9,769926,245639,0.007790651598817779,2
9,769926,507782,0.007790651598817779,2
9,769926,245638,0.007790651598817779,1
9,769926,241542,0.007790651598817779,2
9,769926,245636,0.007790651598817779,2
9,769926,765574,0.007790651598817779,2
9,769926,636806,0.007790651598817779,2
9,769926,768903,0.007790651598817779,2
9,769926,786306,0.007790651598817779,2
9,769926,782214,0.007790651598817779,2
9,769926,763782,0.007790651598817779,2
9,769926,765830,0.007790651598817779,1
9,769926,765826,0.007790651598817779,2
9,769926,765828,0.007790651598817779,2
9,769926,655238,0.007790651598817779,2
9,769926,638850,0.007790651598817779,2
9,769926,767878,0.007790651598817779,1
9,769926,768902,0.007790651598817779,1
9,769926,637830,0.007790651598817779,2
