simulation,timestep,config_id
2,1,377351
2,2,377351
2,3,360967
4,4,372615
4,5,503687
4,6,503687
4,7,503687
4,8,1027975
4,9,1044359
4,10,913287
2,4,769928
2,5,1032072
2,6,1027976
2,7,1044360
2,8,1044360
2,9,913288
2,8,1024642
2,9,1024898
4,8,632449
3,3,1027976
3,4,1032072
3,5,1048456
3,3,886663
3,4,886663
3,5,362375
3,6,886663
3,7,362375
3,8,886663
3,9,1017735
3,10,1025927
4,1,362371
4,2,362375
4,3,329607
3,6,1027976
3,7,1032072
3,8,1032071
3,9,1048455
2,4,360963
4,4,362375
4,5,370567
4,6,370567
4,7,362375
4,8,370567
4,9,501639
4,10,503687
5,1,362371
5,2,493443
5,3,493447
5,4,493448
2,5,360961
4,9,632451
2,10,913287
3,1,769944
5,1,507655
5,2,507783
3,2,769976
5,3,524167
2,10,1025922
5,5,1017736
2,6,369153
3,6,1032072
3,7,1027976
3,8,503688
3,9,1027976
3,10,1025928
3,10,1044359
4,1,1032103
4,2,1032071
4,3,769927
4,4,786311
4,5,785287
5,4,520071
4,10,634499
2,7,370177
3,3,769976
3,4,769976
3,5,769960
5,5,519943
2,8,370177
2,9,369153
2,10,369281
3,1,1025666
3,2,1025922
3,3,1025921
3,4,1025921
3,5,1025923
3,6,1025927
3,7,894855
3,8,632711
3,9,632707
5,1,370565
5,2,370567
5,3,108423
4,6,786311
4,7,786311
4,8,769927
4,9,769928
4,10,1032072
5,1,1032103
5,2,1032071
5,3,1027975
5,4,1044359
5,5,1042311
5,6,1042312
5,6,1025928
4,1,503687
4,2,1027975
4,3,1027976
4,4,503688
4,5,501640
5,4,632711
5,5,894855
5,6,886663
5,7,1017735
5,8,886663
5,9,624519
5,10,100231
3,1,377351
3,2,377607
3,6,769928
3,7,638856
6,1,370565
6,2,370567
6,3,362375
6,4,362247
5,6,519943
5,7,257799
3,3,377735
4,6,503688
4,7,1027976
4,8,1027976
4,9,1044360
4,10,1044232
3,10,634755
4,1,1025666
4,2,1025665
4,3,1025921
4,4,1025923
4,5,1017731
4,6,1017729
5,8,782087
6,5,362375
6,6,886663
6,7,1017735
6,8,1021831
5,7,1017736
5,8,1017736
5,9,1017735
5,10,1025927
6,1,362371
6,2,362371
6,3,378755
5,7,1025928
5,8,501640
5,9,501638
3,8,769928
3,9,769924
3,4,378759
6,4,362371
6,5,362369
6,6,370561
3,5,386951
5,9,1044231
5,10,500614
5,1,503687
5,2,503688
5,3,241544
4,7,886657
6,9,1017735
6,10,1017736
7,1,370565
7,2,370567
7,3,372615
7,4,372615
7,5,110471
6,7,501633
3,10,769928
4,1,769944
4,2,1032088
3,6,911239
7,6,634759
7,7,632711
7,8,894855
7,9,1025927
7,10,1017735
8,1,370565
8,2,370567
8,3,370567
8,4,370439
5,4,765832
6,1,1032103
6,2,769959
6,3,638887
6,8,501635
8,5,362247
8,6,362375
8,7,362375
8,8,362375
8,9,362375
8,10,362375
9,1,370565
9,2,362373
9,3,362373
9,4,362369
9,5,362371
9,6,362371
9,7,493443
9,8,493443
9,9,493447
9,10,362375
10,1,370565
10,2,370561
10,3,362369
10,4,362371
10,5,329603
5,10,1044359
6,1,507655
6,2,507783
6,3,503687
6,4,503687
6,5,1027975
6,6,1027975
6,7,503687
6,8,501639
6,9,493447
6,10,493448
7,1,507655
7,2,507783
7,3,503687
7,4,501639
7,5,501640
7,6,518024
4,8,894849
10,6,362371
10,7,362371
10,8,886659
10,9,886663
10,10,362375
6,4,638855
6,5,769927
6,6,786311
6,7,786309
3,7,903047
6,9,501639
6,10,501639
7,1,362371
7,2,493443
7,3,362371
7,4,362375
7,5,100231
7,6,362375
7,7,362373
7,8,362373
7,9,362369
7,10,362373
8,1,362371
8,2,362369
8,3,493441
5,5,1027976
5,6,1044360
5,7,1044360
5,8,1044359
5,9,1044359
5,10,1043335
4,3,1032072
4,4,769928
4,5,769927
4,6,638855
4,7,634759
4,8,651143
7,7,501640
7,8,503688
7,9,520072
8,4,1017729
8,5,1025921
8,6,1025923
8,7,1025927
8,8,1025928
8,9,1025927
8,10,1027975
9,1,362371
9,2,362369
9,3,362373
9,4,362375
9,5,362375
9,6,100231
9,7,624519
9,8,624519
9,9,624519
9,10,755591
10,1,362371
10,2,362375
10,3,361351
10,4,362375
10,5,493447
10,6,1017735
10,7,1025927
10,8,1042311
10,9,1044359
10,10,1044231
1,1,360961
1,2,361025
6,8,786311
6,9,1048455
6,10,1032071
7,1,1032103
7,2,1032071
7,3,1032071
7,4,1027975
7,5,1027976
7,6,1025928
7,7,1042312
7,8,1044360
7,9,1036168
4,9,632705
4,10,649089
4,9,913287
4,10,1044359
5,1,769944
5,2,769928
5,3,786312
5,4,785288
7,10,1044360
8,1,507655
8,2,524039
3,8,886663
3,9,362375
3,10,362375
4,1,377351
4,2,377352
1,3,360961
1,4,98817
6,1,503687
6,2,1027975
6,3,1027971
1,5,98945
1,6,623233
4,3,377351
4,4,377351
4,5,385543
5,1,1025666
5,2,1025538
8,3,519943
8,4,520071
8,5,520071
8,6,520071
8,7,524167
8,8,1048455
8,9,1048456
8,10,1048200
5,5,261000
7,10,1044360
8,1,1032103
8,2,1032071
8,3,1030023
4,6,385543
4,7,320007
5,6,785288
5,7,786312
5,8,769928
5,9,769927
5,10,769927
6,1,769944
6,2,769943
1,7,623105
6,4,1027975
6,5,1027975
6,6,1027976
6,7,1027975
6,8,1027976
6,9,1027975
6,10,1027976
7,1,503687
7,2,507783
7,3,507784
4,8,385543
4,9,385543
4,10,386567
5,3,1025540
9,1,507655
9,2,505607
1,8,624129
5,1,377351
5,2,378375
5,3,377351
5,4,378375
5,5,361991
7,4,507783
7,5,507783
7,6,1032071
7,7,1032071
7,8,1027975
7,9,1027975
7,10,1044359
8,1,503687
8,2,501639
8,3,1025927
8,4,1025991
6,3,769927
6,4,769927
6,5,769935
8,4,1025927
8,5,1017735
8,6,1017735
8,7,1016711
9,3,501511
5,6,378375
5,7,377351
5,8,360967
5,9,377351
5,10,377352
6,1,377351
6,2,377607
6,3,377603
1,9,886273
5,4,1025668
9,4,501512
6,4,377347
6,6,769927
6,7,765831
6,8,634759
6,9,634759
6,10,632711
7,1,769944
7,2,769928
7,3,769927
7,4,769923
8,5,1025927
8,6,1025927
8,7,1042311
8,8,1044359
8,9,1044367
8,8,1024903
6,5,901635
9,5,501640
9,6,503688
9,7,1027976
9,8,1027976
9,9,1025928
9,10,1027976
10,1,507655
10,2,507783
10,3,507791
1,10,624129
2,1,360961
2,2,377345
7,5,769927
7,6,769959
7,7,769927
7,8,1032071
7,9,769927
7,10,769927
8,1,769944
8,2,769976
8,3,769976
8,4,769976
8,5,765880
5,5,1025667
10,4,507783
10,5,524167
10,6,520071
10,7,503687
10,8,1027975
10,9,503687
10,10,1027975
2,3,508417
8,10,1044359
9,1,503687
9,2,372615
9,3,370567
9,4,370563
6,6,909827
8,9,1025927
8,10,1017735
9,1,1032103
9,2,1032071
9,3,1030023
9,4,1025927
9,5,1017735
9,6,1025927
9,7,1025927
9,8,1027975
9,9,1025927
9,10,1025927
10,1,1032103
10,2,769959
10,3,769927
10,4,769927
10,5,769959
10,6,786343
9,5,370567
9,6,894855
9,7,1025927
9,8,1027975
9,9,765831
9,10,1027975
10,1,503687
10,2,1027975
10,3,1027847
8,6,765848
2,4,377345
2,5,508417
2,6,516609
5,6,1025923
5,7,1017731
5,8,1017735
5,9,1025927
5,10,1042311
6,1,1025666
6,2,1025922
6,3,1025921
6,4,1024897
10,7,786311
10,8,786311
10,9,769927
10,10,769923
2,7,508417
2,8,377345
2,9,360961
2,10,361985
6,7,910851
8,7,765832
8,8,634760
3,1,360961
3,2,98817
3,3,99841
10,4,1027975
10,5,503687
10,6,501639
10,7,370567
10,8,370568
3,4,624129
3,5,558593
6,5,893825
10,9,370567
10,10,362375
8,9,638856
8,10,638855
9,1,769944
9,2,769976
9,3,769976
9,4,769944
9,5,769928
9,6,769928
9,7,769960
9,8,769960
9,9,769976
9,10,769976
10,1,769944
10,2,769928
10,3,769928
10,4,737160
6,8,1041923
3,6,624129
3,7,755201
10,5,769928
10,6,1032072
10,7,769928
10,8,769927
10,9,769927
10,10,786311
6,6,893569
3,8,624129
3,9,99841
3,10,34305
6,9,1041921
4,1,360961
4,2,377345
4,3,377345
4,4,377347
4,5,377351
4,6,378375
4,7,361991
4,8,362247
4,9,362375
4,10,362375
5,1,360961
5,2,361985
5,3,886273
5,4,624129
5,5,624129
5,6,886273
5,7,361985
5,8,886273
5,9,886273
5,10,361985
6,1,360961
6,2,361985
6,3,370177
6,4,501249
6,5,1025537
6,7,893569
6,8,893825
6,9,369537
6,10,370561
7,1,1025666
7,2,1025538
7,3,1025537
6,10,1040897
6,6,1025537
6,7,1041921
6,8,1025537
6,9,1025665
6,10,1025921
7,1,360961
7,2,360965
7,3,377349
7,4,894465
7,1,377351
7,2,378375
7,3,509447
7,4,376837
7,4,517639
7,5,376833
7,5,370177
7,6,370177
7,7,370305
7,5,517895
7,6,311297
7,8,369793
7,7,278529
7,9,370305
7,10,370561
8,1,1025666
8,2,1025922
8,3,1025921
8,4,1025923
8,5,1025927
8,6,1042311
8,7,1044359
8,8,1027975
8,9,1044359
8,10,1044359
9,1,1025666
9,2,1025538
9,3,1025666
9,4,1025665
9,5,1025921
9,6,1025929
7,6,517896
7,8,262145
7,9,262145
7,10,262145
8,1,360961
8,2,361985
8,3,296449
7,7,516872
8,4,361985
8,5,99841
8,6,624129
8,7,624131
9,7,1025921
9,8,501633
9,9,501635
9,10,501639
10,1,1025666
10,2,1025922
10,3,501634
7,8,517000
8,8,624129
8,9,624129
8,10,632321
10,4,501633
10,5,501633
10,6,370561
10,7,362369
10,8,493441
10,9,1017729
10,10,493441
7,9,1041288
9,1,360961
9,2,360961
9,3,361217
9,4,361345
7,10,1042312
8,1,377351
8,2,385543
8,3,385543
8,4,385031
9,5,361349
8,5,385543
8,6,516615
9,6,361350
9,7,361349
9,8,361351
9,9,362375
9,10,362373
10,1,360961
10,2,377345
10,3,377345
10,4,385537
8,7,517639
8,8,517639
8,9,517640
10,5,377345
10,6,360961
10,7,98817
10,8,98817
10,9,98305
10,10,98817
8,10,501256
9,1,377351
9,2,377347
9,3,377351
9,4,311815
9,5,311813
9,6,377349
9,7,385541
9,8,385543
9,9,386567
9,10,910855
10,1,377351
10,2,385543
10,3,516615
10,4,1040903
10,5,1040899
10,6,516611
10,7,516609
10,8,385537
10,9,385025
10,10,385537
1,1,362375
1,2,362375
1,3,362371
1,4,362375
1,5,362375
1,6,362375
1,7,362371
1,8,362371
1,9,493443
1,10,362371
2,1,362375
2,2,362375
2,3,362371
2,4,362375
2,5,361351
2,6,369543
2,7,370567
2,8,108423
2,9,632711
2,10,634759
3,1,362375
3,2,493447
3,3,501639
3,4,493447
3,5,362375
3,6,362371
3,7,362369
3,8,362373
3,9,362375
3,10,362375
4,1,362375
4,2,370567
4,3,501639
4,4,518023
4,5,520071
4,6,520071
4,7,1044359
4,8,1042311
4,9,1041287
4,10,1042311
5,1,362375
5,2,296839
5,3,362375
5,4,493447
5,5,362375
5,6,370567
5,7,372615
5,8,503687
5,9,1027975
5,10,1027975
6,1,362375
6,2,370567
6,3,501639
6,4,370567
6,5,362375
6,6,493447
6,7,493447
6,8,362375
6,9,362247
6,10,886535
7,1,362375
7,2,362375
7,3,493447
7,4,1017735
7,5,1025927
7,6,1025927
7,7,1017735
7,8,1025927
7,9,1025923
7,10,1025927
8,1,362375
8,2,886663
8,3,886663
8,4,894855
8,5,1025927
8,6,894855
8,7,370567
8,8,370311
8,9,370567
8,10,362375
9,1,362375
9,2,362375
9,3,362247
9,4,362375
9,5,493447
9,6,492423
9,7,500615
9,8,501639
9,9,493447
9,10,1017735
10,1,362375
10,2,362375
10,3,370567
10,4,370567
10,5,370567
10,6,370567
10,7,362375
10,8,362375
10,9,362375
10,10,493447
