simulation,timestep,config_id
9,8,1027976
9,9,1027975
9,10,1027975
10,1,511880
10,2,520072
10,3,520071
10,4,520071
10,5,1044359
10,6,1042311
10,7,1044359
10,8,1044359
10,9,1027975
10,10,1025927
1,1,1017731
1,2,1017735
1,3,1025927
1,4,1025927
1,5,1025927
1,6,1017735
1,7,1025927
1,8,1025923
1,9,1024899
7,7,370561
7,8,370561
7,9,362369
7,10,362373
8,1,100225
8,2,100227
8,3,102275
8,4,100227
8,5,100231
8,6,362375
8,7,493447
8,8,501639
8,9,1025927
8,10,1025927
9,1,100225
9,2,362369
9,3,378753
9,4,362369
9,5,362373
9,6,362375
9,7,362375
9,8,362375
9,9,886663
9,10,362375
10,1,100225
10,2,362369
10,3,362241
10,4,362241
10,5,362369
10,6,362373
10,7,378757
9,10,765827
1,10,1025923
2,1,1017731
2,2,1017729
2,3,1017731
2,4,1016707
10,8,362373
10,9,362369
10,10,362369
10,1,1025539
10,2,501251
10,3,370179
10,4,369155
10,5,385539
2,5,1017731
2,6,1017603
10,6,385537
10,7,369153
10,8,500225
2,7,1017603
2,8,1017731
2,9,1025923
2,10,1025927
3,1,1017731
3,2,1017735
3,3,1025927
3,4,1042311
3,5,1025927
3,6,1025927
3,7,1025928
3,8,1027976
3,9,1027975
3,10,1019783
4,1,1017731
4,2,1017735
4,3,1017736
4,4,1025928
4,5,1025927
4,6,1025928
4,7,1027976
4,8,1027720
10,9,369153
10,10,360961
4,9,1027976
4,10,503688
5,1,1017731
5,2,1025923
5,3,1025927
5,4,1025927
5,5,1042311
5,6,1042312
5,7,1025928
5,8,1025924
5,9,1025928
5,10,1017736
6,1,1017731
6,2,493443
6,3,493441
6,4,362369
6,5,362241
6,6,362369
6,7,362369
6,8,370561
6,9,362369
6,10,370561
7,1,1017731
7,2,1025923
7,3,1025923
7,4,1025927
7,5,1025923
7,6,1042307
7,7,1025923
7,8,501635
7,9,501636
7,10,501635
8,1,1017731
8,2,1017735
8,3,1017731
8,4,886659
8,5,362371
8,6,362375
8,7,362373
8,8,362375
8,9,362375
8,10,364423
9,1,1017731
9,2,1025923
9,3,1025927
9,4,1025927
9,5,1025923
9,6,1042307
9,7,1025923
9,8,1025923
9,9,1025927
9,10,1025927
10,1,1017731
10,2,1017735
10,3,1017736
10,4,1025928
10,5,1025928
10,6,501640
10,7,1025928
10,8,1027976
10,9,1027975
10,10,503687
