timestep,config_from,config_to,probability
0,910982,1042054,0.6549676289603343
0,910982,894598,0.7210921818759247
0,910982,911238,0.8365570347001289
0,910982,910854,0.63971675510368
1,1042054,1025670,0.6880623228611128
1,1042054,1042310,0.9069601382266458
1,1042054,1041926,0.6534255984977337
1,894598,1025670,0.6182525861641406
1,894598,894854,0.883731948520532
1,894598,894470,0.5270001293716399
1,911238,386950,0.6003081681081357
1,911238,1042310,0.7833314998729813
1,911238,894854,0.7933618989721728
1,910854,386566,0.5795184177792289
1,910854,1041926,0.6683969768625719
1,910854,894470,0.6186580788660876
2,1025670,1025926,0.9353840160373482
2,1025670,1025542,0.5419267754806497
2,1042310,1025926,0.7661146643222767
2,1042310,1044358,0.5794096736045903
2,1041926,1025542,0.5805536740483261
2,1025670,1025926,0.9353840160373482
2,1025670,1025542,0.5419267754806497
2,894854,1025926,0.7551698137909288
2,894470,1025542,0.6323087198787949
2,894470,886278,0.5171057386112532
2,386950,518022,0.5411174028317685
2,386950,370566,0.7048689534465733
2,1042310,1025926,0.7661146643222767
2,1042310,1044358,0.5794096736045903
2,894854,1025926,0.7551698137909288
2,386566,370182,0.5022845428731134
2,386566,385542,0.5486619874394216
2,1041926,1025542,0.5805536740483261
2,894470,1025542,0.6323087198787949
2,894470,886278,0.5171057386112532
3,1025542,1025538,0.5377368980393449
3,1044358,1027974,0.6390566210315523
3,1044358,1044359,0.5292914382327143
3,1025542,1025538,0.5377368980393449
3,1025542,1025538,0.5377368980393449
3,1025542,1025538,0.5377368980393449
3,886278,361990,0.6455497388312739
3,518022,1042310,0.6711953156724686
3,518022,501638,0.6707949668943165
3,518022,520070,0.5563754649772952
3,370566,894854,0.516985660846272
3,370566,501638,0.5015080496604389
3,370566,362374,0.6789529769886289
3,1044358,1027974,0.6390566210315523
3,1044358,1044359,0.5292914382327143
3,370182,894470,0.538404542052568
3,370182,361990,0.6946406199322305
3,1025542,1025538,0.5377368980393449
3,1025542,1025538,0.5377368980393449
3,886278,361990,0.6455497388312739
4,1027974,1025926,0.5731900239015462
4,1027974,1027975,0.5130725979371054
4,1044359,1027975,0.6239326556300314
4,361990,362246,0.6021840608916169
4,1042310,1025926,0.7661146643222767
4,1042310,1044358,0.5794096736045903
4,501638,1025926,0.7664394553105242
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,894854,1025926,0.7551698137909288
4,501638,1025926,0.7664394553105242
4,1027974,1025926,0.5731900239015462
4,1027974,1027975,0.5130725979371054
4,1044359,1027975,0.6239326556300314
4,894470,1025542,0.6323087198787949
4,894470,886278,0.5171057386112532
4,361990,362246,0.6021840608916169
4,361990,362246,0.6021840608916169
5,362246,362374,0.8203304115691772
5,1044358,1027974,0.6390566210315523
5,1044358,1044359,0.5292914382327143
5,1044358,1027974,0.6390566210315523
5,1044358,1044359,0.5292914382327143
5,503686,1027974,0.7828240474412461
5,503686,501638,0.5959851499317124
5,1025542,1025538,0.5377368980393449
5,886278,361990,0.6455497388312739
5,362246,362374,0.8203304115691772
5,362246,362374,0.8203304115691772
6,1027974,1025926,0.5731900239015462
6,1027974,1027975,0.5130725979371054
6,1044359,1027975,0.6239326556300314
6,1027974,1025926,0.5731900239015462
6,1027974,1027975,0.5130725979371054
6,1044359,1027975,0.6239326556300314
6,1027974,1025926,0.5731900239015462
6,1027974,1027975,0.5130725979371054
6,501638,1025926,0.7664394553105242
6,361990,362246,0.6021840608916169
7,362246,362374,0.8203304115691772
