timestep,config_from,config_to,probability
0,491520,360448,0.7194424087765372
0,491520,507904,0.7035258552517578
0,491520,492544,0.5896029604870907
0,491520,492032,0.672753415980766
1,360448,376832,0.6693695391217156
1,360448,361472,0.6027586006737936
1,360448,360960,0.7845278870970436
1,507904,376832,0.6863021687259727
1,507904,508416,0.6127282540524033
1,492544,361472,0.730339514749707
1,492544,493056,0.7097718775989756
1,492032,360960,0.8195472648002369
1,492032,508416,0.6461765295483481
1,492032,493056,0.6308664658781277
2,376832,377344,0.736989681016911
2,361472,361984,0.812427630740584
2,360960,377344,0.6090843516290599
2,360960,361984,0.6434991557275478
2,376832,377344,0.736989681016911
2,508416,377344,0.7948600335931535
2,508416,516608,0.6904948889809936
2,361472,361984,0.812427630740584
2,493056,361984,0.8274885319176247
2,360960,377344,0.6090843516290599
2,360960,361984,0.6434991557275478
2,508416,377344,0.7948600335931535
2,508416,516608,0.6904948889809936
2,493056,361984,0.8274885319176247
3,377344,385536,0.5000341090424967
3,377344,385536,0.5000341090424967
3,377344,385536,0.5000341090424967
3,377344,385536,0.5000341090424967
3,516608,385536,0.6346402927574054
3,377344,385536,0.5000341090424967
3,377344,385536,0.5000341090424967
3,516608,385536,0.6346402927574054
