timestep,config_from,config_to,probability
0,369280,385664,0.6978020368775661
0,369280,361088,0.5200187166263488
0,369280,370304,0.6754396854960074
0,369280,369536,0.8267717292209498
0,369280,369152,0.7371028237330168
1,385664,385920,0.7626916653117279
1,385664,385536,0.8171256726236729
1,361088,362112,0.6703178824516549
1,361088,361344,0.9062888432725031
1,361088,360960,0.8593773155439209
1,370304,894592,0.6036549363506235
1,370304,362112,0.5142082634320009
1,370304,370560,0.8455869568538374
1,370304,370176,0.7133939921537383
1,369536,385920,0.6085993058213361
1,369536,361344,0.6870449361591571
1,369536,370560,0.7048235034593371
1,369152,385536,0.7863196956063558
1,369152,360960,0.7025104241952331
1,369152,370176,0.6488193225034695
2,385920,516992,0.5080162393479701
2,362112,362368,0.9173308943106976
2,362112,361984,0.8443672853731656
2,361344,362368,0.6999594169829346
2,360960,377344,0.6090843516290599
2,360960,361984,0.6434991557275478
2,894592,632448,0.6787614191552922
2,894592,1025664,0.5731501487643689
2,894592,894848,0.6954598330457951
2,894592,894464,0.5307731266340568
2,362112,362368,0.9173308943106976
2,362112,361984,0.8443672853731656
2,370560,362368,0.6820200551545904
2,370176,361984,0.6976245736792108
2,385920,516992,0.5080162393479701
2,361344,362368,0.6999594169829346
2,370560,362368,0.6820200551545904
2,360960,377344,0.6090843516290599
2,360960,361984,0.6434991557275478
2,370176,361984,0.6976245736792108
3,377344,385536,0.5000341090424967
3,632448,634496,0.5493666064082703
3,632448,632704,0.5466055740461184
3,1025664,1025920,0.8130589269159665
3,1025664,1025536,0.5456833512478156
3,894848,370560,0.6115689670185406
3,894848,632704,0.5272929351594042
3,894848,1025920,0.7188885800430371
3,894848,886656,0.5024037758427609
3,894848,894850,0.5485817695279808
3,894464,370176,0.590965843880257
3,894464,632320,0.5718735957114794
3,894464,1025536,0.5877596540856577
3,894464,886272,0.5206273226129994
3,377344,385536,0.5000341090424967
4,634496,634752,0.6441479787889796
4,632704,634752,0.6466989446853382
4,632704,632706,0.5470315200419898
4,1025920,1025922,0.6583489202935716
4,1025536,1025538,0.6079817199526527
4,370560,362368,0.6820200551545904
4,632704,634752,0.6466989446853382
4,632704,632706,0.5470315200419898
4,1025920,1025922,0.6583489202935716
4,886656,362368,0.7698328574734928
4,886656,624512,0.5005074625845587
4,886656,1017728,0.5341113668686712
4,894850,632706,0.5257327817591082
4,894850,1025922,0.8021772655731643
4,894850,894854,0.754519638925933
4,370176,361984,0.6976245736792108
4,632320,634368,0.5450915031907828
4,632320,632448,0.5830575836752967
4,1025536,1025538,0.6079817199526527
4,886272,361984,0.7542511142122322
4,886272,624128,0.5454365505227687
5,634752,634754,0.6094013253923004
5,634752,634754,0.6094013253923004
5,632706,634754,0.7028012169207811
5,632706,632710,0.515492816425202
5,1025922,1025926,0.7004168994110436
5,634752,634754,0.6094013253923004
5,632706,634754,0.7028012169207811
5,632706,632710,0.515492816425202
5,1025922,1025926,0.7004168994110436
5,624512,100224,0.5528412875718633
5,624512,632704,0.52438946247911
5,1017728,493440,0.5217418056680208
5,1017728,1025920,0.6884069930854935
5,1017728,1017730,0.6037249135267228
5,632706,634754,0.7028012169207811
5,632706,632710,0.515492816425202
5,1025922,1025926,0.7004168994110436
5,894854,1025926,0.7551698137909288
5,634368,634496,0.5872460641252997
5,634368,634370,0.5566772768188328
5,632448,634496,0.5493666064082703
5,632448,632704,0.5466055740461184
5,624128,99840,0.5315093944158922
5,624128,632320,0.5061732779855843
6,634754,634758,0.5867541980209421
6,634754,634758,0.5867541980209421
6,634754,634758,0.5867541980209421
6,632710,894854,0.7226913530308423
6,632710,634758,0.7593730172950973
6,634754,634758,0.5867541980209421
6,634754,634758,0.5867541980209421
6,632710,894854,0.7226913530308423
6,632710,634758,0.7593730172950973
6,100224,362368,0.7297156639773867
6,632704,634752,0.6466989446853382
6,632704,632706,0.5470315200419898
6,493440,362368,0.7278393481935499
6,493440,501632,0.5098054375549954
6,1025920,1025922,0.6583489202935716
6,1017730,1025922,0.7364537213085693
6,1017730,1017734,0.7446183036994296
6,634754,634758,0.5867541980209421
6,632710,894854,0.7226913530308423
6,632710,634758,0.7593730172950973
6,634496,634752,0.6441479787889796
6,634496,634752,0.6441479787889796
6,632704,634752,0.6466989446853382
6,632704,632706,0.5470315200419898
6,99840,361984,0.6927401863407083
6,632320,634368,0.5450915031907828
6,632320,632448,0.5830575836752967
7,894854,1025926,0.7551698137909288
7,894854,1025926,0.7551698137909288
7,634752,634754,0.6094013253923004
7,632706,634754,0.7028012169207811
7,632706,632710,0.515492816425202
7,501632,1025920,0.6607040949218431
7,501632,370560,0.5452236445274776
7,501632,501634,0.513419503751674
7,1025922,1025926,0.7004168994110436
7,1025922,1025926,0.7004168994110436
7,1017734,1025926,0.6914248017962052
7,894854,1025926,0.7551698137909288
7,634752,634754,0.6094013253923004
7,634752,634754,0.6094013253923004
7,634752,634754,0.6094013253923004
7,632706,634754,0.7028012169207811
7,632706,632710,0.515492816425202
