timestep,config_from,config_to,probability
0,369543,500615,0.7963485997016531
0,369543,385927,0.7103571602613268
0,369543,361351,0.5898826465946139
0,369543,370567,0.8666198373647431
0,369543,369542,0.908006817024492
1,500615,1024903,0.7304250329713835
1,500615,516999,0.7419117960769577
1,500615,501639,0.8601755313488106
1,500615,500614,0.7284139876130211
1,385927,516999,0.8208970566258805
1,385927,386951,0.5420710418871428
1,385927,385926,0.9024316377464359
1,361351,492423,0.6367601722234821
1,361351,377735,0.5094243382941823
1,361351,362375,0.8639071175002162
1,361351,361350,0.9369257096086545
1,370567,894855,0.6077913829305996
1,370567,501639,0.7873422504115448
1,370567,362375,0.5842417596619778
1,370567,370566,0.8986313378984354
1,369542,500614,0.5151654884487438
1,369542,385926,0.6968033345696012
1,369542,361350,0.6840038693630265
1,369542,370566,0.8537059844886666
2,1024903,1041287,0.6413459766312639
2,1024903,1025927,0.9151615654610887
2,1024903,1024902,0.6494270364220942
2,516999,1041287,0.6276297983243446
2,516999,518023,0.5284778110010235
2,516999,516998,0.7153665595119073
2,501639,1025927,0.8261212577897482
2,501639,503687,0.5430509629528435
2,501639,501638,0.7066485629787755
2,500614,1024902,0.6517433312356631
2,500614,516998,0.7292718138625415
2,500614,501638,0.8467480776707832
2,516999,1041287,0.6276297983243446
2,516999,518023,0.5284778110010235
2,516999,516998,0.7153665595119073
2,386951,518023,0.812721034623804
2,386951,370567,0.6911699608254565
2,386951,388999,0.6015348315844217
2,386951,386950,0.892555199215591
2,385926,516998,0.5546533157851997
2,385926,386950,0.5153088327407768
2,492423,1016711,0.5605327584222779
2,492423,508807,0.5489703790125046
2,492423,500615,0.6079771720148489
2,492423,493447,0.8573533191542161
2,492423,492422,0.8014440115042603
2,377735,508807,0.6726377223331396
2,377735,385927,0.62150408992167
2,377735,378759,0.5362894950159257
2,377735,377734,0.9329737664939175
2,362375,493447,0.6240282050898931
2,362375,362374,0.9302711671602861
2,361350,362374,0.8507758445339646
2,894855,1025927,0.9190362872030302
2,894855,894854,0.8596082289576562
2,501639,1025927,0.8261212577897482
2,501639,503687,0.5430509629528435
2,501639,501638,0.7066485629787755
2,362375,493447,0.6240282050898931
2,362375,362374,0.9302711671602861
2,370566,894854,0.516985660846272
2,370566,501638,0.5015080496604389
2,370566,362374,0.6789529769886289
2,500614,1024902,0.6517433312356631
2,500614,516998,0.7292718138625415
2,500614,501638,0.8467480776707832
2,385926,516998,0.5546533157851997
2,385926,386950,0.5153088327407768
2,361350,362374,0.8507758445339646
2,370566,894854,0.516985660846272
2,370566,501638,0.5015080496604389
2,370566,362374,0.6789529769886289
3,1041287,1042311,0.6627644433106143
3,1041287,1041286,0.6344890711683158
3,1025927,1027975,0.5662376392079653
3,1025927,1025926,0.6245938532617195
3,1024902,1041286,0.6262618373478808
3,1024902,1025926,0.9064401287053455
3,1041287,1042311,0.6627644433106143
3,1041287,1041286,0.6344890711683158
3,518023,1042311,0.7471869779292435
3,518023,501639,0.6562856079141121
3,518023,520071,0.6873716932187849
3,518023,518022,0.6929961961230905
3,516998,1041286,0.5379252545980628
3,516998,518022,0.5016515257654799
3,1025927,1027975,0.5662376392079653
3,1025927,1025926,0.6245938532617195
3,503687,1027975,0.8391974911953323
3,503687,503686,0.578779885804386
3,501638,1025926,0.7664394553105242
3,1024902,1041286,0.6262618373478808
3,1024902,1025926,0.9064401287053455
3,516998,1041286,0.5379252545980628
3,516998,518022,0.5016515257654799
3,501638,1025926,0.7664394553105242
3,1041287,1042311,0.6627644433106143
3,1041287,1041286,0.6344890711683158
3,518023,1042311,0.7471869779292435
3,518023,501639,0.6562856079141121
3,518023,520071,0.6873716932187849
3,518023,518022,0.6929961961230905
3,516998,1041286,0.5379252545980628
3,516998,518022,0.5016515257654799
3,518023,1042311,0.7471869779292435
3,518023,501639,0.6562856079141121
3,518023,520071,0.6873716932187849
3,518023,518022,0.6929961961230905
3,370567,894855,0.6077913829305996
3,370567,501639,0.7873422504115448
3,370567,362375,0.5842417596619778
3,370567,370566,0.8986313378984354
3,388999,913287,0.5142974589215392
3,388999,520071,0.8633956772692069
3,388999,372615,0.5474482339554912
3,388999,388998,0.8257377251125794
3,386950,518022,0.5411174028317685
3,386950,370566,0.7048689534465733
3,516998,1041286,0.5379252545980628
3,516998,518022,0.5016515257654799
3,386950,518022,0.5411174028317685
3,386950,370566,0.7048689534465733
3,1016711,1024903,0.767147312416081
3,1016711,1017735,0.9133373735384789
3,1016711,1016710,0.7359988265489525
3,508807,516999,0.7855377450308249
3,508807,509831,0.522675765218996
3,508807,508806,0.7908979016148956
3,500615,1024903,0.7304250329713835
3,500615,516999,0.7419117960769577
3,500615,501639,0.8601755313488106
3,500615,500614,0.7284139876130211
3,493447,1017735,0.6910276014674882
3,493447,501639,0.6135090583187597
3,493447,493446,0.7837941511261377
3,492422,361350,0.6773493401822601
3,492422,508806,0.5328311223750095
3,492422,500614,0.5075154147183718
3,492422,493446,0.8437040910535661
3,508807,516999,0.7855377450308249
3,508807,509831,0.522675765218996
3,508807,508806,0.7908979016148956
3,385927,516999,0.8208970566258805
3,385927,386951,0.5420710418871428
3,385927,385926,0.9024316377464359
3,378759,509831,0.6604928052766693
3,378759,362375,0.8409096787263012
3,378759,386951,0.6269622148001859
3,378759,378758,0.9259352408930657
3,377734,361350,0.5068235602452709
3,377734,385926,0.5217821757608465
3,377734,378758,0.509495143587911
3,493447,1017735,0.6910276014674882
3,493447,501639,0.6135090583187597
3,493447,493446,0.7837941511261377
3,1025927,1027975,0.5662376392079653
3,1025927,1025926,0.6245938532617195
3,894854,1025926,0.7551698137909288
3,1025927,1027975,0.5662376392079653
3,1025927,1025926,0.6245938532617195
3,503687,1027975,0.8391974911953323
3,503687,503686,0.578779885804386
3,501638,1025926,0.7664394553105242
3,493447,1017735,0.6910276014674882
3,493447,501639,0.6135090583187597
3,493447,493446,0.7837941511261377
3,894854,1025926,0.7551698137909288
3,501638,1025926,0.7664394553105242
3,1024902,1041286,0.6262618373478808
3,1024902,1025926,0.9064401287053455
3,516998,1041286,0.5379252545980628
3,516998,518022,0.5016515257654799
3,501638,1025926,0.7664394553105242
3,516998,1041286,0.5379252545980628
3,516998,518022,0.5016515257654799
3,386950,518022,0.5411174028317685
3,386950,370566,0.7048689534465733
3,894854,1025926,0.7551698137909288
3,501638,1025926,0.7664394553105242
4,1042311,1025927,0.7542674233255979
4,1042311,1044359,0.7071838910035252
4,1042311,1042310,0.6092344372885921
4,1041286,1042310,0.638349910065423
4,1041286,1042310,0.638349910065423
4,1042311,1025927,0.7542674233255979
4,1042311,1044359,0.7071838910035252
4,1042311,1042310,0.6092344372885921
4,1041286,1042310,0.638349910065423
4,1042311,1025927,0.7542674233255979
4,1042311,1044359,0.7071838910035252
4,1042311,1042310,0.6092344372885921
4,501639,1025927,0.8261212577897482
4,501639,503687,0.5430509629528435
4,501639,501638,0.7066485629787755
4,520071,1044359,0.7645071820921332
4,520071,503687,0.5078883702349898
4,520071,520070,0.562857917320868
4,518022,1042310,0.6711953156724686
4,518022,501638,0.6707949668943165
4,518022,520070,0.5563754649772952
4,1041286,1042310,0.638349910065423
4,518022,1042310,0.6711953156724686
4,518022,501638,0.6707949668943165
4,518022,520070,0.5563754649772952
4,503686,1027974,0.7828240474412461
4,503686,501638,0.5959851499317124
4,1041286,1042310,0.638349910065423
4,1041286,1042310,0.638349910065423
4,518022,1042310,0.6711953156724686
4,518022,501638,0.6707949668943165
4,518022,520070,0.5563754649772952
4,1042311,1025927,0.7542674233255979
4,1042311,1044359,0.7071838910035252
4,1042311,1042310,0.6092344372885921
4,1041286,1042310,0.638349910065423
4,1042311,1025927,0.7542674233255979
4,1042311,1044359,0.7071838910035252
4,1042311,1042310,0.6092344372885921
4,501639,1025927,0.8261212577897482
4,501639,503687,0.5430509629528435
4,501639,501638,0.7066485629787755
4,520071,1044359,0.7645071820921332
4,520071,503687,0.5078883702349898
4,520071,520070,0.562857917320868
4,518022,1042310,0.6711953156724686
4,518022,501638,0.6707949668943165
4,518022,520070,0.5563754649772952
4,1041286,1042310,0.638349910065423
4,518022,1042310,0.6711953156724686
4,518022,501638,0.6707949668943165
4,518022,520070,0.5563754649772952
4,1042311,1025927,0.7542674233255979
4,1042311,1044359,0.7071838910035252
4,1042311,1042310,0.6092344372885921
4,501639,1025927,0.8261212577897482
4,501639,503687,0.5430509629528435
4,501639,501638,0.7066485629787755
4,520071,1044359,0.7645071820921332
4,520071,503687,0.5078883702349898
4,520071,520070,0.562857917320868
4,518022,1042310,0.6711953156724686
4,518022,501638,0.6707949668943165
4,518022,520070,0.5563754649772952
4,894855,1025927,0.9190362872030302
4,894855,894854,0.8596082289576562
4,501639,1025927,0.8261212577897482
4,501639,503687,0.5430509629528435
4,501639,501638,0.7066485629787755
4,362375,493447,0.6240282050898931
4,362375,362374,0.9302711671602861
4,370566,894854,0.516985660846272
4,370566,501638,0.5015080496604389
4,370566,362374,0.6789529769886289
4,913287,651143,0.5525151752462869
4,913287,1044359,0.9509270814296172
4,913287,896903,0.6604014797313904
4,913287,913286,0.7659615738110328
4,520071,1044359,0.7645071820921332
4,520071,503687,0.5078883702349898
4,520071,520070,0.562857917320868
4,372615,896903,0.6299316342755463
4,372615,503687,0.8435621578397154
4,372615,370567,0.5506666417590642
4,372615,372614,0.8348935014073708
4,388998,520070,0.6320072739897977
4,388998,372614,0.5634961989366528
4,388998,386950,0.5373132661029898
4,518022,1042310,0.6711953156724686
4,518022,501638,0.6707949668943165
4,518022,520070,0.5563754649772952
4,370566,894854,0.516985660846272
4,370566,501638,0.5015080496604389
4,370566,362374,0.6789529769886289
4,1041286,1042310,0.638349910065423
4,518022,1042310,0.6711953156724686
4,518022,501638,0.6707949668943165
4,518022,520070,0.5563754649772952
4,518022,1042310,0.6711953156724686
4,518022,501638,0.6707949668943165
4,518022,520070,0.5563754649772952
4,370566,894854,0.516985660846272
4,370566,501638,0.5015080496604389
4,370566,362374,0.6789529769886289
4,1024903,1041287,0.6413459766312639
4,1024903,1025927,0.9151615654610887
4,1024903,1024902,0.6494270364220942
4,1017735,1025927,0.7712781028768025
4,1017735,1017734,0.7146031009443614
4,1016710,492422,0.5316437787238268
4,1016710,1024902,0.6864381495666084
4,1016710,1017734,0.9044479886584803
4,516999,1041287,0.6276297983243446
4,516999,518023,0.5284778110010235
4,516999,516998,0.7153665595119073
4,509831,1034119,0.5818104027487323
4,509831,493447,0.8184977364101387
4,509831,518023,0.7894318388899688
4,509831,509830,0.7725766048407575
4,508806,377734,0.6417131124543247
4,508806,516998,0.7087831430288722
4,1024903,1041287,0.6413459766312639
4,1024903,1025927,0.9151615654610887
4,1024903,1024902,0.6494270364220942
4,516999,1041287,0.6276297983243446
4,516999,518023,0.5284778110010235
4,516999,516998,0.7153665595119073
4,501639,1025927,0.8261212577897482
4,501639,503687,0.5430509629528435
4,501639,501638,0.7066485629787755
4,500614,1024902,0.6517433312356631
4,500614,516998,0.7292718138625415
4,500614,501638,0.8467480776707832
4,1017735,1025927,0.7712781028768025
4,1017735,1017734,0.7146031009443614
4,501639,1025927,0.8261212577897482
4,501639,503687,0.5430509629528435
4,501639,501638,0.7066485629787755
4,493446,1017734,0.6070333059657458
4,493446,362374,0.6891750288781888
4,493446,501638,0.5133301550840175
4,361350,362374,0.8507758445339646
4,508806,377734,0.6417131124543247
4,508806,516998,0.7087831430288722
4,500614,1024902,0.6517433312356631
4,500614,516998,0.7292718138625415
4,500614,501638,0.8467480776707832
4,493446,1017734,0.6070333059657458
4,493446,362374,0.6891750288781888
4,493446,501638,0.5133301550840175
4,516999,1041287,0.6276297983243446
4,516999,518023,0.5284778110010235
4,516999,516998,0.7153665595119073
4,509831,1034119,0.5818104027487323
4,509831,493447,0.8184977364101387
4,509831,518023,0.7894318388899688
4,509831,509830,0.7725766048407575
4,508806,377734,0.6417131124543247
4,508806,516998,0.7087831430288722
4,516999,1041287,0.6276297983243446
4,516999,518023,0.5284778110010235
