timestep,config_from,config_to,probability
0,913282,388994,0.5578621833531585
0,913282,651138,0.8253347187162379
0,913282,1044354,0.8737757612404566
0,913282,896898,0.7686631313139347
0,913282,911234,0.585214674640296
0,913282,913286,0.8678559247016187
1,388994,126850,0.6359218770865724
1,388994,520066,0.6930501971425442
1,388994,372610,0.6739400178093768
1,388994,386946,0.6078070077749531
1,388994,388998,0.8768039233296057
1,388994,388992,0.557544519322839
1,651138,634754,0.8279263874538827
1,651138,651142,0.6945036655860741
1,1044354,1027970,0.7392295944211266
1,1044354,1044358,0.8332103140518682
1,896898,634754,0.8724883515257353
1,896898,1027970,0.8551965633030426
1,896898,894850,0.7230109841134027
1,896898,896902,0.8039924436864929
1,911234,386946,0.5808773487889644
1,911234,1042306,0.8261764857411369
1,911234,894850,0.8600862813945528
1,911234,911238,0.8311164660396403
1,913286,388998,0.5775840765276339
1,913286,651142,0.620587901469132
1,913286,1044358,0.8403967837418636
1,913286,896902,0.6748231809901334
1,913286,911238,0.513907747993523
2,126850,651138,0.6819439823702343
2,126850,110466,0.7495631498324361
2,126850,126854,0.7112849560694612
2,126850,126848,0.5590877890195609
2,520066,1044354,0.7084473754018991
2,520066,503682,0.6381284087924357
2,520066,518018,0.5155218861060527
2,520066,520070,0.844082828271433
2,372610,896898,0.5602625803554803
2,372610,110466,0.7166553977631975
2,372610,503682,0.6582732222260024
2,372610,370562,0.7414142748809149
2,372610,372614,0.8163497787279829
2,372610,372608,0.5377280370348607
2,386946,518018,0.6078830422806358
2,386946,370562,0.7927017828062056
2,386946,385922,0.5064378385094384
2,386946,386950,0.8420996055535376
2,386946,386944,0.6194737205096686
2,388998,520070,0.6320072739897977
2,388998,372614,0.5634961989366528
2,388998,386950,0.5373132661029898
2,388992,126848,0.6373695756880959
2,388992,520064,0.5874455149500413
2,388992,372608,0.6561213203550407
2,388992,386944,0.6669041172953518
2,634754,634758,0.5867541980209421
2,651142,634758,0.7503173674864232
2,1027970,1025922,0.6418610251061894
2,1027970,1027974,0.7572858147654482
2,1044358,1027974,0.6390566210315523
2,1044358,1044359,0.5292914382327143
2,634754,634758,0.5867541980209421
2,1027970,1025922,0.6418610251061894
2,1027970,1027974,0.7572858147654482
2,894850,632706,0.5257327817591082
2,894850,1025922,0.8021772655731643
2,894850,894854,0.754519638925933
2,896902,634758,0.7031343563553452
2,896902,1027974,0.8179282313912695
2,896902,894854,0.6616988933931859
2,386946,518018,0.6078830422806358
2,386946,370562,0.7927017828062056
2,386946,385922,0.5064378385094384
2,386946,386950,0.8420996055535376
2,386946,386944,0.6194737205096686
2,1042306,1025922,0.8398613912725171
2,1042306,1044354,0.5079438856266862
2,1042306,1042310,0.7891784012978635
2,894850,632706,0.5257327817591082
2,894850,1025922,0.8021772655731643
2,894850,894854,0.754519638925933
2,911238,386950,0.6003081681081357
2,911238,1042310,0.7833314998729813
2,911238,894854,0.7933618989721728
2,388998,520070,0.6320072739897977
2,388998,372614,0.5634961989366528
2,388998,386950,0.5373132661029898
2,651142,634758,0.7503173674864232
2,1044358,1027974,0.6390566210315523
2,1044358,1044359,0.5292914382327143
2,896902,634758,0.7031343563553452
2,896902,1027974,0.8179282313912695
2,896902,894854,0.6616988933931859
2,911238,386950,0.6003081681081357
2,911238,1042310,0.7833314998729813
2,911238,894854,0.7933618989721728
3,651138,634754,0.8279263874538827
3,651138,651142,0.6945036655860741
3,110466,634754,0.7751177634770059
3,110466,110470,0.6060973187002185
3,110466,110464,0.5392833105511937
3,126854,651142,0.664262258923366
3,126854,388998,0.6232030628778806
3,126854,110470,0.6514882753831759
3,126848,651136,0.5400305952108573
3,126848,110464,0.7342475143602316
3,1044354,1027970,0.7392295944211266
3,1044354,1044358,0.8332103140518682
3,503682,1027970,0.7961776186976364
3,503682,501634,0.6631439541880642
3,503682,503686,0.7717518176800431
3,518018,1042306,0.6886830322986025
3,518018,501634,0.7653932450342471
3,518018,516994,0.5200894607511013
3,518018,518022,0.8022399635018624
3,518018,518016,0.5065776337090553
3,520070,1044358,0.6915726708850629
3,520070,503686,0.5241197279316845
3,896898,634754,0.8724883515257353
3,896898,1027970,0.8551965633030426
3,896898,894850,0.7230109841134027
3,896898,896902,0.8039924436864929
3,110466,634754,0.7751177634770059
3,110466,110470,0.6060973187002185
3,110466,110464,0.5392833105511937
3,503682,1027970,0.7961776186976364
3,503682,501634,0.6631439541880642
3,503682,503686,0.7717518176800431
3,370562,894850,0.5370176612740073
3,370562,501634,0.5694512673176529
3,370562,362370,0.6290481855425596
3,370562,370566,0.7691002400221089
3,370562,370560,0.6004431905689782
3,372614,896902,0.5403755245445903
3,372614,503686,0.5943621580069851
3,372614,370566,0.682386283500618
3,372608,110464,0.7179244688266798
3,372608,503680,0.5484984301433313
3,372608,370560,0.7874202384573341
3,518018,1042306,0.6886830322986025
3,518018,501634,0.7653932450342471
3,518018,516994,0.5200894607511013
3,518018,518022,0.8022399635018624
3,518018,518016,0.5065776337090553
3,370562,894850,0.5370176612740073
3,370562,501634,0.5694512673176529
3,370562,362370,0.6290481855425596
3,370562,370566,0.7691002400221089
3,370562,370560,0.6004431905689782
3,385922,516994,0.6208295415225524
3,385922,385926,0.8301832620411295
3,385922,385920,0.7848069592930518
3,386950,518022,0.5411174028317685
3,386950,370566,0.7048689534465733
3,386944,370560,0.7792473557762166
3,386944,385920,0.6968494883219917
3,520070,1044358,0.6915726708850629
3,520070,503686,0.5241197279316845
3,372614,896902,0.5403755245445903
3,372614,503686,0.5943621580069851
3,372614,370566,0.682386283500618
3,386950,518022,0.5411174028317685
3,386950,370566,0.7048689534465733
3,126848,651136,0.5400305952108573
3,126848,110464,0.7342475143602316
3,520064,1044352,0.5709188666138278
3,520064,503680,0.6194577148667244
3,520064,518016,0.5788903999647605
3,520064,520066,0.5571986283298117
3,372608,110464,0.7179244688266798
3,372608,503680,0.5484984301433313
3,372608,370560,0.7874202384573341
3,386944,370560,0.7792473557762166
3,386944,385920,0.6968494883219917
3,1025922,1025926,0.7004168994110436
3,1027974,1025926,0.5731900239015462
3,1027974,1027975,0.5130725979371054
3,1027974,1025926,0.5731900239015462
3,1027974,1027975,0.5130725979371054
3,1044359,1027975,0.6239326556300314
3,1025922,1025926,0.7004168994110436
3,1027974,1025926,0.5731900239015462
3,1027974,1027975,0.5130725979371054
3,632706,634754,0.7028012169207811
3,632706,632710,0.515492816425202
3,1025922,1025926,0.7004168994110436
3,894854,1025926,0.7551698137909288
3,1027974,1025926,0.5731900239015462
3,1027974,1027975,0.5130725979371054
3,894854,1025926,0.7551698137909288
3,518018,1042306,0.6886830322986025
3,518018,501634,0.7653932450342471
3,518018,516994,0.5200894607511013
3,518018,518022,0.8022399635018624
3,518018,518016,0.5065776337090553
3,370562,894850,0.5370176612740073
3,370562,501634,0.5694512673176529
3,370562,362370,0.6290481855425596
3,370562,370566,0.7691002400221089
3,370562,370560,0.6004431905689782
3,385922,516994,0.6208295415225524
3,385922,385926,0.8301832620411295
3,385922,385920,0.7848069592930518
3,386950,518022,0.5411174028317685
3,386950,370566,0.7048689534465733
3,386944,370560,0.7792473557762166
3,386944,385920,0.6968494883219917
3,1025922,1025926,0.7004168994110436
3,1044354,1027970,0.7392295944211266
3,1044354,1044358,0.8332103140518682
3,1042310,1025926,0.7661146643222767
3,1042310,1044358,0.5794096736045903
3,632706,634754,0.7028012169207811
3,632706,632710,0.515492816425202
3,1025922,1025926,0.7004168994110436
3,894854,1025926,0.7551698137909288
3,386950,518022,0.5411174028317685
3,386950,370566,0.7048689534465733
3,1042310,1025926,0.7661146643222767
3,1042310,1044358,0.5794096736045903
3,894854,1025926,0.7551698137909288
3,520070,1044358,0.6915726708850629
3,520070,503686,0.5241197279316845
3,372614,896902,0.5403755245445903
3,372614,503686,0.5943621580069851
3,372614,370566,0.682386283500618
3,386950,518022,0.5411174028317685
3,386950,370566,0.7048689534465733
3,1027974,1025926,0.5731900239015462
3,1027974,1027975,0.5130725979371054
3,1044359,1027975,0.6239326556300314
3,1027974,1025926,0.5731900239015462
3,1027974,1027975,0.5130725979371054
3,894854,1025926,0.7551698137909288
3,386950,518022,0.5411174028317685
3,386950,370566,0.7048689534465733
3,1042310,1025926,0.7661146643222767
3,1042310,1044358,0.5794096736045903
3,894854,1025926,0.7551698137909288
4,634754,634758,0.5867541980209421
4,651142,634758,0.7503173674864232
4,634754,634758,0.5867541980209421
4,110470,634758,0.7607989686626138
4,110470,372614,0.5331866303769921
4,110464,634752,0.6536639703052358
4,651142,634758,0.7503173674864232
4,388998,520070,0.6320072739897977
4,388998,372614,0.5634961989366528
4,388998,386950,0.5373132661029898
