timestep,config_from,config_to,probability
0,886658,362370,0.6468253205981666
0,886658,1017730,0.645120937055357
0,886658,894850,0.5560928569024997
0,886658,886662,0.7930965885197269
0,886658,886656,0.5099969091355837
1,362370,362374,0.8059750799604684
1,362370,362368,0.6552612529305903
1,1017730,1025922,0.7364537213085693
1,1017730,1017734,0.7446183036994296
1,894850,632706,0.5257327817591082
1,894850,1025922,0.8021772655731643
1,894850,894854,0.754519638925933
1,886662,362374,0.6649621863006787
1,886662,1017734,0.5803183199507547
1,886662,894854,0.5011228235584037
1,886656,362368,0.7698328574734928
1,886656,624512,0.5005074625845587
1,886656,1017728,0.5341113668686712
2,1025922,1025926,0.7004168994110436
2,1017734,1025926,0.6914248017962052
2,632706,634754,0.7028012169207811
2,632706,632710,0.515492816425202
2,1025922,1025926,0.7004168994110436
2,894854,1025926,0.7551698137909288
2,1017734,1025926,0.6914248017962052
2,894854,1025926,0.7551698137909288
2,624512,100224,0.5528412875718633
2,624512,632704,0.52438946247911
2,1017728,493440,0.5217418056680208
2,1017728,1025920,0.6884069930854935
2,1017728,1017730,0.6037249135267228
3,634754,634758,0.5867541980209421
3,632710,894854,0.7226913530308423
3,632710,634758,0.7593730172950973
3,100224,362368,0.7297156639773867
3,632704,634752,0.6466989446853382
3,632704,632706,0.5470315200419898
3,493440,362368,0.7278393481935499
3,493440,501632,0.5098054375549954
3,1025920,1025922,0.6583489202935716
3,1017730,1025922,0.7364537213085693
3,1017730,1017734,0.7446183036994296
4,894854,1025926,0.7551698137909288
4,634752,634754,0.6094013253923004
4,632706,634754,0.7028012169207811
4,632706,632710,0.515492816425202
4,501632,1025920,0.6607040949218431
4,501632,370560,0.5452236445274776
4,501632,501634,0.513419503751674
4,1025922,1025926,0.7004168994110436
4,1025922,1025926,0.7004168994110436
4,1017734,1025926,0.6914248017962052
5,634754,634758,0.5867541980209421
5,634754,634758,0.5867541980209421
5,632710,894854,0.7226913530308423
5,632710,634758,0.7593730172950973
5,1025920,1025922,0.6583489202935716
5,370560,362368,0.6820200551545904
5,501634,1025922,0.7805180121108464
5,501634,501638,0.7170057258477907
6,894854,1025926,0.7551698137909288
6,1025922,1025926,0.7004168994110436
6,1025922,1025926,0.7004168994110436
6,501638,1025926,0.7664394553105242
