timestep,config_from,config_to,probability
0,493447,1017735,0.6910276014674882
0,493447,501639,0.6135090583187597
0,493447,493446,0.7837941511261377
1,1017735,1025927,0.7712781028768025
1,1017735,1017734,0.7146031009443614
1,501639,1025927,0.8261212577897482
1,501639,503687,0.5430509629528435
1,501639,501638,0.7066485629787755
1,493446,1017734,0.6070333059657458
1,493446,362374,0.6891750288781888
1,493446,501638,0.5133301550840175
2,1025927,1027975,0.5662376392079653
2,1025927,1025926,0.6245938532617195
2,1017734,1025926,0.6914248017962052
2,1025927,1027975,0.5662376392079653
2,1025927,1025926,0.6245938532617195
2,503687,1027975,0.8391974911953323
2,503687,503686,0.578779885804386
2,501638,1025926,0.7664394553105242
2,1017734,1025926,0.6914248017962052
2,501638,1025926,0.7664394553105242
3,503686,1027974,0.7828240474412461
3,503686,501638,0.5959851499317124
4,1027974,1025926,0.5731900239015462
4,1027974,1027975,0.5130725979371054
4,501638,1025926,0.7664394553105242
