timestep,config_from,config_to,probability
0,524175,1048463,0.6855142403102524
0,524175,520079,0.5438270374353931
0,524175,524167,0.9487654179695608
0,524175,524174,0.5869374677503427
1,1048463,1032079,0.5627203654305404
1,1048463,1044367,0.5811078762739692
1,1048463,1048455,0.9595152789391046
1,520079,1044367,0.7172363948502443
1,520079,520071,0.9774505220973848
1,520079,520078,0.5510920375562214
1,524167,1048455,0.7361371965230679
1,524167,507783,0.5017866471518142
1,524167,520071,0.7361878703078795
1,524167,524166,0.598448409012017
1,524174,1048462,0.6008867947248795
1,524174,520078,0.5073804298643143
1,524174,524166,0.9510343826406693
2,1032079,1027983,0.5870376347108502
2,1032079,1032071,0.9675528798057097
2,1032079,1032078,0.5115599466269704
2,1044367,1027983,0.5687172336129462
2,1044367,1044359,0.9822940943116028
2,1048455,1032071,0.61818810537734
2,1048455,1044359,0.7645541501312899
2,1048455,1048454,0.5072333152568612
2,1044367,1027983,0.5687172336129462
2,1044367,1044359,0.9822940943116028
2,520071,1044359,0.7645071820921332
2,520071,503687,0.5078883702349898
2,520071,520070,0.562857917320868
2,520078,1044366,0.6366203289974844
2,520078,520070,0.9784779606479425
2,1048455,1032071,0.61818810537734
2,1048455,1044359,0.7645541501312899
2,1048455,1048454,0.5072333152568612
2,507783,1032071,0.8176796501414452
2,507783,503687,0.7409011574185064
2,507783,507782,0.6139631441382113
2,520071,1044359,0.7645071820921332
2,520071,503687,0.5078883702349898
2,520071,520070,0.562857917320868
2,524166,1048454,0.658342874663554
2,524166,507782,0.5180282744648812
2,524166,520070,0.7068248693649586
2,1048462,1032078,0.5786435934280716
2,1048462,1044366,0.5451485991588012
2,1048462,1048454,0.9613275822023833
2,1048462,1048463,0.5046872941932458
2,520078,1044366,0.6366203289974844
2,520078,520070,0.9784779606479425
2,524166,1048454,0.658342874663554
2,524166,507782,0.5180282744648812
2,524166,520070,0.7068248693649586
3,1027983,1027975,0.9858758913077403
3,1032071,1027975,0.7689197195763046
3,1032071,1032070,0.5234660067786367
3,1032078,1027982,0.5511942502267307
3,1032078,1032070,0.969016997099282
3,1027983,1027975,0.9858758913077403
3,1044359,1027975,0.6239326556300314
3,1032071,1027975,0.7689197195763046
3,1032071,1032070,0.5234660067786367
3,1044359,1027975,0.6239326556300314
3,1048454,1032070,0.6334073560303655
3,1048454,1044358,0.7372214303747204
3,1027983,1027975,0.9858758913077403
3,1044359,1027975,0.6239326556300314
3,1044359,1027975,0.6239326556300314
3,503687,1027975,0.8391974911953323
3,503687,503686,0.578779885804386
3,520070,1044358,0.6915726708850629
3,520070,503686,0.5241197279316845
3,1044366,1027982,0.5845832983120209
3,1044366,1044358,0.9831046562703228
