timestep,config_from,config_to,probability
0,1041287,1042311,0.6627644433106143
0,1041287,1041286,0.6344890711683158
1,1042311,1025927,0.7542674233255979
1,1042311,1044359,0.7071838910035252
1,1042311,1042310,0.6092344372885921
1,1041286,1042310,0.638349910065423
2,1025927,1027975,0.5662376392079653
2,1025927,1025926,0.6245938532617195
2,1044359,1027975,0.6239326556300314
2,1042310,1025926,0.7661146643222767
2,1042310,1044358,0.5794096736045903
2,1042310,1025926,0.7661146643222767
2,1042310,1044358,0.5794096736045903
3,1044358,1027974,0.6390566210315523
3,1044358,1044359,0.5292914382327143
3,1044358,1027974,0.6390566210315523
3,1044358,1044359,0.5292914382327143
4,1027974,1025926,0.5731900239015462
4,1027974,1027975,0.5130725979371054
4,1044359,1027975,0.6239326556300314
4,1027974,1025926,0.5731900239015462
4,1027974,1027975,0.5130725979371054
4,1044359,1027975,0.6239326556300314
