timestep,config_from,config_to,probability
0,503682,1027970,0.7961776186976364
0,503682,501634,0.6631439541880642
0,503682,503686,0.7717518176800431
1,1027970,1025922,0.6418610251061894
1,1027970,1027974,0.7572858147654482
1,501634,1025922,0.7805180121108464
1,501634,501638,0.7170057258477907
1,503686,1027974,0.7828240474412461
1,503686,501638,0.5959851499317124
2,1025922,1025926,0.7004168994110436
2,1027974,1025926,0.5731900239015462
2,1027974,1027975,0.5130725979371054
2,1025922,1025926,0.7004168994110436
2,501638,1025926,0.7664394553105242
2,1027974,1025926,0.5731900239015462
2,1027974,1027975,0.5130725979371054
2,501638,1025926,0.7664394553105242
