Source,Target,Weight,Type
9,18,0.00042855638851,-1
9,19,0.0017031442898,1
9,20,0.00094209775142,-1
9,21,0.0035729887072,1
9,22,0.0019772022303,1
9,23,0.0012165363779,-1
9,24,0.0042791193139,1
9,25,0.0058093128484,-1
9,26,0.0066641549816,1
9,27,0.0081983543062,1
9,28,0.0039721228805,-1
9,29,0.00037181451725,-1
9,30,0.005376683366,-1
9,31,0.0033466744402,-1
9,32,0.0057795915121,-1
9,33,0.0066725916879,-1
9,34,0.0040544635764,-1
9,35,0.010647111112,-1
9,36,0.003213066386,-1
9,37,0.014315654569,-1
9,38,0.0099818428379,-1
9,39,0.024593961294,-1
9,40,0.0098583652833,-1
9,41,0.0063540261403,-1
9,42,0.0003518328081,-1
10,11,0.06316466987,-1
10,12,0.022389326187,-1
10,13,0.00010527602633,-1
10,14,0.0018174092556,1
10,15,0.0070155647595,1
10,16,0.007244336699,1
10,17,0.0031593754435,1
10,18,0.00061097685201,-1
10,19,0.0052435430982,1
10,20,0.0036565485278,-1
10,21,0.0026954323646,1
10,22,0.0027080492056,1
10,23,0.0032076110285,-1
10,24,0.001507485582,1
10,25,0.0021873450327,-1
10,26,0.0032143975784,1
10,27,0.0030519206317,1
10,28,0.0097933945221,-1
10,29,0.00076071895294,1
10,30,0.0020544521558,1
10,31,0.0011899580858,-1
10,32,0.0032701980492,-1
10,33,0.0028934468934,-1
10,34,0.0076280449944,-1
10,35,0.0088561297412,-1
10,36,0.0023370782924,-1
10,37,0.002894935401,-1
10,38,0.010586057314,-1
10,39,0.011061223462,-1
10,40,0.0146071508,-1
10,41,0.012004310426,-1
10,42,0.003026862879,-1
11,12,0.036026213113,-1
11,13,0.026015065129,1
11,14,0.03415888314,1
11,15,0.019268524195,1
11,16,0.033182392721,1
11,17,0.01836890457,1
11,18,0.024178024329,1
11,19,0.014166157247,1
11,20,0.0056600164271,1
11,21,0.02220408123,1
11,22,0.0095596916359,1
11,23,0.0001704321116,-1
11,24,0.013303903441,1
11,25,0.0087165537453,-1
11,26,0.0071452918698,1
11,27,0.022293294379,1
11,28,0.015994520237,-1
11,29,0.014384750208,1
11,30,0.00030999556139,-1
11,31,0.02486010941,-1
11,32,0.013242123577,-1
11,33,7.9727531274e-05,-1
11,34,0.0020190332298,-1
11,35,0.00051179654128,-1
11,36,0.00043755834096,-1
11,37,4.6704104486e-05,1
11,38,0.0016718424358,1
11,39,0.0040484795622,-1
11,40,0.0023181032912,1
11,41,0.012791914577,-1
11,42,0.06078254387,-1
12,13,0.047353294794,-1
12,14,0.017266777256,-1
12,15,0.052327383747,-1
12,16,0.034683528914,-1
12,17,0.06113990588,-1
12,18,0.023189074568,-1
12,19,0.070368577042,-1
12,20,0.0049588909457,-1
12,21,0.032305855675,-1
12,22,0.0040667587727,-1
12,23,0.029851067285,-1
12,24,0.022047600502,-1
12,25,0.0084357805085,1
12,26,0.035221904945,-1
12,27,0.0031830006384,1
12,28,0.064815848614,1
12,29,0.010944003139,-1
12,30,0.0063025617222,-1
12,31,0.03017345101,1
12,32,0.039245608437,1
12,33,0.038920216367,1
12,34,0.038509220721,1
12,35,0.038727914892,1
12,36,0.025568184677,1
12,37,0.024973368978,1
12,38,0.040515538724,1
12,39,0.040139899256,1
12,40,0.047926377377,1
12,41,0.047166843323,1
12,42,0.047438908412,1
13,14,0.082644096675,1
13,15,0.040313159829,1
13,16,0.078154933347,1
13,17,0.039765292906,1
13,18,0.046172172188,1
13,19,0.029480125563,1
13,20,0.042676837101,1
13,21,0.020574016711,1
13,22,0.0097452910663,1
13,23,0.03720525412,1
13,24,0.059195260646,1
13,25,0.00066599464265,1
13,26,0.024523328664,1
13,27,0.054901547418,1
13,28,0.039608520323,-1
13,29,0.019627759413,1
13,30,0.03008854936,-1
13,31,0.076294875353,-1
13,32,0.018833548148,-1
13,33,0.018831439479,-1
13,34,0.018882003989,-1
13,35,0.018719449265,-1
13,36,0.032376911197,-1
13,37,0.018771113265,-1
13,38,0.017399690801,-1
13,39,0.018449238844,-1
13,40,0.038863575231,-1
13,41,0.026596250589,-1
13,42,0.0014742653465,-1
14,15,0.066295949091,1
14,16,0.098749143489,1
14,17,0.064861856405,1
14,18,0.042864478738,1
14,19,0.031880019336,1
14,20,0.033761857776,1
14,21,0.036021866154,1
14,22,0.020151507971,1
14,23,0.030473012927,1
14,24,0.06086859897,1
14,25,0.024268255944,1
14,26,0.041102641241,1
14,27,0.061938982579,1
14,28,0.032455300731,-1
14,29,0.034242199236,1
14,30,0.025194379721,-1
14,31,0.072049497428,-1
14,32,0.026858122081,-1
14,33,0.026830308778,-1
14,34,0.026935895391,-1
14,35,0.013296473112,-1
14,36,0.026954323597,-1
14,37,0.013405957231,-1
14,38,0.026025562346,-1
14,39,0.012932093613,-1
14,40,0.034651090616,-1
14,41,0.022498968463,-1
14,42,0.033766392399,-1
15,16,0.05899952177,1
15,17,0.084337008699,1
15,18,0.037710588184,1
15,19,0.038407853586,1
15,20,0.00020931188836,-1
15,21,0.068208587101,1
15,22,0.0022187689188,1
15,23,0.0037483029055,1
15,24,0.037264236789,1
15,25,0.0091141756107,-1
15,26,0.060553366701,1
15,27,0.066455847529,1
15,28,0.056977402534,-1
15,29,0.012196711674,1
15,30,0.00099007462916,1
15,31,0.034351053375,-1
15,32,0.023022266093,-1
15,33,0.022957156642,-1
15,34,0.036562148399,-1
15,35,0.022934402041,-1
15,36,0.0229707886,-1
15,37,0.036573135547,-1
15,38,0.037968275588,-1
15,39,0.03616644165,-1
15,40,0.032287583376,-1
15,41,0.044918884948,-1
15,42,0.004671077682,-1
16,17,0.091046226455,1
16,18,0.042998828178,1
16,19,0.024558315588,1
16,20,0.050836804054,1
16,21,0.062109017046,1
16,22,0.010802540685,1
16,23,0.049032294234,1
16,24,0.091272541063,1
16,25,0.0081219424089,1
16,26,0.042090124186,1
16,27,0.064727952711,1
16,28,0.058936466991,-1
16,29,0.02091283365,1
16,30,0.026882973261,-1
16,31,0.076146760915,-1
16,32,0.020980958901,-1
16,33,0.021074908108,-1
16,34,0.020961197556,-1
16,35,0.021008924698,-1
16,36,0.020950006527,-1
16,37,0.02092377598,-1
16,38,0.033821240949,-1
16,39,0.034071415739,-1
16,40,0.042661543776,-1
16,41,0.030424528092,-1
16,42,0.028986000434,-1
17,18,0.0074802051437,1
17,19,0.044538894756,1
17,20,0.00079794587444,1
17,21,0.079032200385,1
17,22,0.016367919675,1
17,23,0.02314342363,1
17,24,0.041339645307,1
17,25,0.0088665914016,-1
17,26,0.080972712329,1
17,27,0.022746085052,1
17,28,0.086911234743,-1
17,29,0.0034232643652,-1
17,30,0.0023664563815,1
17,31,0.050861919161,-1
17,32,0.034999588977,-1
17,33,0.048483222253,-1
17,34,0.048570545986,-1
17,35,0.03490819884,-1
17,36,0.048596709263,-1
17,37,0.035004497271,-1
17,38,0.036305488315,-1
17,39,0.034516544343,-1
17,40,0.059735305289,-1
17,41,0.047123139928,-1
17,42,0.0052876643861,-1
18,19,0.015899959497,1
18,20,0.069729711391,1
18,21,0.00087459774442,-1
18,22,0.0039264348065,1
18,23,0.044017242656,1
18,24,0.016263242738,1
18,25,0.049615065931,1
18,26,0.034780312908,-1
18,27,0.061520588289,1
18,28,0.0061908221019,-1
18,29,0.081910626106,1
18,30,0.020945601509,-1
18,31,0.0019235215938,-1
18,32,0.014365869027,1
18,33,0.0079552316555,1
18,34,0.0078745616546,1
18,35,0.0078769536963,1
18,36,0.0079475644014,1
18,37,0.008050218851,1
18,38,0.015678078883,1
18,39,0.0081636410678,1
18,40,0.0087426973675,1
18,41,0.015010931007,1
18,42,0.015052440142,1
19,20,0.002333321636,1
19,21,0.051090682715,1
19,22,0.034629644687,1
19,23,0.014049784479,1
19,24,0.014445372192,1
19,25,0.012713956639,-1
19,26,0.027169946119,1
19,27,0.015833605325,1
19,28,0.042863635082,-1
19,29,0.018956049024,1
19,30,0.020331279697,1
19,31,0.017988219429,-1
19,32,0.031656652457,-1
19,33,0.018074636492,-1
19,34,0.031416643372,-1
19,35,0.017816710828,-1
19,36,0.017781791434,-1
19,37,0.031232775464,-1
19,38,0.031742149834,-1
19,39,0.031246588729,-1
19,40,0.040149717959,-1
19,41,0.040944825284,-1
19,42,0.00036751629024,-1
20,21,0.001480656605,1
20,22,0.025669935569,1
20,23,0.094239037192,1
20,24,0.02029098776,1
20,25,0.090349346917,1
20,26,0.0076651824633,-1
20,27,0.043374630523,1
20,28,0.017397318359,1
20,29,0.065753288571,1
20,30,0.032822327803,-1
20,31,0.038689768391,-1
20,32,0.00085724446998,1
20,33,0.0058683092572,1
20,34,0.0059090517126,1
20,35,0.0059198563427,1
20,36,0.00084309331575,1
20,37,0.0059268908132,1
20,38,0.00055548691052,1
20,39,0.0062870643045,1
20,40,0.00082052618464,-1
20,41,0.0036249731939,1
20,42,0.00048794163171,-1
21,22,0.0010728843354,-1
21,23,0.0092427806233,1
21,24,0.068498167286,1
21,25,0.042921665908,-1
21,26,0.060631465096,1
21,27,0.016795437226,1
21,28,0.089461451723,-1
21,29,0.0021996539547,-1
21,30,0.013840772136,-1
21,31,0.041346800539,-1
21,32,0.041753656373,-1
21,33,0.028187494926,-1
21,34,0.028367864495,-1
21,35,0.028247821776,-1
21,36,0.028215608775,-1
21,37,0.041800108169,-1
21,38,0.043523913946,-1
21,39,0.028225833159,-1
21,40,0.037640106594,-1
21,41,0.052790521629,-1
21,42,0.0051248627449,-1
22,23,0.01015527528,1
22,24,0.0033830232846,-1
22,25,0.0053867283457,-1
22,26,0.018356612654,1
22,27,0.0040423433874,-1
22,28,0.01105430368,1
22,29,0.01581906218,1
22,30,0.0068797022628,1
22,31,0.0044715982604,1
22,32,0.0035478160687,1
22,33,0.0033685844019,1
22,34,0.003324275946,1
22,35,0.0032229138416,1
22,36,0.0032075938281,1
22,37,0.0034946471427,1
22,38,0.0044358925385,1
22,39,0.0035363323801,1
22,40,0.00094908415609,1
22,41,0.006243731886,-1
22,42,0.00076076183743,1
23,24,0.030873305466,1
23,25,0.058144076692,1
23,26,0.001720368887,-1
23,27,0.019373077098,1
23,28,0.010034774578,-1
23,29,0.041108744085,1
23,30,0.018453721643,-1
23,31,0.018328838178,-1
23,32,0.00017568970213,-1
23,33,0.0057297018269,-1
23,34,0.0011004494985,-1
23,35,0.00090948404942,-1
23,36,0.001163139264,-1
23,37,0.005229984201,-1
23,38,0.0011901309096,1
23,39,6.1512161573e-05,-1
23,40,0.00093666536957,-1
23,41,0.0065421116269,-1
23,42,0.005267567288,-1
24,25,0.0091794315019,-1
24,26,0.036009161125,1
24,27,0.054925694845,1
24,28,0.06160907741,-1
24,29,0.022972616423,1
24,30,0.027606766619,-1
24,31,0.069347231546,-1
24,32,0.029348371752,-1
24,33,0.029460102573,-1
24,34,0.016047802782,-1
24,35,0.015771453315,-1
24,36,0.029356585934,-1
24,37,0.015846092932,-1
24,38,0.028894084616,-1
24,39,0.015864676138,-1
24,40,0.022351044524,-1
24,41,0.037690393081,-1
24,42,0.037439530429,-1
25,26,0.047924525773,-1
25,27,0.035030275465,1
25,28,0.029893149004,1
25,29,0.058638312278,1
25,30,0.00056623707311,1
25,31,0.011288611634,-1
25,32,0.0055209377034,1
25,33,0.005560022181,1
25,34,0.0055898928677,1
25,35,0.019133230915,1
25,36,0.0055794329648,1
25,37,0.005492326472,1
25,38,0.020290999059,1
25,39,0.019069897871,1
25,40,0.022476480867,1
25,41,0.010081479343,1
25,42,0.0024218379648,1
26,27,0.0061451984847,1
26,28,0.061384333655,-1
26,29,0.014189292846,-1
26,30,0.03092262439,1
26,31,0.033159939631,-1
26,32,0.037908748977,-1
26,33,0.037960487292,-1
26,34,0.051476415635,-1
26,35,0.037908261616,-1
26,36,0.037884891837,-1
26,37,0.037892303734,-1
26,38,0.038846858978,-1
26,39,0.051281481121,-1
26,40,0.062810187518,-1
26,41,0.051365138293,-1
26,42,0.046617765886,-1
27,28,0.0069162727945,-1
27,29,0.052576278487,1
27,30,0.021585087082,-1
27,31,0.05437201161,-1
27,32,0.003166270577,-1
27,33,0.016759377604,-1
27,34,0.016736238202,-1
27,35,0.0034670848823,-1
27,36,0.016890007234,-1
27,37,0.0031904764495,-1
27,38,0.0028728443227,-1
27,39,0.0031617837684,-1
27,40,0.0085069452601,-1
27,41,0.022120408191,-1
27,42,0.00015175451018,1
28,29,0.0091365762102,1
28,30,0.015196541283,1
28,31,0.04984888537,1
28,32,0.04708052234,1
28,33,0.033701701356,1
28,34,0.033764655319,1
28,35,0.047238619384,1
28,36,0.033709127171,1
28,37,0.03367911938,1
28,38,0.049278252409,1
28,39,0.047185635928,1
28,40,0.058600700223,1
28,41,0.046336251449,1
28,42,0.044853131038,1
29,30,0.0036013536358,-1
29,31,0.019740519623,-1
29,32,0.0099981361566,1
29,33,0.010013305209,1
29,34,0.0037252110872,1
29,35,0.0096562647381,1
29,36,0.003823538794,1
29,37,0.010107710356,1
29,38,0.01062748647,1
29,39,0.010101473304,1
29,40,0.0093076644696,1
29,41,0.0089019440361,1
29,42,0.0041670005459,-1
30,31,0.037930944096,1
30,32,0.0020556673114,-1
30,33,0.0018876723971,-1
30,34,0.0032673660589,1
30,35,0.0034082308504,1
30,36,0.001687241262,-1
30,37,0.0019618983546,-1
30,38,0.0026250802067,1
30,39,0.0019561486561,-1
30,40,0.0064527988348,1
30,41,0.0011863172919,1
30,42,0.0028836585547,1
31,32,0.039819838722,1
31,33,0.039683224257,1
31,34,0.039820144593,1
31,35,0.026270204317,1
31,36,0.039716886336,1
31,37,0.039741011217,1
31,38,0.039783571003,1
31,39,0.026550375453,1
31,40,0.035608181628,1
31,41,0.050406089391,1
31,42,0.0011900472337,1
32,33,0.00078332913089,1
32,34,0.00088617034348,1
32,35,0.00091309283716,1
32,36,0.00094569453186,1
32,37,0.011327370587,-1
32,38,0.010360623475,-1
32,39,0.00075365569587,1
32,40,0.00020132597665,1
32,41,0.014362047525,-1
32,42,0.012769890882,-1
33,34,0.0068735132387,-1
33,35,0.006814290302,-1
33,36,0.0067806887297,-1
33,37,0.0055000645693,1
33,38,0.0068109722671,-1
33,39,0.0073074401007,-1
33,40,0.0063247323544,1
33,41,0.0061375643033,1
33,42,2.4329516447e-05,1
34,35,0.0089918522989,1
34,36,0.0089199349356,1
34,37,0.0087571712746,1
34,38,0.023491264649,1
34,39,0.0086929732429,1
34,40,0.014407708293,1
34,41,0.030040079928,1
34,42,0.029157820017,1
35,36,0.0737351614,1
35,37,0.073708161845,1
35,38,0.076341792643,1
35,39,0.072564599327,1
35,40,0.074206841968,1
35,41,0.075440161894,1
35,42,0.00050030695805,-1
36,37,0.050092647164,1
36,38,0.052235027103,1
36,39,0.063318750077,1
36,40,0.07922290942,1
36,41,0.080922241425,1
36,42,0.065034398201,1
37,38,0.045780662208,-1
37,39,0.032799523189,-1
37,40,0.039494888083,-1
37,41,0.054313522985,-1
37,42,0.0052987631849,-1
38,39,0.0034604090658,1
38,40,0.00047165164216,1
38,41,0.0055198800307,-1
38,42,0.0032048826088,-1
39,40,0.030710044481,-1
39,41,0.047317100228,-1
39,42,0.0060990904865,-1
40,41,0.014165741706,-1
40,42,0.022303119339,-1
41,42,0.0002833714578,-1
